,0
572,735.7
573,735.7
574,735.7
575,735.7
576,735.7
577,735.7
578,735.7
579,735.7
580,776.3
581,776.3
582,776.3
583,776.3
584,776.3
585,776.3
586,776.3
587,776.3
588,776.3
589,776.3
590,869.5
591,869.5
592,869.5
593,869.5
594,869.5
595,869.5
596,869.5
597,869.5
598,869.5
599,869.5
600,621.0
601,621.0
602,621.0
603,621.0
604,621.0
605,621.0
606,621.0
607,621.0
608,621.0
609,621.0
610,835.1
611,835.1
612,835.1
613,835.1
614,835.1
615,835.1
616,835.1
617,835.1
618,835.1
619,835.1
620,505.8
621,505.8
622,505.8
623,505.8
624,505.8
625,505.8
626,505.8
627,505.8
628,505.8
629,505.8
630,572.8
631,572.8
632,572.8
633,572.8
634,572.8
635,572.8
636,572.8
637,572.8
638,572.8
639,572.8
640,575.6
641,575.6
642,575.6
643,575.6
644,575.6
645,575.6
646,575.6
647,575.6
648,575.6
649,575.6
650,610.5
651,610.5
652,610.5
653,610.5
654,610.5
655,610.5
656,610.5
657,610.5
658,610.5
659,610.5
660,1110.5
661,1110.5
662,1110.5
663,1110.5
664,1110.5
665,1110.5
666,1110.5
667,1110.5
668,1110.5
669,1110.5
670,1081.7
671,1081.7
672,1081.7
673,1081.7
674,1081.7
675,1081.7
676,1081.7
677,1081.7
678,1081.7
679,1081.7
680,1094.9
681,1094.9
682,1094.9
683,1094.9
684,1094.9
685,1094.9
686,1094.9
687,1094.9
688,1094.9
689,1094.9
690,1127.2
691,1127.2
692,1127.2
693,1127.2
694,1127.2
695,1127.2
696,1127.2
697,1127.2
698,1127.2
699,1127.2
700,1155.8
701,1155.8
702,1155.8
703,1155.8
704,1155.8
705,1155.8
706,1155.8
707,1155.8
708,1155.8
709,1155.8
710,1112.7
711,1112.7
712,1112.7
713,1112.7
714,1112.7
715,1112.7
716,1112.7
717,1112.7
718,1112.7
719,1112.7
720,752.0
721,752.0
722,752.0
723,752.0
724,752.0
725,752.0
726,752.0
727,752.0
728,752.0
729,752.0
730,996.0
731,996.0
732,996.0
733,996.0
734,996.0
735,996.0
736,996.0
737,996.0
738,996.0
739,996.0
740,1056.3
741,1056.3
742,1056.3
743,1056.3
744,1056.3
745,1056.3
746,1056.3
747,1056.3
748,1056.3
749,1056.3
750,919.9
751,919.9
752,919.9
753,919.9
754,919.9
755,919.9
756,919.9
757,919.9
758,919.9
759,919.9
760,986.2
761,986.2
762,986.2
763,986.2
764,986.2
765,986.2
766,986.2
767,986.2
768,986.2
769,986.2
770,1032.6
771,1032.6
772,1032.6
773,1032.6
774,1032.6
775,1032.6
776,1032.6
777,1032.6
778,1032.6
779,1032.6
780,872.4
781,872.4
782,872.4
783,872.4
784,872.4
785,872.4
786,872.4
787,872.4
788,872.4
789,872.4
790,890.2
791,890.2
792,890.2
793,890.2
794,890.2
795,890.2
796,890.2
797,890.2
798,890.2
799,890.2
800,964.2
801,964.2
802,964.2
803,964.2
804,964.2
805,964.2
806,964.2
807,964.2
808,964.2
809,964.2
810,959.7
811,959.7
812,959.7
813,959.7
814,959.7
815,959.7
816,959.7
817,959.7
818,959.7
819,959.7
820,929.1
821,929.1
822,929.1
823,929.1
824,929.1
825,929.1
826,929.1
827,929.1
828,929.1
829,929.1
830,897.0
831,897.0
832,897.0
833,897.0
834,897.0
835,897.0
836,897.0
837,897.0
838,897.0
839,897.0
840,710.3
841,710.3
842,710.3
843,710.3
844,710.3
845,710.3
846,710.3
847,710.3
848,710.3
849,710.3
850,637.0
851,637.0
852,637.0
853,637.0
854,637.0
855,637.0
856,637.0
857,637.0
858,637.0
859,637.0
860,781.6
861,781.6
862,781.6
863,781.6
864,781.6
865,781.6
866,781.6
867,781.6
868,781.6
869,781.6
870,887.1
871,887.1
872,887.1
873,887.1
874,887.1
875,887.1
876,887.1
877,887.1
878,887.1
879,887.1
880,814.6
881,814.6
882,814.6
883,814.6
884,814.6
885,814.6
886,814.6
887,814.6
888,814.6
889,814.6
890,860.3
891,860.3
892,860.3
893,860.3
894,860.3
895,860.3
896,860.3
897,860.3
898,860.3
899,860.3
900,732.2
901,732.2
902,732.2
903,732.2
904,732.2
905,732.2
906,732.2
907,732.2
908,732.2
909,732.2
910,714.7
911,714.7
912,714.7
913,714.7
914,714.7
915,714.7
916,714.7
917,714.7
918,714.7
919,714.7
920,689.6
921,689.6
922,689.6
923,689.6
924,689.6
925,689.6
926,689.6
927,689.6
928,689.6
929,689.6
930,668.1
931,668.1
932,668.1
933,668.1
934,668.1
935,668.1
936,668.1
937,668.1
938,668.1
939,668.1
940,630.0
941,630.0
942,630.0
943,630.0
944,630.0
945,630.0
946,630.0
947,630.0
948,630.0
949,630.0
950,582.7
951,582.7
952,582.7
953,582.7
954,582.7
955,582.7
956,582.7
957,582.7
958,582.7
959,582.7
960,532.1
961,532.1
962,532.1
963,532.1
964,532.1
965,532.1
966,532.1
967,532.1
968,532.1
969,532.1
970,487.5
971,487.5
972,487.5
973,487.5
974,487.5
975,487.5
976,487.5
977,487.5
978,487.5
979,487.5
980,441.9
981,441.9
982,441.9
983,441.9
984,441.9
985,441.9
986,441.9
987,441.9
988,441.9
989,441.9
990,398.1
991,398.1
992,398.1
993,398.1
994,398.1
995,398.1
996,398.1
997,398.1
998,398.1
999,398.1
1000,358.2
1001,358.2
1002,358.2
1003,358.2
1004,358.2
1005,358.2
1006,358.2
1007,358.2
1008,358.2
1009,358.2
1010,318.9
1011,318.9
1012,318.9
1013,318.9
1014,318.9
1015,318.9
1016,318.9
1017,318.9
1018,318.9
1019,318.9
1020,276.2
1021,276.2
1022,276.2
1023,276.2
1024,276.2
1025,276.2
1026,276.2
1027,276.2
1028,276.2
1029,276.2
1030,232.3
1031,232.3
1032,232.3
1033,232.3
1034,232.3
1035,232.3
1036,232.3
1037,232.3
1038,232.3
1039,232.3
1040,193.2
1041,193.2
1042,193.2
1043,193.2
1044,193.2
1045,193.2
1046,193.2
1047,193.2
1048,193.2
1049,193.2
1050,153.7
1051,153.7
1052,153.7
1053,153.7
1054,153.7
1055,153.7
1056,153.7
1057,153.7
1058,153.7
1059,153.7
1060,116.7
1061,116.7
1062,116.7
1063,116.7
1064,116.7
1065,116.7
1066,116.7
1067,116.7
1068,116.7
1069,116.7
1070,82.5
1071,82.5
1072,82.5
1073,82.5
1074,82.5
1075,82.5
1076,82.5
1077,82.5
1078,82.5
1079,82.5
1080,61.5
1081,61.5
1082,61.5
1083,61.5
1084,61.5
1085,61.5
1086,61.5
1087,61.5
1088,61.5
1089,61.5
1090,57.4
1091,57.4
1092,57.4
1093,57.4
1094,57.4
1095,57.4
1096,57.4
1097,57.4
1098,57.4
1099,57.4
1100,26.6
1101,26.6
1102,26.6
1103,26.6
1104,26.6
1105,26.6
1106,26.6
1107,26.6
1108,26.6
1109,26.6
1110,23.1
1111,23.1
1112,23.1
1113,23.1
1114,23.1
1115,23.1
1116,23.1
1117,23.1
1118,23.1
1119,23.1
1120,20.0
1121,20.0
1122,20.0
1123,20.0
1124,20.0
1125,20.0
1126,20.0
1127,20.0
1128,20.0
1129,20.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.0
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
