98%">"FECHA","TEMPERATURA",
"02/12/202110:10","3.1",
"02/12/202110:20","3.2",
"02/12/202110:30","3.1",
"02/12/202110:40","3.2",
"02/12/202110:50","3.3",
"02/12/202111:00","3.4",
"02/12/202111:10","3.4",
"02/12/202111:20","3.5",
"02/12/202111:30","3.5",
"02/12/202111:40","3.6",
"02/12/202111:50","3.7",
"02/12/202112:00","3.9",
"02/12/202112:10","3.6",
"02/12/202112:20","3.2",
"02/12/202112:30","3.0",
"02/12/202112:40","2.9",
"02/12/202112:50","2.9",
"02/12/202113:00","3.0",
"02/12/202113:10","3.1",
"02/12/202113:20","3.0",
"02/12/202113:30","3.1",
"02/12/202113:40","3.1",
"02/12/202113:50","3.0",
"02/12/202114:00","3.3",
"02/12/202114:10","3.5",
"02/12/202114:20","3.6",
"02/12/202114:30","3.8",
"02/12/202114:40","4.4",
"02/12/202114:50","4.6",
"02/12/202115:00","4.9",
"02/12/202115:10","4.8",
"02/12/202115:20","4.9",
"02/12/202115:30","5.0",
"02/12/202115:40","5.1",
"02/12/202115:50","4.9",
"02/12/202116:00","4.8",
"02/12/202116:10","4.7",
"02/12/202116:20","4.6",
"02/12/202116:30","4.6",
"02/12/202116:40","4.5",
"02/12/202116:50","4.5",
"02/12/202117:00","4.4",
"02/12/202117:10","4.2",
"02/12/202117:20","4.2",
"02/12/202117:30","3.8",
"02/12/202117:40","4.0",
"02/12/202117:50","4.2",
"02/12/202118:00","4.0",
"02/12/202118:10","3.8",
"02/12/202118:20","3.8",
"02/12/202118:30","3.7",
"02/12/202118:40","3.4",
"02/12/202118:50","3.3",
"02/12/202119:00","3.2",
"02/12/202119:10","3.1",
"02/12/202119:20","2.9",
"02/12/202119:30","2.8",
"02/12/202119:40","2.8",
"02/12/202119:50","2.6",
"02/12/202120:00","2.7",
"02/12/202120:10","2.8",
"02/12/202120:20","2.9",
"02/12/202120:30","3.0",
"02/12/202120:40","3.2",
"02/12/202120:50","3.3",
"02/12/202121:00","3.3",
"02/12/202121:10","3.5",
"02/12/202121:20","3.9",
"02/12/202121:30","3.9",
"02/12/202121:40","4.0",
"02/12/202121:50","4.1",
"02/12/202122:00","4.4",
"02/12/202122:10","4.5",
"02/12/202122:20","4.5",
"02/12/202122:30","4.7",
"02/12/202122:40","4.8",
"02/12/202122:50","4.7",
"02/12/202123:00","4.6",
"02/12/202123:10","4.5",
"02/12/202123:20","4.6",
"02/12/202123:30","4.5",
"02/12/202123:40","4.5",
"02/12/202123:50","4.8",
"03/12/20210:00","5.1",
"03/12/20210:10","5.1",
"03/12/20210:20","4.9",
"03/12/20210:30","4.9",
"03/12/20210:40","4.9",
"03/12/20210:50","4.9",
"03/12/20211:00","5.0",
"03/12/20211:10","4.8",
"03/12/20211:20","5.0",
"03/12/20211:30","5.2",
"03/12/20211:40","5.0",
"03/12/20211:50","4.7",
"03/12/20212:00","4.6",
"03/12/20212:10","4.8",
"03/12/20212:20","5.0",
"03/12/20212:30","5.1",
"03/12/20212:40","4.8",
"03/12/20212:50","4.7",
"03/12/20213:00","4.5",
"03/12/20213:10","4.3",
"03/12/20213:20","4.1",
"03/12/20213:30","4.0",
"03/12/20213:40","3.9",
"03/12/20213:50","3.7",
"03/12/20214:00","3.8",
"03/12/20214:10","3.9",
"03/12/20214:20","4.0",
"03/12/20214:30","4.0",
"03/12/20214:40","3.8",
"03/12/20214:50","3.6",
"03/12/20215:00","3.5",
"03/12/20215:10","3.6",
"03/12/20215:20","3.7",
"03/12/20215:30","3.8",
"03/12/20215:40","3.8",
"03/12/20215:50","3.7",
"03/12/20216:00","3.6",
"03/12/20216:10","3.5",
"03/12/20216:20","3.4",
"03/12/20216:30","3.5",
"03/12/20216:40","3.7",
"03/12/20216:50","3.7",
"03/12/20217:00","3.7",
"03/12/20217:10","3.7",
"03/12/20217:20","3.8",
"03/12/20217:30","3.9",
"03/12/20217:40","4.0",
"03/12/20217:50","4.0",
"03/12/20218:00","4.1",
"03/12/20218:10","4.1",
"03/12/20218:20","4.1",
"03/12/20218:30","4.1",
"03/12/20218:40","4.1",
"03/12/20218:50","4.1",
"03/12/20219:00","4.1",
"03/12/20219:10","4.2",
"03/12/20219:20","4.5",
"03/12/20219:30","4.7",
"03/12/20219:40","4.8",
"03/12/20219:50","5.0",
"03/12/202110:00","5.2",
"03/12/202110:10","5.4",
"03/12/202110:20","5.6",
"03/12/202110:30","5.9",
"03/12/202110:40","6.3",
"03/12/202110:50","6.2",
"03/12/202111:00","6.1",
"03/12/202111:10","6.2",
"03/12/202111:20","6.2",
"03/12/202111:30","6.5",
"03/12/202111:40","6.7",
"03/12/202111:50","6.8",
"03/12/202112:00","6.8",
"03/12/202112:10","6.8",
"03/12/202112:20","7.1",
"03/12/202112:30","7.2",
"03/12/202112:40","7.1",
"03/12/202112:50","7.0",
"03/12/202113:00","6.9",
"03/12/202113:10","6.9",
"03/12/202113:20","6.9",
"03/12/202113:30","6.9",
"03/12/202113:40","6.9",
"03/12/202113:50","6.9",
"03/12/202114:00","6.8",
"03/12/202114:10","6.8",
"03/12/202114:20","6.9",
"03/12/202114:30","6.9",
"03/12/202114:40","6.9",
"03/12/202114:50","6.8",
"03/12/202115:00","6.7",
"03/12/202115:10","6.7",
"03/12/202115:20","6.7",
"03/12/202115:30","6.7",
"03/12/202115:40","6.7",
"03/12/202115:50","6.7",
"03/12/202116:00","6.8",
"03/12/202116:10","6.8",
"03/12/202116:20","6.8",
"03/12/202116:30","6.8",
"03/12/202116:40","6.8",
"03/12/202116:50","6.8",
"03/12/202117:00","6.7",
"03/12/202117:10","6.7",
"03/12/202117:20","6.7",
"03/12/202117:30","6.8",
"03/12/202117:40","6.7",
"03/12/202117:50","6.8",
"03/12/202118:00","6.7",
"03/12/202118:10","6.7",
"03/12/202118:20","6.6",
"03/12/202118:30","6.6",
"03/12/202118:40","6.6",
"03/12/202118:50","6.5",
"03/12/202119:00","6.2",
"03/12/202119:10","6.1",
"03/12/202119:20","6.1",
"03/12/202119:30","6.0",
"03/12/202119:40","6.1",
"03/12/202119:50","6.2",
"03/12/202120:00","6.1",
"03/12/202120:10","6.0",
"03/12/202120:20","6.1",
"03/12/202120:30","6.2",
"03/12/202120:40","6.2",
"03/12/202120:50","6.2",
"03/12/202121:00","6.1",
"03/12/202121:10","6.1",
"03/12/202121:20","6.1",
"03/12/202121:30","6.1",
"03/12/202121:40","6.0",
"03/12/202121:50","6.0",
"03/12/202122:00","5.9",
"03/12/202122:10","5.8",
"03/12/202122:20","5.7",
"03/12/202122:30","5.7",
"03/12/202122:40","5.5",
"03/12/202122:50","5.4",
"03/12/202123:00","5.2",
"03/12/202123:10","5.3",
"03/12/202123:20","5.4",
"03/12/202123:30","5.2",
"03/12/202123:40","4.8",
"03/12/202123:50","4.6",
"04/12/20210:00","4.4",
"04/12/20210:10","4.4",
"04/12/20210:20","4.3",
"04/12/20210:30","4.2",
"04/12/20210:40","3.7",
"04/12/20210:50","3.5",
"04/12/20211:00","3.1",
"04/12/20211:10","3.0",
"04/12/20211:20","2.8",
"04/12/20211:30","2.9",
"04/12/20211:40","3.0",
"04/12/20211:50","3.0",
"04/12/20212:00","3.0",
"04/12/20212:10","2.9",
"04/12/20212:20","2.5",
"04/12/20212:30","2.3",
"04/12/20212:40","2.1",
"04/12/20212:50","1.9",
"04/12/20213:00","1.7",
"04/12/20213:10","1.4",
"04/12/20213:20","1.4",
"04/12/20213:30","1.8",
"04/12/20213:40","1.6",
"04/12/20213:50","1.4",
"04/12/20214:00","1.7",
"04/12/20214:10","2.2",
"04/12/20214:20","3.1",
"04/12/20214:30","3.5",
"04/12/20214:40","4.9",
"04/12/20214:50","5.2",
"04/12/20215:00","5.6",
"04/12/20215:10","5.8",
"04/12/20215:20","6.1",
"04/12/20215:30","6.1",
"04/12/20215:40","6.0",
"04/12/20215:50","6.0",
"04/12/20216:00","6.1",
"04/12/20216:10","6.5",
"04/12/20216:20","6.7",
"04/12/20216:30","6.3",
"04/12/20216:40","6.4",
"04/12/20216:50","6.2",
"04/12/20217:00","6.3",
"04/12/20217:10","6.4",
"04/12/20217:20","6.1",
"04/12/20217:30","5.9",
"04/12/20217:40","6.1",
"04/12/20217:50","5.9",
"04/12/20218:00","5.7",
"04/12/20218:10","5.6",
"04/12/20218:20","5.3",
"04/12/20218:30","5.2",
"04/12/20218:40","5.2",
"04/12/20218:50","5.5",
"04/12/20219:00","5.7",
"04/12/20219:10","5.8",
"04/12/20219:20","6.0",
"04/12/20219:30","6.2",
"04/12/20219:40","6.5",
"04/12/20219:50","6.7",
"04/12/202110:00","6.8",
"04/12/202110:10","7.0",
"04/12/202110:20","7.0",
"04/12/202110:30","7.1",
"04/12/202110:40","7.4",
"04/12/202110:50","8.0",
"04/12/202111:00","8.1",
"04/12/202111:10","8.5",
"04/12/202111:20","8.8",
"04/12/202111:30","9.3",
"04/12/202111:40","9.2",
"04/12/202111:50","8.7",
"04/12/202112:00","8.3",
"04/12/202112:10","8.3",
"04/12/202112:20","8.1",
"04/12/202112:30","8.1",
"04/12/202112:40","8.2",
"04/12/202112:50","8.5",
"04/12/202113:00","9.2",
"04/12/202113:10","10.0",
"04/12/202113:20","10.5",
"04/12/202113:30","10.4",
"04/12/202113:40","10.3",
"04/12/202113:50","10.2",
"04/12/202114:00","9.9",
"04/12/202114:10","9.7",
"04/12/202114:20","9.8",
"04/12/202114:30","9.8",
"04/12/202114:40","9.6",
"04/12/202114:50","9.2",
"04/12/202115:00","8.2",
"04/12/202115:10","7.9",
"04/12/202115:20","8.0",
"04/12/202115:30","8.4",
"04/12/202115:40","8.5",
"04/12/202115:50","7.8",
"04/12/202116:00","7.3",
"04/12/202116:10","7.1",
"04/12/202116:20","6.8",
"04/12/202116:30","6.4",
"04/12/202116:40","6.4",
"04/12/202116:50","6.3",
"04/12/202117:00","6.4",
"04/12/202117:10","6.3",
"04/12/202117:20","6.2",
"04/12/202117:30","5.9",
"04/12/202117:40","5.6",
"04/12/202117:50","5.6",
"04/12/202118:00","5.6",
"04/12/202118:10","5.5",
"04/12/202118:20","5.5",
"04/12/202118:30","5.4",
"04/12/202118:40","5.4",
"04/12/202118:50","5.4",
"04/12/202119:00","5.3",
"04/12/202119:10","5.4",
"04/12/202119:20","5.5",
"04/12/202119:30","5.7",
"04/12/202119:40","5.6",
"04/12/202119:50","5.6",
"04/12/202120:00","5.4",
"04/12/202120:10","5.4",
"04/12/202120:20","5.4",
"04/12/202120:30","5.3",
"04/12/202120:40","5.2",
"04/12/202120:50","5.2",
"04/12/202121:00","5.1",
"04/12/202121:10","5.0",
"04/12/202121:20","5.2",
"04/12/202121:30","5.2",
"04/12/202121:40","5.1",
"04/12/202121:50","4.9",
"04/12/202122:00","4.5",
"04/12/202122:10","4.4",
"04/12/202122:20","4.4",
"04/12/202122:30","4.1",
"04/12/202122:40","4.1",
"04/12/202122:50","4.1",
"04/12/202123:00","3.9",
"04/12/202123:10","3.8",
"04/12/202123:20","3.9",
"04/12/202123:30","3.9",
"04/12/202123:40","3.9",
"04/12/202123:50","3.9",
"05/12/20210:00","3.9",
"05/12/20210:10","3.9",
"05/12/20210:20","3.9",
"05/12/20210:30","3.7",
"05/12/20210:40","3.6",
"05/12/20210:50","3.5",
"05/12/20211:00","3.4",
"05/12/20211:10","3.3",
"05/12/20211:20","3.1",
"05/12/20211:30","2.7",
"05/12/20211:40","2.5",
"05/12/20211:50","2.4",
"05/12/20212:00","2.2",
"05/12/20212:10","2.1",
"05/12/20212:20","2.1",
"05/12/20212:30","2.0",
"05/12/20212:40","1.9",
"05/12/20212:50","1.8",
"05/12/20213:00","1.7",
"05/12/20213:10","1.7",
"05/12/20213:20","1.7",
"05/12/20213:30","1.6",
"05/12/20213:40","1.6",
"05/12/20213:50","1.5",
"05/12/20214:00","1.5",
"05/12/20214:10","1.6",
"05/12/20214:20","1.5",
"05/12/20214:30","1.4",
"05/12/20214:40","1.3",
"05/12/20214:50","1.3",
"05/12/20215:00","1.4",
"05/12/20215:10","1.5",
"05/12/20215:20","1.5",
"05/12/20215:30","1.6",
"05/12/20215:40","1.7",
"05/12/20215:50","1.6",
"05/12/20216:00","1.6",
"05/12/20216:10","1.5",
"05/12/20216:20","1.5",
"05/12/20216:30","1.6",
"05/12/20216:40","1.5",
"05/12/20216:50","1.6",
"05/12/20217:00","1.5",
"05/12/20217:10","1.5",
"05/12/20217:20","1.6",
"05/12/20217:30","1.6",
"05/12/20217:40","2.2",
"05/12/20217:50","2.7",
"05/12/20218:00","2.6",
"05/12/20218:10","2.5",
"05/12/20218:20","2.5",
"05/12/20218:30","2.5",
"05/12/20218:40","2.6",
"05/12/20218:50","2.9",
"05/12/20219:00","2.9",
"05/12/20219:10","3.3",
"05/12/20219:20","3.4",
"05/12/20219:30","3.6",
"05/12/20219:40","3.8",
"05/12/20219:50","3.8",
"05/12/202110:00","3.7",
"05/12/202110:10","3.0",
"05/12/202110:20","2.7",
"05/12/202110:30","2.8",
"05/12/202110:40","2.8",
"05/12/202110:50","2.6",
"05/12/202111:00","2.4",
"05/12/202111:10","2.5",
"05/12/202111:20","2.9",
"05/12/202111:30","3.3",
"05/12/202111:40","3.2",
"05/12/202111:50","2.8",
"05/12/202112:00","2.2",
"05/12/202112:10","1.9",
"05/12/202112:20","2.4",
"05/12/202112:30","2.8",
"05/12/202112:40","3.1",
"05/12/202112:50","4.1",
"05/12/202113:00","4.7",
"05/12/202113:10","4.7",
"05/12/202113:20","4.2",
"05/12/202113:30","3.9",
"05/12/202113:40","4.6",
"05/12/202113:50","5.0",
"05/12/202114:00","4.9",
"05/12/202114:10","4.8",
"05/12/202114:20","4.8",
"05/12/202114:30","5.0",
"05/12/202114:40","5.0",
"05/12/202114:50","5.0",
"05/12/202115:00","5.2",
"05/12/202115:10","5.4",
"05/12/202115:20","5.6",
"05/12/202115:30","5.4",
"05/12/202115:40","5.3",
"05/12/202115:50","5.3",
"05/12/202116:00","5.1",
"05/12/202116:10","4.8",
"05/12/202116:20","4.7",
"05/12/202116:30","4.4",
"05/12/202116:40","4.3",
"05/12/202116:50","4.5",
"05/12/202117:00","4.1",
"05/12/202117:10","3.3",
"05/12/202117:20","3.1",
"05/12/202117:30","3.2",
"05/12/202117:40","3.5",
"05/12/202117:50","3.5",
"05/12/202118:00","3.4",
"05/12/202118:10","3.4",
"05/12/202118:20","3.4",
"05/12/202118:30","3.2",
"05/12/202118:40","3.2",
"05/12/202118:50","3.2",
"05/12/202119:00","3.0",
"05/12/202119:10","3.0",
"05/12/202119:20","3.1",
"05/12/202119:30","3.1",
"05/12/202119:40","3.0",
"05/12/202119:50","2.8",
"05/12/202120:00","2.6",
"05/12/202120:10","2.6",
"05/12/202120:20","2.8",
"05/12/202120:30","2.8",
"05/12/202120:40","2.8",
"05/12/202120:50","2.8",
"05/12/202121:00","2.7",
"05/12/202121:10","2.8",
"05/12/202121:20","3.0",
"05/12/202121:30","3.3",
"05/12/202121:40","3.3",
"05/12/202121:50","3.4",
"05/12/202122:00","3.1",
"05/12/202122:10","2.9",
"05/12/202122:20","3.2",
"05/12/202122:30","3.3",
"05/12/202122:40","3.3",
"05/12/202122:50","3.3",
"05/12/202123:00","3.2",
"05/12/202123:10","3.3",
"05/12/202123:20","3.3",
"05/12/202123:30","3.2",
"05/12/202123:40","2.9",
"05/12/202123:50","2.6",
"06/12/20210:00","2.4",
"06/12/20210:10","2.3",
"06/12/20210:20","2.6",
"06/12/20210:30","3.0",
"06/12/20210:40","3.0",
"06/12/20210:50","3.0",
"06/12/20211:00","3.2",
"06/12/20211:10","3.3",
"06/12/20211:20","3.4",
"06/12/20211:30","3.3",
"06/12/20211:40","3.3",
"06/12/20211:50","3.2",
"06/12/20212:00","3.2",
"06/12/20212:10","3.3",
"06/12/20212:20","3.4",
"06/12/20212:30","3.4",
"06/12/20212:40","3.3",
"06/12/20212:50","3.3",
"06/12/20213:00","3.4",
"06/12/20213:10","3.4",
"06/12/20213:20","3.3",
"06/12/20213:30","3.2",
"06/12/20213:40","3.1",
"06/12/20213:50","3.1",
"06/12/20214:00","3.3",
"06/12/20214:10","3.3",
"06/12/20214:20","3.4",
"06/12/20214:30","3.4",
"06/12/20214:40","3.4",
"06/12/20214:50","3.5",
"06/12/20215:00","3.5",
"06/12/20215:10","3.4",
"06/12/20215:20","3.1",
"06/12/20215:30","2.9",
"06/12/20215:40","3.0",
"06/12/20215:50","3.1",
"06/12/20216:00","3.3",
"06/12/20216:10","3.3",
"06/12/20216:20","3.4",
"06/12/20216:30","3.4",
"06/12/20216:40","3.5",
"06/12/20216:50","3.6",
"06/12/20217:00","3.6",
"06/12/20217:10","3.6",
"06/12/20217:20","3.7",
"06/12/20217:30","3.8",
"06/12/20217:40","3.8",
"06/12/20217:50","3.8",
"06/12/20218:00","3.9",
"06/12/20218:10","4.0",
"06/12/20218:20","4.2",
"06/12/20218:30","4.3",
"06/12/20218:40","4.4",
"06/12/20218:50","4.5",
"06/12/20219:00","4.6",
"06/12/20219:10","4.6",
"06/12/20219:20","4.8",
"06/12/20219:30","4.8",
"06/12/20219:40","5.0",
"06/12/20219:50","5.1",
"06/12/202110:00","5.0",
"06/12/202110:10","5.0",
"06/12/202110:20","4.9",
"06/12/202110:30","5.0",
"06/12/202110:40","5.1",
"06/12/202110:50","5.2",
"06/12/202111:00","5.3",
"06/12/202111:10","5.6",
"06/12/202111:20","5.7",
"06/12/202111:30","5.8",
"06/12/202111:40","6.1",
"06/12/202111:50","6.1",
"06/12/202112:00","6.1",
"06/12/202112:10","6.1",
"06/12/202112:20","6.1",
"06/12/202112:30","6.0",
"06/12/202112:40","6.1",
"06/12/202112:50","6.1",
"06/12/202113:00","6.2",
"06/12/202113:10","6.2",
"06/12/202113:20","6.3",
"06/12/202113:30","6.5",
"06/12/202113:40","6.6",
"06/12/202113:50","6.7",
"06/12/202114:00","6.9",
"06/12/202114:10","6.9",
"06/12/202114:20","6.9",
"06/12/202114:30","7.0",
"06/12/202114:40","7.0",
"06/12/202114:50","7.0",
"06/12/202115:00","7.0",
"06/12/202115:10","7.0",
"06/12/202115:20","7.0",
"06/12/202115:30","6.9",
"06/12/202115:40","6.9",
"06/12/202115:50","6.9",
"06/12/202116:00","6.8",
"06/12/202116:10","6.9",
"06/12/202116:20","6.8",
"06/12/202116:30","6.8",
"06/12/202116:40","6.8",
"06/12/202116:50","6.8",
"06/12/202117:00","6.7",
"06/12/202117:10","6.7",
"06/12/202117:20","6.6",
"06/12/202117:30","6.7",
"06/12/202117:40","6.7",
"06/12/202117:50","6.7",
"06/12/202118:00","6.7",
"06/12/202118:10","6.7",
"06/12/202118:20","6.7",
"06/12/202118:30","6.7",
"06/12/202118:40","6.7",
"06/12/202118:50","6.7",
"06/12/202119:00","6.7",
"06/12/202119:10","6.8",
"06/12/202119:20","6.8",
"06/12/202119:30","6.8",
"06/12/202119:40","6.8",
"06/12/202119:50","6.8",
"06/12/202120:00","6.8",
"06/12/202120:10","6.8",
"06/12/202120:20","6.8",
"06/12/202120:30","6.8",
"06/12/202120:40","6.7",
"06/12/202120:50","6.6",
"06/12/202121:00","6.8",
"06/12/202121:10","7.0",
"06/12/202121:20","7.1",
"06/12/202121:30","7.2",
"06/12/202121:40","7.8",
"06/12/202121:50","8.2",
"06/12/202122:00","8.5",
"06/12/202122:10","8.6",
"06/12/202122:20","8.5",
"06/12/202122:30","8.3",
"06/12/202122:40","8.3",
"06/12/202122:50","8.3",
"06/12/202123:00","7.9",
"06/12/202123:10","7.5",
"06/12/202123:20","7.0",
"06/12/202123:30","6.8",
"06/12/202123:40","6.5",
"06/12/202123:50","6.1",
"07/12/20210:00","5.5",
"07/12/20210:10","4.9",
"07/12/20210:20","4.9",
"07/12/20210:30","5.1",
"07/12/20210:40","5.0",
"07/12/20210:50","4.8",
"07/12/20211:00","4.6",
"07/12/20211:10","4.3",
"07/12/20211:20","4.3",
"07/12/20211:30","4.2",
"07/12/20211:40","3.9",
"07/12/20211:50","3.5",
"07/12/20212:00","3.3",
"07/12/20212:10","2.8",
"07/12/20212:20","2.6",
"07/12/20212:30","2.4",
"07/12/20212:40","2.3",
"07/12/20212:50","1.9",
"07/12/20213:00","1.6",
"07/12/20213:10","1.9",
"07/12/20213:20","1.6",
"07/12/20213:30","1.5",
"07/12/20213:40","1.0",
"07/12/20213:50","1.0",
"07/12/20214:00","1.3",
"07/12/20214:10","1.3",
"07/12/20214:20","1.4",
"07/12/20214:30","1.4",
"07/12/20214:40","1.0",
"07/12/20214:50","0.8",
"07/12/20215:00","1.1",
"07/12/20215:10","0.4",
"07/12/20215:20","0.2",
"07/12/20215:30","0.4",
"07/12/20215:40","0.2",
"07/12/20215:50","0.2",
"07/12/20216:00","0.7",
"07/12/20216:10","0.7",
"07/12/20216:20","1.2",
"07/12/20216:30","1.5",
"07/12/20216:40","1.6",
"07/12/20216:50","1.5",
"07/12/20217:00","1.8",
"07/12/20217:10","2.1",
"07/12/20217:20","2.2",
"07/12/20217:30","2.2",
"07/12/20217:40","2.5",
"07/12/20217:50","2.4",
"07/12/20218:00","2.4",
"07/12/20218:10","2.4",
"07/12/20218:20","2.4",
"07/12/20218:30","2.6",
"07/12/20218:40","2.7",
"07/12/20218:50","2.9",
"07/12/20219:00","2.9",
"07/12/20219:10","3.1",
"07/12/20219:20","3.3",
"07/12/20219:30","3.4",
"07/12/20219:40","3.5",
"07/12/20219:50","3.6",
"07/12/202110:00","3.7",
"07/12/202110:10","3.8",
"07/12/202110:20","3.9",
"07/12/202110:30","3.9",
"07/12/202110:40","3.9",
"07/12/202110:50","4.1",
