98%">"FECHA","TEMPERATURA",
"01/02/202212:00","6.0",
"01/02/202212:10","6.0",
"01/02/202212:20","6.2",
"01/02/202212:30","6.3",
"01/02/202212:40","6.5",
"01/02/202212:50","6.6",
"01/02/202213:00","6.4",
"01/02/202213:10","6.4",
"01/02/202213:20","6.4",
"01/02/202213:30","6.5",
"01/02/202213:40","6.5",
"01/02/202213:50","6.5",
"01/02/202214:00","6.5",
"01/02/202214:10","6.6",
"01/02/202214:20","6.6",
"01/02/202214:30","6.5",
"01/02/202214:40","6.6",
"01/02/202214:50","6.6",
"01/02/202215:00","6.6",
"01/02/202215:10","6.6",
"01/02/202215:20","6.6",
"01/02/202215:30","6.6",
"01/02/202215:40","6.5",
"01/02/202215:50","6.1",
"01/02/202216:00","5.9",
"01/02/202216:10","6.0",
"01/02/202216:20","6.1",
"01/02/202216:30","6.2",
"01/02/202216:40","6.3",
"01/02/202216:50","6.4",
"01/02/202217:00","6.5",
"01/02/202217:10","6.5",
"01/02/202217:20","6.5",
"01/02/202217:30","6.5",
"01/02/202217:40","6.4",
"01/02/202217:50","6.3",
"01/02/202218:00","6.2",
"01/02/202218:10","6.1",
"01/02/202218:20","6.0",
"01/02/202218:30","5.9",
"01/02/202218:40","5.9",
"01/02/202218:50","5.8",
"01/02/202219:00","5.7",
"01/02/202219:10","5.8",
"01/02/202219:20","6.2",
"01/02/202219:30","6.2",
"01/02/202219:40","6.2",
"01/02/202219:50","6.2",
"01/02/202220:00","6.2",
"01/02/202220:10","6.2",
"01/02/202220:20","6.3",
"01/02/202220:30","6.2",
"01/02/202220:40","6.1",
"01/02/202220:50","6.1",
"01/02/202221:00","6.0",
"01/02/202221:10","5.9",
"01/02/202221:20","5.8",
"01/02/202221:30","5.8",
"01/02/202221:40","5.9",
"01/02/202221:50","5.9",
"01/02/202222:00","6.0",
"01/02/202222:10","6.2",
"01/02/202222:20","6.1",
"01/02/202222:30","6.2",
"01/02/202222:40","6.2",
"01/02/202222:50","6.4",
"01/02/202223:00","6.3",
"01/02/202223:10","6.2",
"01/02/202223:20","6.2",
"01/02/202223:30","6.2",
"01/02/202223:40","6.1",
"01/02/202223:50","6.0",
"02/02/20220:00","6.0",
"02/02/20220:10","6.0",
"02/02/20220:20","6.0",
"02/02/20220:30","6.0",
"02/02/20220:40","6.1",
"02/02/20220:50","6.1",
"02/02/20221:00","6.1",
"02/02/20221:10","6.0",
"02/02/20221:20","6.0",
"02/02/20221:30","5.9",
"02/02/20221:40","5.8",
"02/02/20221:50","5.7",
"02/02/20222:00","5.7",
"02/02/20222:10","5.6",
"02/02/20222:20","5.5",
"02/02/20222:30","5.4",
"02/02/20222:40","5.4",
"02/02/20222:50","5.3",
"02/02/20223:00","5.1",
"02/02/20223:10","4.6",
"02/02/20223:20","4.0",
"02/02/20223:30","3.1",
"02/02/20223:40","2.8",
"02/02/20223:50","2.6",
"02/02/20224:00","2.2",
"02/02/20224:10","1.7",
"02/02/20224:20","1.5",
"02/02/20224:30","1.6",
"02/02/20224:40","1.5",
"02/02/20224:50","1.1",
"02/02/20225:00","1.2",
"02/02/20225:10","0.6",
"02/02/20225:20","0.6",
"02/02/20225:30","0.2",
"02/02/20225:40","0.0",
"02/02/20225:50","-0.7",
"02/02/20226:00","-0.7",
"02/02/20226:10","-0.5",
"02/02/20226:20","-1.0",
"02/02/20226:30","-1.1",
"02/02/20226:40","-1.2",
"02/02/20226:50","-1.1",
"02/02/20227:00","-1.3",
"02/02/20227:10","-1.5",
"02/02/20227:20","-1.2",
"02/02/20227:30","-1.3",
"02/02/20227:40","-1.4",
"02/02/20227:50","-1.1",
"02/02/20228:00","-0.9",
"02/02/20228:10","-0.0",
"02/02/20228:20","0.6",
"02/02/20228:30","1.2",
"02/02/20228:40","2.0",
"02/02/20228:50","2.6",
"02/02/20229:00","3.4",
"02/02/20229:10","4.6",
"02/02/20229:20","5.7",
"02/02/20229:30","6.6",
"02/02/20229:40","7.3",
"02/02/20229:50","7.9",
"02/02/202210:00","7.9",
"02/02/202210:10","8.9",
"02/02/202210:20","9.8",
"02/02/202210:30","10.2",
"02/02/202210:40","9.9",
"02/02/202210:50","10.3",
"02/02/202211:00","10.7",
"02/02/202211:10","10.6",
"02/02/202211:20","10.9",
"02/02/202211:30","11.3",
"02/02/202211:40","11.8",
"02/02/202211:50","12.1",
"02/02/202212:00","12.4",
"02/02/202212:10","12.9",
"02/02/202212:20","13.6",
"02/02/202212:30","14.1",
"02/02/202212:40","14.5",
"02/02/202212:50","14.8",
"02/02/202213:00","15.4",
"02/02/202213:10","16.7",
"02/02/202213:20","17.3",
"02/02/202213:30","17.5",
"02/02/202213:40","17.6",
"02/02/202213:50","17.5",
"02/02/202214:00","17.6",
"02/02/202214:10","17.6",
"02/02/202214:20","17.6",
"02/02/202214:30","17.6",
"02/02/202214:40","17.9",
"02/02/202214:50","18.1",
"02/02/202215:00","18.1",
"02/02/202215:10","18.3",
"02/02/202215:20","18.5",
"02/02/202215:30","18.2",
"02/02/202215:40","18.1",
"02/02/202215:50","17.8",
"02/02/202216:00","17.8",
"02/02/202216:10","18.1",
"02/02/202216:20","17.8",
"02/02/202216:30","17.3",
"02/02/202216:40","16.8",
"02/02/202216:50","16.3",
"02/02/202217:00","15.0",
"02/02/202217:10","13.7",
"02/02/202217:20","12.5",
"02/02/202217:30","12.0",
"02/02/202217:40","11.2",
"02/02/202217:50","10.3",
"02/02/202218:00","9.9",
"02/02/202218:10","10.2",
"02/02/202218:20","9.2",
"02/02/202218:30","7.6",
"02/02/202218:40","6.3",
"02/02/202218:50","6.7",
"02/02/202219:00","7.2",
"02/02/202219:10","6.0",
"02/02/202219:20","5.0",
"02/02/202219:30","4.7",
"02/02/202219:40","4.7",
"02/02/202219:50","4.0",
"02/02/202220:00","3.6",
"02/02/202220:10","3.1",
"02/02/202220:20","2.8",
"02/02/202220:30","3.1",
"02/02/202220:40","2.7",
"02/02/202220:50","2.9",
"02/02/202221:00","2.5",
"02/02/202221:10","1.8",
"02/02/202221:20","2.2",
"02/02/202221:30","1.9",
"02/02/202221:40","1.4",
"02/02/202221:50","1.1",
"02/02/202222:00","0.9",
"02/02/202222:10","2.0",
"02/02/202222:20","1.5",
"02/02/202222:30","0.6",
"02/02/202222:40","0.0",
"02/02/202222:50","0.4",
"02/02/202223:00","0.5",
"02/02/202223:10","0.1",
"02/02/202223:20","-0.4",
"02/02/202223:30","-0.4",
"02/02/202223:40","-0.0",
"02/02/202223:50","-0.4",
"03/02/20220:00","-0.9",
"03/02/20220:10","-1.2",
"03/02/20220:20","-1.0",
"03/02/20220:30","-1.0",
"03/02/20220:40","-0.9",
"03/02/20220:50","-1.0",
"03/02/20221:00","-1.7",
"03/02/20221:10","-1.9",
"03/02/20221:20","-1.8",
"03/02/20221:30","-1.6",
"03/02/20221:40","-2.0",
"03/02/20221:50","-2.3",
"03/02/20222:00","-2.1",
"03/02/20222:10","-1.7",
"03/02/20222:20","-2.5",
"03/02/20222:30","-2.4",
"03/02/20222:40","-2.5",
"03/02/20222:50","-2.6",
"03/02/20223:00","-2.3",
"03/02/20223:10","-2.6",
"03/02/20223:20","-2.8",
"03/02/20223:30","-2.7",
"03/02/20223:40","-2.1",
"03/02/20223:50","-2.6",
"03/02/20224:00","-2.9",
"03/02/20224:10","-2.8",
"03/02/20224:20","-2.8",
"03/02/20224:30","-2.7",
"03/02/20224:40","-3.3",
"03/02/20224:50","-3.3",
"03/02/20225:00","-3.1",
"03/02/20225:10","-2.6",
"03/02/20225:20","-2.8",
"03/02/20225:30","-2.6",
"03/02/20225:40","-2.6",
"03/02/20225:50","-3.0",
"03/02/20226:00","-3.6",
"03/02/20226:10","-3.9",
"03/02/20226:20","-3.9",
"03/02/20226:30","-3.4",
"03/02/20226:40","-3.9",
"03/02/20226:50","-3.4",
"03/02/20227:00","-3.6",
"03/02/20227:10","-3.9",
"03/02/20227:20","-3.7",
"03/02/20227:30","-2.6",
"03/02/20227:40","-2.2",
"03/02/20227:50","-2.4",
"03/02/20228:00","-2.5",
"03/02/20228:10","-1.6",
"03/02/20228:20","-0.9",
"03/02/20228:30","-0.3",
"03/02/20228:40","-0.1",
"03/02/20228:50","0.3",
"03/02/20229:00","0.9",
"03/02/20229:10","0.9",
"03/02/20229:20","0.8",
"03/02/20229:30","0.9",
"03/02/20229:40","1.8",
"03/02/20229:50","2.6",
"03/02/202210:00","3.6",
"03/02/202210:10","4.4",
"03/02/202210:20","4.8",
"03/02/202210:30","4.5",
"03/02/202210:40","4.5",
"03/02/202210:50","4.9",
"03/02/202211:00","5.6",
"03/02/202211:10","6.3",
"03/02/202211:20","7.0",
"03/02/202211:30","6.8",
"03/02/202211:40","7.0",
"03/02/202211:50","6.9",
"03/02/202212:00","7.2",
"03/02/202212:10","7.9",
"03/02/202212:20","7.9",
"03/02/202212:30","8.6",
"03/02/202212:40","9.3",
"03/02/202212:50","10.2",
"03/02/202213:00","10.7",
"03/02/202213:10","11.1",
"03/02/202213:20","11.5",
"03/02/202213:30","11.8",
"03/02/202213:40","12.1",
"03/02/202213:50","11.5",
"03/02/202214:00","11.4",
"03/02/202214:10","11.3",
"03/02/202214:20","11.6",
"03/02/202214:30","12.6",
"03/02/202214:40","12.0",
"03/02/202214:50","12.2",
"03/02/202215:00","12.4",
"03/02/202215:10","12.7",
"03/02/202215:20","12.4",
"03/02/202215:30","12.6",
"03/02/202215:40","12.4",
"03/02/202215:50","12.1",
"03/02/202216:00","11.9",
"03/02/202216:10","12.1",
"03/02/202216:20","11.9",
"03/02/202216:30","11.5",
"03/02/202216:40","10.8",
"03/02/202216:50","9.9",
"03/02/202217:00","9.4",
"03/02/202217:10","9.5",
"03/02/202217:20","8.3",
"03/02/202217:30","7.6",
"03/02/202217:40","7.4",
"03/02/202217:50","7.0",
"03/02/202218:00","6.9",
"03/02/202218:10","6.5",
"03/02/202218:20","6.2",
"03/02/202218:30","6.0",
"03/02/202218:40","6.2",
"03/02/202218:50","6.1",
"03/02/202219:00","6.6",
"03/02/202219:10","6.7",
"03/02/202219:20","6.4",
"03/02/202219:30","6.0",
"03/02/202219:40","5.5",
"03/02/202219:50","5.5",
"03/02/202220:00","5.1",
"03/02/202220:10","4.6",
"03/02/202220:20","4.3",
"03/02/202220:30","4.2",
"03/02/202220:40","4.0",
"03/02/202220:50","4.0",
"03/02/202221:00","3.6",
"03/02/202221:10","3.2",
"03/02/202221:20","2.9",
"03/02/202221:30","2.4",
"03/02/202221:40","2.2",
"03/02/202221:50","2.1",
"03/02/202222:00","1.9",
"03/02/202222:10","1.5",
"03/02/202222:20","1.3",
"03/02/202222:30","1.3",
"03/02/202222:40","0.8",
"03/02/202222:50","0.8",
"03/02/202223:00","0.6",
"03/02/202223:10","0.7",
"03/02/202223:20","0.5",
"03/02/202223:30","0.5",
"03/02/202223:40","0.4",
"03/02/202223:50","0.4",
"04/02/20220:00","0.6",
"04/02/20220:10","0.4",
"04/02/20220:20","-0.1",
"04/02/20220:30","0.3",
"04/02/20220:40","0.0",
"04/02/20220:50","-0.3",
"04/02/20221:00","-0.3",
"04/02/20221:10","-0.7",
"04/02/20221:20","-0.4",
"04/02/20221:30","-0.8",
"04/02/20221:40","-0.9",
"04/02/20221:50","-0.5",
"04/02/20222:00","-0.9",
"04/02/20222:10","-1.4",
"04/02/20222:20","-0.9",
"04/02/20222:30","-1.2",
"04/02/20222:40","-1.1",
"04/02/20222:50","-0.9",
"04/02/20223:00","-1.3",
"04/02/20223:10","-1.4",
"04/02/20223:20","-1.6",
"04/02/20223:30","-1.8",
"04/02/20223:40","-1.8",
"04/02/20223:50","-1.6",
"04/02/20224:00","-1.6",
"04/02/20224:10","-1.7",
"04/02/20224:20","-1.2",
"04/02/20224:30","-1.7",
"04/02/20224:40","-1.6",
"04/02/20224:50","-1.8",
"04/02/20225:00","-1.6",
"04/02/20225:10","-1.4",
"04/02/20225:20","-1.1",
"04/02/20225:30","-1.7",
"04/02/20225:40","-1.8",
"04/02/20225:50","-1.5",
"04/02/20226:00","-1.5",
"04/02/20226:10","-1.6",
"04/02/20226:20","-1.6",
"04/02/20226:30","-1.2",
"04/02/20226:40","-1.2",
"04/02/20226:50","-1.3",
"04/02/20227:00","-1.2",
"04/02/20227:10","-1.4",
"04/02/20227:20","-1.8",
"04/02/20227:30","-1.7",
"04/02/20227:40","-1.5",
"04/02/20227:50","-1.4",
"04/02/20228:00","-1.4",
"04/02/20228:10","-1.1",
"04/02/20228:20","-0.4",
"04/02/20228:30","0.2",
"04/02/20228:40","1.1",
"04/02/20228:50","1.3",
"04/02/20229:00","1.5",
"04/02/20229:10","1.9",
"04/02/20229:20","2.0",
"04/02/20229:30","2.4",
"04/02/20229:40","3.0",
"04/02/20229:50","4.0",
"04/02/202210:00","4.8",
"04/02/202210:10","5.5",
"04/02/202210:20","6.2",
"04/02/202210:30","6.7",
"04/02/202210:40","7.3",
"04/02/202210:50","7.5",
"04/02/202211:00","8.0",
"04/02/202211:10","8.5",
"04/02/202211:20","8.8",
"04/02/202211:30","8.6",
"04/02/202211:40","9.4",
"04/02/202211:50","10.5",
"04/02/202212:00","11.2",
"04/02/202212:10","10.6",
"04/02/202212:20","10.1",
"04/02/202212:30","10.8",
"04/02/202212:40","11.2",
"04/02/202212:50","11.0",
"04/02/202213:00","11.0",
"04/02/202213:10","11.1",
"04/02/202213:20","11.0",
"04/02/202213:30","11.1",
"04/02/202213:40","11.2",
"04/02/202213:50","11.3",
"04/02/202214:00","11.3",
"04/02/202214:10","11.1",
"04/02/202214:20","10.9",
"04/02/202214:30","10.8",
"04/02/202214:40","10.5",
"04/02/202214:50","10.3",
"04/02/202215:00","10.2",
"04/02/202215:10","9.9",
"04/02/202215:20","9.7",
"04/02/202215:30","9.7",
"04/02/202215:40","9.6",
"04/02/202215:50","9.4",
"04/02/202216:00","9.4",
"04/02/202216:10","9.3",
"04/02/202216:20","9.2",
"04/02/202216:30","9.1",
"04/02/202216:40","9.0",
"04/02/202216:50","8.9",
"04/02/202217:00","8.9",
"04/02/202217:10","8.9",
"04/02/202217:20","8.8",
"04/02/202217:30","8.6",
"04/02/202217:40","8.5",
"04/02/202217:50","8.5",
"04/02/202218:00","8.4",
"04/02/202218:10","8.3",
"04/02/202218:20","8.2",
"04/02/202218:30","8.0",
"04/02/202218:40","8.1",
"04/02/202218:50","8.0",
"04/02/202219:00","7.8",
"04/02/202219:10","7.7",
"04/02/202219:20","7.6",
"04/02/202219:30","7.5",
"04/02/202219:40","6.9",
"04/02/202219:50","6.9",
"04/02/202220:00","6.9",
"04/02/202220:10","7.1",
"04/02/202220:20","7.6",
"04/02/202220:30","7.8",
"04/02/202220:40","7.8",
"04/02/202220:50","7.8",
"04/02/202221:00","7.9",
"04/02/202221:10","7.8",
"04/02/202221:20","7.9",
"04/02/202221:30","7.8",
"04/02/202221:40","7.8",
"04/02/202221:50","7.7",
"04/02/202222:00","7.8",
"04/02/202222:10","7.6",
"04/02/202222:20","7.6",
"04/02/202222:30","7.6",
"04/02/202222:40","7.6",
"04/02/202222:50","7.5",
"04/02/202223:00","7.4",
"04/02/202223:10","7.4",
"04/02/202223:20","7.3",
"04/02/202223:30","7.4",
"04/02/202223:40","7.4",
"04/02/202223:50","7.4",
"05/02/20220:00","7.3",
"05/02/20220:10","7.0",
"05/02/20220:20","6.9",
"05/02/20220:30","6.8",
"05/02/20220:40","6.2",
"05/02/20220:50","5.7",
"05/02/20221:00","5.7",
"05/02/20221:10","5.9",
"05/02/20221:20","6.1",
"05/02/20221:30","6.1",
"05/02/20221:40","6.0",
"05/02/20221:50","6.0",
"05/02/20222:00","6.2",
"05/02/20222:10","6.2",
"05/02/20222:20","6.1",
"05/02/20222:30","5.9",
"05/02/20222:40","6.0",
"05/02/20222:50","6.3",
"05/02/20223:00","6.3",
"05/02/20223:10","5.9",
"05/02/20223:20","5.4",
"05/02/20223:30","5.2",
"05/02/20223:40","5.2",
"05/02/20223:50","5.6",
"05/02/20224:00","5.4",
"05/02/20224:10","5.1",
"05/02/20224:20","4.7",
"05/02/20224:30","4.2",
"05/02/20224:40","3.8",
"05/02/20224:50","3.3",
"05/02/20225:00","3.4",
"05/02/20225:10","3.5",
"05/02/20225:20","3.8",
"05/02/20225:30","5.1",
"05/02/20225:40","5.2",
"05/02/20225:50","4.6",
"05/02/20226:00","4.4",
"05/02/20226:10","4.7",
"05/02/20226:20","4.1",
"05/02/20226:30","3.8",
"05/02/20226:40","3.5",
"05/02/20226:50","3.4",
"05/02/20227:00","3.2",
"05/02/20227:10","4.4",
"05/02/20227:20","6.1",
"05/02/20227:30","6.2",
"05/02/20227:40","6.0",
"05/02/20227:50","5.7",
"05/02/20228:00","5.6",
"05/02/20228:10","5.3",
"05/02/20228:20","5.3",
"05/02/20228:30","5.2",
"05/02/20228:40","5.0",
"05/02/20228:50","5.1",
"05/02/20229:00","5.4",
"05/02/20229:10","5.6",
"05/02/20229:20","5.7",
"05/02/20229:30","5.9",
"05/02/20229:40","5.7",
"05/02/20229:50","5.7",
"05/02/202210:00","6.4",
"05/02/202210:10","6.6",
"05/02/202210:20","6.5",
"05/02/202210:30","6.2",
"05/02/202210:40","6.1",
"05/02/202210:50","5.9",
"05/02/202211:00","6.0",
"05/02/202211:10","5.9",
"05/02/202211:20","5.7",
"05/02/202211:30","5.9",
"05/02/202211:40","5.8",
"05/02/202211:50","5.9",
"05/02/202212:00","6.0",
"05/02/202212:10","6.3",
"05/02/202212:20","6.3",
"05/02/202212:30","6.1",
"05/02/202212:40","6.1",
"05/02/202212:50","6.1",
"05/02/202213:00","6.2",
"05/02/202213:10","6.6",
"05/02/202213:20","6.9",
"05/02/202213:30","7.5",
"05/02/202213:40","7.7",
"05/02/202213:50","7.6",
"05/02/202214:00","7.5",
"05/02/202214:10","7.3",
"05/02/202214:20","7.4",
"05/02/202214:30","7.4",
"05/02/202214:40","7.3",
"05/02/202214:50","7.3",
"05/02/202215:00","7.0",
"05/02/202215:10","6.9",
"05/02/202215:20","6.9",
"05/02/202215:30","7.0",
"05/02/202215:40","6.9",
"05/02/202215:50","6.8",
"05/02/202216:00","6.7",
"05/02/202216:10","6.5",
"05/02/202216:20","6.4",
"05/02/202216:30","6.3",
"05/02/202216:40","6.0",
"05/02/202216:50","5.8",
"05/02/202217:00","5.6",
"05/02/202217:10","5.3",
"05/02/202217:20","5.2",
"05/02/202217:30","5.0",
"05/02/202217:40","4.8",
"05/02/202217:50","4.6",
"05/02/202218:00","4.4",
"05/02/202218:10","4.3",
"05/02/202218:20","4.2",
"05/02/202218:30","4.1",
"05/02/202218:40","3.9",
"05/02/202218:50","3.8",
"05/02/202219:00","3.8",
"05/02/202219:10","3.7",
"05/02/202219:20","3.5",
"05/02/202219:30","3.3",
"05/02/202219:40","3.3",
"05/02/202219:50","3.1",
"05/02/202220:00","3.1",
"05/02/202220:10","3.0",
"05/02/202220:20","3.0",
"05/02/202220:30","2.9",
"05/02/202220:40","3.0",
"05/02/202220:50","3.1",
"05/02/202221:00","3.0",
"05/02/202221:10","3.0",
"05/02/202221:20","2.9",
"05/02/202221:30","2.7",
"05/02/202221:40","2.7",
"05/02/202221:50","2.6",
"05/02/202222:00","2.6",
"05/02/202222:10","2.7",
"05/02/202222:20","2.8",
"05/02/202222:30","2.6",
"05/02/202222:40","2.5",
"05/02/202222:50","2.7",
"05/02/202223:00","2.7",
"05/02/202223:10","2.7",
"05/02/202223:20","2.6",
"05/02/202223:30","2.3",
"05/02/202223:40","2.4",
"05/02/202223:50","2.2",
"06/02/20220:00","1.8",
"06/02/20220:10","0.9",
"06/02/20220:20","0.6",
"06/02/20220:30","0.7",
"06/02/20220:40","0.6",
"06/02/20220:50","-0.1",
"06/02/20221:00","-0.7",
"06/02/20221:10","-1.0",
"06/02/20221:20","-1.1",
"06/02/20221:30","-1.5",
"06/02/20221:40","-2.0",
"06/02/20221:50","-2.6",
"06/02/20222:00","-3.0",
"06/02/20222:10","-2.9",
"06/02/20222:20","-3.0",
"06/02/20222:30","-3.2",
"06/02/20222:40","-3.4",
"06/02/20222:50","-2.8",
"06/02/20223:00","-2.9",
"06/02/20223:10","-3.1",
"06/02/20223:20","-3.6",
"06/02/20223:30","-3.7",
"06/02/20223:40","-4.2",
"06/02/20223:50","-4.2",
"06/02/20224:00","-4.3",
"06/02/20224:10","-4.0",
"06/02/20224:20","-3.6",
"06/02/20224:30","-4.2",
"06/02/20224:40","-4.5",
"06/02/20224:50","-4.7",
"06/02/20225:00","-4.8",
"06/02/20225:10","-5.0",
"06/02/20225:20","-4.6",
"06/02/20225:30","-4.1",
"06/02/20225:40","-4.0",
"06/02/20225:50","-4.5",
"06/02/20226:00","-4.6",
"06/02/20226:10","-4.9",
"06/02/20226:20","-4.8",
"06/02/20226:30","-5.0",
"06/02/20226:40","-5.0",
"06/02/20226:50","-5.5",
"06/02/20227:00","-5.3",
"06/02/20227:10","-5.1",
"06/02/20227:20","-4.2",
"06/02/20227:30","-4.6",
"06/02/20227:40","-4.9",
"06/02/20227:50","-5.1",
"06/02/20228:00","-4.5",
"06/02/20228:10","-3.5",
"06/02/20228:20","-2.7",
"06/02/20228:30","-1.7",
"06/02/20228:40","-0.5",
"06/02/20228:50","0.5",
"06/02/20229:00","1.4",
"06/02/20229:10","1.9",
"06/02/20229:20","2.4",
"06/02/20229:30","3.3",
"06/02/20229:40","3.7",
"06/02/20229:50","4.7",
"06/02/202210:00","5.0",
"06/02/202210:10","5.7",
"06/02/202210:20","6.5",
"06/02/202210:30","7.0",
"06/02/202210:40","7.8",
"06/02/202210:50","8.0",
"06/02/202211:00","8.0",
"06/02/202211:10","7.9",
"06/02/202211:20","7.8",
"06/02/202211:30","7.8",
"06/02/202211:40","7.9",
"06/02/202211:50","7.9",
"06/02/202212:00","7.6",
"06/02/202212:10","7.8",
"06/02/202212:20","7.7",
"06/02/202212:30","7.7",
"06/02/202212:40","7.7",
"06/02/202212:50","7.7",
"06/02/202213:00","7.8",
"06/02/202213:10","7.8",
"06/02/202213:20","7.9",
"06/02/202213:30","7.9",
"06/02/202213:40","7.9",
"06/02/202213:50","8.1",
"06/02/202214:00","8.2",
"06/02/202214:10","8.2",
"06/02/202214:20","8.2",
"06/02/202214:30","8.2",
"06/02/202214:40","8.1",
"06/02/202214:50","8.2",
"06/02/202215:00","8.2",
"06/02/202215:10","8.1",
"06/02/202215:20","7.9",
"06/02/202215:30","8.0",
"06/02/202215:40","8.0",
"06/02/202215:50","7.9",
"06/02/202216:00","7.8",
"06/02/202216:10","7.8",
"06/02/202216:20","7.7",
"06/02/202216:30","7.4",
"06/02/202216:40","7.2",
"06/02/202216:50","7.0",
"06/02/202217:00","6.8",
"06/02/202217:10","6.7",
"06/02/202217:20","6.7",
"06/02/202217:30","6.6",
"06/02/202217:40","6.4",
"06/02/202217:50","6.2",
"06/02/202218:00","6.2",
"06/02/202218:10","6.0",
"06/02/202218:20","6.0",
"06/02/202218:30","6.0",
"06/02/202218:40","6.0",
"06/02/202218:50","5.9",
"06/02/202219:00","5.7",
"06/02/202219:10","5.5",
"06/02/202219:20","5.6",
"06/02/202219:30","5.5",
"06/02/202219:40","5.6",
"06/02/202219:50","5.5",
"06/02/202220:00","5.6",
"06/02/202220:10","5.5",
"06/02/202220:20","5.4",
"06/02/202220:30","4.8",
"06/02/202220:40","4.3",
"06/02/202220:50","3.4",
"06/02/202221:00","2.9",
"06/02/202221:10","2.7",
"06/02/202221:20","2.7",
"06/02/202221:30","2.5",
"06/02/202221:40","2.1",
"06/02/202221:50","2.2",
"06/02/202222:00","2.1",
"06/02/202222:10","2.1",
"06/02/202222:20","2.2",
"06/02/202222:30","1.4",
"06/02/202222:40","0.8",
"06/02/202222:50","0.8",
"06/02/202223:00","0.6",
"06/02/202223:10","1.2",
"06/02/202223:20","0.7",
"06/02/202223:30","0.2",
"06/02/202223:40","0.0",
"06/02/202223:50","-0.1",
"07/02/20220:00","-0.3",
"07/02/20220:10","-0.3",
"07/02/20220:20","-0.1",
"07/02/20220:30","0.4",
"07/02/20220:40","0.8",
"07/02/20220:50","0.7",
"07/02/20221:00","0.4",
"07/02/20221:10","0.7",
"07/02/20221:20","1.2",
"07/02/20221:30","1.4",
"07/02/20221:40","1.7",
"07/02/20221:50","1.8",
"07/02/20222:00","2.3",
"07/02/20222:10","2.4",
"07/02/20222:20","2.4",
"07/02/20222:30","2.5",
"07/02/20222:40","2.4",
"07/02/20222:50","2.4",
"07/02/20223:00","3.6",
"07/02/20223:10","5.4",
"07/02/20223:20","5.8",
"07/02/20223:30","5.9",
"07/02/20223:40","5.8",
"07/02/20223:50","5.9",
"07/02/20224:00","5.9",
"07/02/20224:10","5.6",
"07/02/20224:20","5.5",
"07/02/20224:30","5.5",
"07/02/20224:40","5.6",
"07/02/20224:50","5.6",
"07/02/20225:00","5.5",
"07/02/20225:10","5.6",
"07/02/20225:20","5.8",
"07/02/20225:30","5.8",
"07/02/20225:40","5.8",
"07/02/20225:50","5.8",
"07/02/20226:00","5.9",
"07/02/20226:10","5.8",
"07/02/20226:20","5.7",
"07/02/20226:30","5.7",
"07/02/20226:40","5.8",
"07/02/20226:50","5.8",
"07/02/20227:00","5.8",
"07/02/20227:10","5.7",
"07/02/20227:20","5.6",
"07/02/20227:30","5.5",
"07/02/20227:40","5.5",
"07/02/20227:50","5.8",
"07/02/20228:00","5.9",
"07/02/20228:10","6.0",
"07/02/20228:20","5.9",
"07/02/20228:30","5.9",
"07/02/20228:40","5.8",
"07/02/20228:50","6.0",
