98%">"FECHA","TEMPERATURA",
"02/07/202221:40","18.5",
"02/07/202221:50","18.3",
"02/07/202222:00","18.1",
"02/07/202222:10","17.9",
"02/07/202222:20","17.7",
"02/07/202222:30","17.6",
"02/07/202222:40","17.4",
"02/07/202222:50","17.4",
"02/07/202223:00","17.3",
"02/07/202223:10","17.3",
"02/07/202223:20","17.4",
"02/07/202223:30","17.2",
"02/07/202223:40","17.0",
"02/07/202223:50","17.0",
"03/07/20220:00","16.9",
"03/07/20220:10","16.8",
"03/07/20220:20","16.8",
"03/07/20220:30","16.8",
"03/07/20220:40","16.5",
"03/07/20220:50","15.8",
"03/07/20221:00","16.0",
"03/07/20221:10","15.8",
"03/07/20221:20","15.3",
"03/07/20221:30","15.2",
"03/07/20221:40","14.5",
"03/07/20221:50","13.9",
"03/07/20222:00","13.7",
"03/07/20222:10","13.9",
"03/07/20222:20","14.7",
"03/07/20222:30","15.3",
"03/07/20222:40","15.3",
"03/07/20222:50","14.8",
"03/07/20223:00","14.0",
"03/07/20223:10","13.6",
"03/07/20223:20","13.4",
"03/07/20223:30","13.3",
"03/07/20223:40","13.3",
"03/07/20223:50","13.0",
"03/07/20224:00","13.3",
"03/07/20224:10","13.3",
"03/07/20224:20","12.8",
"03/07/20224:30","12.5",
"03/07/20224:40","12.5",
"03/07/20224:50","12.9",
"03/07/20225:00","13.5",
"03/07/20225:10","13.7",
"03/07/20225:20","14.0",
"03/07/20225:30","14.2",
"03/07/20225:40","14.7",
"03/07/20225:50","15.1",
"03/07/20226:00","15.7",
"03/07/20226:10","16.3",
"03/07/20226:20","16.4",
"03/07/20226:30","17.0",
"03/07/20226:40","17.3",
"03/07/20226:50","17.3",
"03/07/20227:00","17.6",
"03/07/20227:10","17.8",
"03/07/20227:20","18.0",
"03/07/20227:30","18.3",
"03/07/20227:40","18.4",
"03/07/20227:50","18.6",
"03/07/20228:00","19.0",
"03/07/20228:10","19.2",
"03/07/20228:20","19.3",
"03/07/20228:30","19.9",
"03/07/20228:40","20.1",
"03/07/20228:50","20.8",
"03/07/20229:00","20.9",
"03/07/20229:10","21.5",
"03/07/20229:20","21.7",
"03/07/20229:30","22.0",
"03/07/20229:40","22.2",
"03/07/20229:50","22.6",
"03/07/202210:00","23.0",
"03/07/202210:10","23.4",
"03/07/202210:20","23.8",
"03/07/202210:30","23.9",
"03/07/202210:40","24.5",
"03/07/202210:50","24.7",
"03/07/202211:00","25.0",
"03/07/202211:10","25.4",
"03/07/202211:20","25.9",
"03/07/202211:30","26.3",
"03/07/202211:40","26.4",
"03/07/202211:50","26.6",
"03/07/202212:00","26.8",
"03/07/202212:10","27.3",
"03/07/202212:20","27.0",
"03/07/202212:30","27.2",
"03/07/202212:40","27.7",
"03/07/202212:50","28.0",
"03/07/202213:00","27.8",
"03/07/202213:10","27.9",
"03/07/202213:20","27.9",
"03/07/202213:30","27.7",
"03/07/202213:40","27.0",
"03/07/202213:50","26.3",
"03/07/202214:00","25.4",
"03/07/202214:10","24.6",
"03/07/202214:20","23.8",
"03/07/202214:30","21.0",
"03/07/202214:40","19.9",
"03/07/202214:50","20.2",
"03/07/202215:00","20.1",
"03/07/202215:10","19.8",
"03/07/202215:20","19.7",
"03/07/202215:30","20.5",
"03/07/202215:40","21.0",
"03/07/202215:50","21.5",
"03/07/202216:00","22.4",
"03/07/202216:10","22.5",
"03/07/202216:20","22.6",
"03/07/202216:30","22.0",
"03/07/202216:40","20.7",
"03/07/202216:50","19.7",
"03/07/202217:00","19.7",
"03/07/202217:10","19.6",
"03/07/202217:20","18.5",
"03/07/202217:30","17.8",
"03/07/202217:40","17.7",
"03/07/202217:50","18.0",
"03/07/202218:00","17.5",
"03/07/202218:10","17.2",
"03/07/202218:20","17.1",
"03/07/202218:30","16.7",
"03/07/202218:40","16.1",
"03/07/202218:50","15.8",
"03/07/202219:00","15.6",
"03/07/202219:10","15.5",
"03/07/202219:20","15.8",
"03/07/202219:30","15.7",
"03/07/202219:40","15.7",
"03/07/202219:50","15.6",
"03/07/202220:00","15.5",
"03/07/202220:10","15.5",
"03/07/202220:20","15.5",
"03/07/202220:30","15.5",
"03/07/202220:40","15.4",
"03/07/202220:50","15.3",
"03/07/202221:00","15.1",
"03/07/202221:10","14.9",
"03/07/202221:20","14.9",
"03/07/202221:30","14.9",
"03/07/202221:40","15.0",
"03/07/202221:50","15.0",
"03/07/202222:00","14.9",
"03/07/202222:10","14.9",
"03/07/202222:20","14.9",
"03/07/202222:30","14.9",
"03/07/202222:40","14.9",
"03/07/202222:50","15.0",
"03/07/202223:00","15.0",
"03/07/202223:10","15.1",
"03/07/202223:20","15.0",
"03/07/202223:30","14.9",
"03/07/202223:40","14.7",
"03/07/202223:50","14.8",
"04/07/20220:00","14.7",
"04/07/20220:10","14.6",
"04/07/20220:20","14.2",
"04/07/20220:30","14.0",
"04/07/20220:40","14.0",
"04/07/20220:50","14.1",
"04/07/20221:00","14.3",
"04/07/20221:10","14.8",
"04/07/20221:20","15.0",
"04/07/20221:30","15.0",
"04/07/20221:40","15.1",
"04/07/20221:50","15.0",
"04/07/20222:00","15.0",
"04/07/20222:10","15.0",
"04/07/20222:20","15.0",
"04/07/20222:30","14.9",
"04/07/20222:40","14.9",
"04/07/20222:50","14.9",
"04/07/20223:00","14.9",
"04/07/20223:10","14.9",
"04/07/20223:20","14.9",
"04/07/20223:30","14.8",
"04/07/20223:40","14.7",
"04/07/20223:50","14.6",
"04/07/20224:00","14.6",
"04/07/20224:10","14.5",
"04/07/20224:20","14.5",
"04/07/20224:30","14.5",
"04/07/20224:40","14.4",
"04/07/20224:50","14.4",
"04/07/20225:00","14.4",
"04/07/20225:10","14.5",
"04/07/20225:20","14.5",
"04/07/20225:30","14.6",
"04/07/20225:40","14.6",
"04/07/20225:50","14.7",
"04/07/20226:00","14.8",
"04/07/20226:10","15.0",
"04/07/20226:20","15.1",
"04/07/20226:30","15.2",
"04/07/20226:40","15.3",
"04/07/20226:50","15.5",
"04/07/20227:00","15.5",
"04/07/20227:10","15.7",
"04/07/20227:20","15.7",
"04/07/20227:30","15.9",
"04/07/20227:40","16.1",
"04/07/20227:50","16.3",
"04/07/20228:00","16.4",
"04/07/20228:10","16.6",
"04/07/20228:20","16.6",
"04/07/20228:30","16.8",
"04/07/20228:40","17.1",
"04/07/20228:50","17.3",
"04/07/20229:00","17.5",
"04/07/20229:10","17.7",
"04/07/20229:20","17.8",
"04/07/20229:30","18.0",
"04/07/20229:40","18.3",
"04/07/20229:50","18.9",
"04/07/202210:00","19.1",
"04/07/202210:10","19.5",
"04/07/202210:20","19.4",
"04/07/202210:30","19.8",
"04/07/202210:40","20.1",
"04/07/202210:50","20.1",
"04/07/202211:00","19.8",
"04/07/202211:10","20.0",
"04/07/202211:20","20.2",
"04/07/202211:30","20.2",
"04/07/202211:40","20.6",
"04/07/202211:50","21.1",
"04/07/202212:00","21.2",
"04/07/202212:10","21.7",
"04/07/202212:20","22.0",
"04/07/202212:30","22.1",
"04/07/202212:40","21.9",
"04/07/202212:50","21.9",
"04/07/202213:00","22.2",
"04/07/202213:10","22.1",
"04/07/202213:20","22.0",
"04/07/202213:30","21.9",
"04/07/202213:40","22.0",
"04/07/202213:50","21.6",
"04/07/202214:00","21.4",
"04/07/202214:10","21.4",
"04/07/202214:20","21.1",
"04/07/202214:30","21.2",
"04/07/202214:40","21.1",
"04/07/202214:50","21.3",
"04/07/202215:00","21.4",
"04/07/202215:10","21.2",
"04/07/202215:20","21.0",
"04/07/202215:30","21.1",
"04/07/202215:40","20.8",
"04/07/202215:50","21.1",
"04/07/202216:00","21.0",
"04/07/202216:10","21.1",
"04/07/202216:20","20.7",
"04/07/202216:30","20.6",
"04/07/202216:40","20.7",
"04/07/202216:50","20.2",
"04/07/202217:00","19.7",
"04/07/202217:10","19.4",
"04/07/202217:20","19.4",
"04/07/202217:30","19.2",
"04/07/202217:40","18.7",
"04/07/202217:50","18.6",
"04/07/202218:00","18.4",
"04/07/202218:10","17.8",
"04/07/202218:20","17.5",
"04/07/202218:30","17.5",
"04/07/202218:40","17.3",
"04/07/202218:50","17.3",
"04/07/202219:00","17.3",
"04/07/202219:10","17.0",
"04/07/202219:20","16.8",
"04/07/202219:30","16.8",
"04/07/202219:40","16.8",
"04/07/202219:50","16.7",
"04/07/202220:00","16.6",
"04/07/202220:10","16.6",
"04/07/202220:20","16.6",
"04/07/202220:30","16.5",
"04/07/202220:40","16.5",
"04/07/202220:50","16.4",
"04/07/202221:00","16.4",
"04/07/202221:10","16.4",
"04/07/202221:20","16.4",
"04/07/202221:30","16.4",
"04/07/202221:40","16.3",
"04/07/202221:50","16.3",
"04/07/202222:00","16.3",
"04/07/202222:10","16.3",
"04/07/202222:20","16.3",
"04/07/202222:30","16.3",
"04/07/202222:40","16.3",
"04/07/202222:50","16.4",
"04/07/202223:00","16.4",
"04/07/202223:10","16.3",
"04/07/202223:20","16.4",
"04/07/202223:30","16.4",
"04/07/202223:40","16.4",
"04/07/202223:50","16.4",
"05/07/20220:00","16.4",
"05/07/20220:10","16.3",
"05/07/20220:20","16.4",
"05/07/20220:30","16.4",
"05/07/20220:40","16.5",
"05/07/20220:50","16.4",
"05/07/20221:00","16.3",
"05/07/20221:10","16.2",
"05/07/20221:20","16.2",
"05/07/20221:30","16.2",
"05/07/20221:40","16.2",
"05/07/20221:50","16.2",
"05/07/20222:00","16.2",
"05/07/20222:10","16.3",
"05/07/20222:20","16.3",
"05/07/20222:30","16.3",
"05/07/20222:40","16.3",
"05/07/20222:50","16.2",
"05/07/20223:00","16.1",
"05/07/20223:10","16.0",
"05/07/20223:20","15.9",
"05/07/20223:30","15.7",
"05/07/20223:40","15.6",
"05/07/20223:50","15.5",
"05/07/20224:00","15.6",
"05/07/20224:10","15.6",
"05/07/20224:20","15.5",
"05/07/20224:30","15.5",
"05/07/20224:40","15.5",
"05/07/20224:50","15.6",
"05/07/20225:00","15.7",
"05/07/20225:10","15.8",
"05/07/20225:20","16.0",
"05/07/20225:30","16.2",
"05/07/20225:40","16.4",
"05/07/20225:50","16.6",
"05/07/20226:00","16.9",
"05/07/20226:10","17.1",
"05/07/20226:20","17.3",
"05/07/20226:30","17.5",
"05/07/20226:40","17.8",
"05/07/20226:50","18.0",
"05/07/20227:00","18.2",
"05/07/20227:10","18.5",
"05/07/20227:20","18.6",
"05/07/20227:30","18.9",
"05/07/20227:40","19.2",
"05/07/20227:50","19.6",
"05/07/20228:00","19.6",
"05/07/20228:10","19.5",
"05/07/20228:20","19.8",
"05/07/20228:30","20.0",
"05/07/20228:40","20.2",
"05/07/20228:50","20.3",
"05/07/20229:00","20.6",
"05/07/20229:10","20.7",
"05/07/20229:20","20.8",
"05/07/20229:30","21.2",
"05/07/20229:40","21.5",
"05/07/20229:50","21.7",
"05/07/202210:00","21.9",
"05/07/202210:10","22.4",
"05/07/202210:20","22.5",
"05/07/202210:30","23.0",
"05/07/202210:40","23.1",
"05/07/202210:50","23.5",
"05/07/202211:00","23.7",
"05/07/202211:10","24.0",
"05/07/202211:20","24.1",
"05/07/202211:30","24.3",
"05/07/202211:40","24.9",
"05/07/202211:50","24.8",
"05/07/202212:00","24.9",
"05/07/202212:10","25.1",
"05/07/202212:20","25.2",
"05/07/202212:30","25.3",
"05/07/202212:40","25.4",
"05/07/202212:50","25.5",
"05/07/202213:00","25.3",
"05/07/202213:10","25.6",
"05/07/202213:20","25.7",
"05/07/202213:30","25.7",
"05/07/202213:40","26.1",
"05/07/202213:50","26.0",
"05/07/202214:00","25.7",
"05/07/202214:10","25.6",
"05/07/202214:20","26.0",
"05/07/202214:30","25.6",
"05/07/202214:40","25.5",
"05/07/202214:50","25.5",
"05/07/202215:00","25.2",
"05/07/202215:10","25.2",
"05/07/202215:20","25.1",
"05/07/202215:30","25.2",
"05/07/202215:40","25.2",
"05/07/202215:50","24.9",
"05/07/202216:00","24.5",
"05/07/202216:10","24.6",
"05/07/202216:20","24.3",
"05/07/202216:30","24.0",
"05/07/202216:40","23.8",
"05/07/202216:50","23.5",
"05/07/202217:00","23.3",
"05/07/202217:10","23.3",
"05/07/202217:20","23.1",
"05/07/202217:30","22.8",
"05/07/202217:40","22.7",
"05/07/202217:50","22.4",
"05/07/202218:00","22.1",
"05/07/202218:10","21.7",
"05/07/202218:20","21.2",
"05/07/202218:30","20.9",
"05/07/202218:40","20.7",
"05/07/202218:50","20.5",
"05/07/202219:00","20.3",
"05/07/202219:10","20.2",
"05/07/202219:20","20.1",
"05/07/202219:30","19.8",
"05/07/202219:40","19.4",
"05/07/202219:50","19.0",
"05/07/202220:00","18.7",
"05/07/202220:10","18.5",
"05/07/202220:20","18.5",
"05/07/202220:30","18.4",
"05/07/202220:40","18.2",
"05/07/202220:50","18.0",
"05/07/202221:00","17.8",
"05/07/202221:10","17.6",
"05/07/202221:20","17.5",
"05/07/202221:30","17.3",
"05/07/202221:40","17.2",
"05/07/202221:50","17.1",
"05/07/202222:00","17.1",
"05/07/202222:10","17.1",
"05/07/202222:20","16.9",
"05/07/202222:30","16.8",
"05/07/202222:40","16.6",
"05/07/202222:50","16.6",
"05/07/202223:00","16.6",
"05/07/202223:10","16.6",
"05/07/202223:20","16.7",
"05/07/202223:30","16.6",
"05/07/202223:40","16.6",
"05/07/202223:50","16.6",
"06/07/20220:00","16.6",
"06/07/20220:10","16.6",
"06/07/20220:20","16.7",
"06/07/20220:30","16.6",
"06/07/20220:40","16.7",
"06/07/20220:50","16.6",
"06/07/20221:00","16.5",
"06/07/20221:10","16.5",
"06/07/20221:20","16.5",
"06/07/20221:30","16.7",
"06/07/20221:40","16.9",
"06/07/20221:50","16.9",
"06/07/20222:00","17.0",
"06/07/20222:10","16.9",
"06/07/20222:20","16.9",
"06/07/20222:30","16.9",
"06/07/20222:40","17.0",
"06/07/20222:50","17.2",
"06/07/20223:00","17.2",
"06/07/20223:10","17.0",
"06/07/20223:20","17.0",
"06/07/20223:30","16.9",
"06/07/20223:40","16.9",
"06/07/20223:50","16.9",
"06/07/20224:00","16.6",
"06/07/20224:10","15.3",
"06/07/20224:20","15.0",
"06/07/20224:30","14.9",
"06/07/20224:40","15.1",
"06/07/20224:50","15.0",
"06/07/20225:00","15.0",
"06/07/20225:10","15.2",
"06/07/20225:20","15.2",
"06/07/20225:30","15.1",
"06/07/20225:40","15.3",
"06/07/20225:50","15.4",
"06/07/20226:00","15.5",
"06/07/20226:10","15.5",
"06/07/20226:20","15.6",
"06/07/20226:30","15.7",
"06/07/20226:40","15.9",
"06/07/20226:50","16.0",
"06/07/20227:00","15.8",
"06/07/20227:10","16.0",
"06/07/20227:20","16.1",
"06/07/20227:30","16.1",
"06/07/20227:40","16.1",
"06/07/20227:50","16.2",
"06/07/20228:00","16.2",
"06/07/20228:10","16.4",
"06/07/20228:20","16.4",
"06/07/20228:30","16.6",
"06/07/20228:40","16.4",
"06/07/20228:50","16.6",
"06/07/20229:00","17.1",
"06/07/20229:10","17.4",
"06/07/20229:20","17.5",
"06/07/20229:30","17.3",
"06/07/20229:40","16.7",
"06/07/20229:50","15.9",
"06/07/202210:00","15.9",
"06/07/202210:10","15.8",
"06/07/202210:20","15.8",
"06/07/202210:30","15.7",
"06/07/202210:40","15.7",
"06/07/202210:50","15.7",
"06/07/202211:00","15.5",
"06/07/202211:10","15.6",
"06/07/202211:20","15.8",
"06/07/202211:30","15.9",
"06/07/202211:40","15.9",
"06/07/202211:50","15.8",
"06/07/202212:00","15.5",
"06/07/202212:10","15.4",
"06/07/202212:20","15.3",
"06/07/202212:30","15.3",
"06/07/202212:40","15.4",
"06/07/202212:50","15.5",
"06/07/202213:00","15.4",
"06/07/202213:10","15.5",
"06/07/202213:20","15.6",
"06/07/202213:30","15.7",
"06/07/202213:40","15.7",
"06/07/202213:50","15.8",
"06/07/202214:00","15.7",
"06/07/202214:10","15.8",
"06/07/202214:20","15.8",
"06/07/202214:30","16.2",
"06/07/202214:40","16.3",
"06/07/202214:50","16.4",
"06/07/202215:00","16.7",
"06/07/202215:10","16.8",
"06/07/202215:20","17.0",
"06/07/202215:30","17.4",
"06/07/202215:40","17.6",
"06/07/202215:50","17.8",
"06/07/202216:00","18.0",
"06/07/202216:10","18.2",
"06/07/202216:20","18.6",
"06/07/202216:30","19.1",
"06/07/202216:40","19.3",
"06/07/202216:50","19.5",
"06/07/202217:00","19.7",
"06/07/202217:10","19.7",
"06/07/202217:20","19.6",
"06/07/202217:30","19.5",
"06/07/202217:40","19.2",
"06/07/202217:50","19.2",
"06/07/202218:00","19.1",
"06/07/202218:10","19.0",
"06/07/202218:20","18.8",
"06/07/202218:30","18.7",
"06/07/202218:40","18.8",
"06/07/202218:50","18.6",
"06/07/202219:00","18.5",
"06/07/202219:10","18.3",
"06/07/202219:20","18.2",
"06/07/202219:30","17.9",
"06/07/202219:40","17.7",
"06/07/202219:50","17.5",
"06/07/202220:00","17.5",
"06/07/202220:10","17.3",
"06/07/202220:20","17.2",
"06/07/202220:30","17.1",
"06/07/202220:40","17.0",
"06/07/202220:50","16.8",
"06/07/202221:00","16.7",
"06/07/202221:10","16.5",
"06/07/202221:20","16.3",
"06/07/202221:30","16.2",
"06/07/202221:40","16.1",
"06/07/202221:50","16.0",
"06/07/202222:00","15.8",
"06/07/202222:10","15.7",
"06/07/202222:20","15.6",
"06/07/202222:30","15.5",
"06/07/202222:40","15.5",
"06/07/202222:50","15.3",
"06/07/202223:00","15.3",
"06/07/202223:10","15.3",
"06/07/202223:20","15.3",
"06/07/202223:30","15.3",
"06/07/202223:40","15.2",
"06/07/202223:50","15.2",
"07/07/20220:00","15.3",
"07/07/20220:10","15.5",
"07/07/20220:20","15.7",
"07/07/20220:30","15.7",
"07/07/20220:40","15.7",
"07/07/20220:50","15.7",
"07/07/20221:00","15.6",
"07/07/20221:10","15.6",
"07/07/20221:20","15.4",
"07/07/20221:30","15.1",
"07/07/20221:40","15.1",
"07/07/20221:50","15.0",
"07/07/20222:00","15.3",
"07/07/20222:10","15.5",
"07/07/20222:20","15.4",
"07/07/20222:30","15.1",
"07/07/20222:40","14.9",
"07/07/20222:50","14.9",
"07/07/20223:00","15.1",
"07/07/20223:10","15.2",
"07/07/20223:20","15.3",
"07/07/20223:30","15.2",
"07/07/20223:40","15.1",
"07/07/20223:50","14.9",
"07/07/20224:00","15.1",
"07/07/20224:10","15.2",
"07/07/20224:20","15.5",
"07/07/20224:30","15.5",
"07/07/20224:40","15.5",
"07/07/20224:50","15.4",
"07/07/20225:00","15.5",
"07/07/20225:10","15.6",
"07/07/20225:20","15.5",
"07/07/20225:30","15.8",
"07/07/20225:40","16.1",
"07/07/20225:50","16.5",
"07/07/20226:00","16.8",
"07/07/20226:10","17.0",
"07/07/20226:20","17.2",
"07/07/20226:30","17.5",
"07/07/20226:40","17.7",
"07/07/20226:50","17.9",
"07/07/20227:00","18.2",
"07/07/20227:10","17.9",
"07/07/20227:20","17.8",
"07/07/20227:30","17.8",
"07/07/20227:40","17.8",
"07/07/20227:50","17.9",
"07/07/20228:00","17.9",
"07/07/20228:10","18.2",
"07/07/20228:20","18.3",
"07/07/20228:30","18.4",
"07/07/20228:40","18.8",
"07/07/20228:50","19.0",
"07/07/20229:00","19.4",
"07/07/20229:10","19.7",
"07/07/20229:20","20.0",
"07/07/20229:30","20.4",
"07/07/20229:40","20.9",
"07/07/20229:50","21.1",
"07/07/202210:00","21.1",
"07/07/202210:10","21.4",
"07/07/202210:20","21.4",
"07/07/202210:30","21.2",
"07/07/202210:40","20.9",
"07/07/202210:50","21.2",
