98%">"FECHA","TEMPERATURA",
"01/10/202120:00","14.3",
"01/10/202120:10","13.9",
"01/10/202120:20","14.0",
"01/10/202120:30","14.1",
"01/10/202120:40","14.0",
"01/10/202120:50","13.8",
"01/10/202121:00","13.9",
"01/10/202121:10","13.3",
"01/10/202121:20","12.7",
"01/10/202121:30","12.3",
"01/10/202121:40","12.0",
"01/10/202121:50","12.3",
"01/10/202122:00","12.9",
"01/10/202122:10","12.8",
"01/10/202122:20","12.4",
"01/10/202122:30","12.4",
"01/10/202122:40","12.4",
"01/10/202122:50","12.4",
"01/10/202123:00","12.5",
"01/10/202123:10","12.3",
"01/10/202123:20","11.9",
"01/10/202123:30","11.8",
"01/10/202123:40","11.5",
"01/10/202123:50","11.3",
"02/10/20210:00","11.0",
"02/10/20210:10","10.9",
"02/10/20210:20","10.4",
"02/10/20210:30","9.9",
"02/10/20210:40","9.8",
"02/10/20210:50","9.8",
"02/10/20211:00","9.9",
"02/10/20211:10","9.8",
"02/10/20211:20","9.5",
"02/10/20211:30","9.3",
"02/10/20211:40","9.1",
"02/10/20211:50","9.1",
"02/10/20212:00","8.9",
"02/10/20212:10","8.4",
"02/10/20212:20","8.4",
"02/10/20212:30","8.0",
"02/10/20212:40","8.3",
"02/10/20212:50","8.0",
"02/10/20213:00","7.9",
"02/10/20213:10","8.1",
"02/10/20213:20","7.8",
"02/10/20213:30","8.5",
"02/10/20213:40","8.5",
"02/10/20213:50","7.9",
"02/10/20214:00","7.7",
"02/10/20214:10","7.5",
"02/10/20214:20","7.6",
"02/10/20214:30","7.5",
"02/10/20214:40","7.1",
"02/10/20214:50","7.2",
"02/10/20215:00","6.8",
"02/10/20215:10","6.8",
"02/10/20215:20","6.6",
"02/10/20215:30","6.7",
"02/10/20215:40","6.5",
"02/10/20215:50","6.6",
"02/10/20216:00","6.6",
"02/10/20216:10","7.0",
"02/10/20216:20","7.0",
"02/10/20216:30","7.0",
"02/10/20216:40","7.1",
"02/10/20216:50","7.4",
"02/10/20217:00","8.1",
"02/10/20217:10","8.9",
"02/10/20217:20","9.3",
"02/10/20217:30","9.9",
"02/10/20217:40","10.8",
"02/10/20217:50","12.1",
"02/10/20218:00","12.9",
"02/10/20218:10","13.4",
"02/10/20218:20","13.6",
"02/10/20218:30","13.7",
"02/10/20218:40","14.1",
"02/10/20218:50","14.1",
"02/10/20219:00","14.8",
"02/10/20219:10","15.7",
"02/10/20219:20","16.5",
"02/10/20219:30","16.7",
"02/10/20219:40","16.8",
"02/10/20219:50","17.3",
"02/10/202110:00","17.9",
"02/10/202110:10","18.3",
"02/10/202110:20","18.7",
"02/10/202110:30","19.3",
"02/10/202110:40","19.7",
"02/10/202110:50","21.0",
"02/10/202111:00","22.0",
"02/10/202111:10","22.3",
"02/10/202111:20","22.3",
"02/10/202111:30","22.4",
"02/10/202111:40","22.8",
"02/10/202111:50","23.0",
"02/10/202112:00","23.1",
"02/10/202112:10","23.0",
"02/10/202112:20","23.1",
"02/10/202112:30","23.1",
"02/10/202112:40","23.2",
"02/10/202112:50","23.2",
"02/10/202113:00","23.1",
"02/10/202113:10","22.9",
"02/10/202113:20","22.7",
"02/10/202113:30","22.7",
"02/10/202113:40","22.8",
"02/10/202113:50","23.0",
"02/10/202114:00","22.9",
"02/10/202114:10","22.9",
"02/10/202114:20","22.8",
"02/10/202114:30","22.8",
"02/10/202114:40","22.8",
"02/10/202114:50","22.6",
"02/10/202115:00","22.6",
"02/10/202115:10","22.6",
"02/10/202115:20","22.5",
"02/10/202115:30","22.5",
"02/10/202115:40","22.5",
"02/10/202115:50","22.6",
"02/10/202116:00","22.6",
"02/10/202116:10","22.7",
"02/10/202116:20","22.7",
"02/10/202116:30","22.6",
"02/10/202116:40","22.6",
"02/10/202116:50","22.7",
"02/10/202117:00","22.7",
"02/10/202117:10","22.6",
"02/10/202117:20","22.5",
"02/10/202117:30","22.5",
"02/10/202117:40","22.5",
"02/10/202117:50","22.4",
"02/10/202118:00","22.4",
"02/10/202118:10","22.3",
"02/10/202118:20","22.3",
"02/10/202118:30","22.2",
"02/10/202118:40","22.2",
"02/10/202118:50","22.2",
"02/10/202119:00","22.2",
"02/10/202119:10","22.2",
"02/10/202119:20","22.2",
"02/10/202119:30","22.2",
"02/10/202119:40","22.1",
"02/10/202119:50","22.1",
"02/10/202120:00","22.1",
"02/10/202120:10","22.0",
"02/10/202120:20","22.0",
"02/10/202120:30","21.9",
"02/10/202120:40","21.8",
"02/10/202120:50","21.8",
"02/10/202121:00","21.7",
"02/10/202121:10","21.6",
"02/10/202121:20","21.5",
"02/10/202121:30","21.3",
"02/10/202121:40","21.3",
"02/10/202121:50","21.1",
"02/10/202122:00","21.1",
"02/10/202122:10","21.0",
"02/10/202122:20","20.9",
"02/10/202122:30","20.8",
"02/10/202122:40","20.9",
"02/10/202122:50","20.8",
"02/10/202123:00","20.7",
"02/10/202123:10","20.6",
"02/10/202123:20","20.6",
"02/10/202123:30","20.5",
"02/10/202123:40","20.4",
"02/10/202123:50","20.3",
"03/10/20210:00","20.2",
"03/10/20210:10","20.2",
"03/10/20210:20","20.2",
"03/10/20210:30","20.3",
"03/10/20210:40","20.4",
"03/10/20210:50","20.3",
"03/10/20211:00","20.3",
"03/10/20211:10","20.3",
"03/10/20211:20","20.2",
"03/10/20211:30","20.1",
"03/10/20211:40","20.2",
"03/10/20211:50","20.2",
"03/10/20212:00","20.1",
"03/10/20212:10","20.2",
"03/10/20212:20","20.2",
"03/10/20212:30","20.1",
"03/10/20212:40","20.1",
"03/10/20212:50","20.1",
"03/10/20213:00","20.0",
"03/10/20213:10","20.0",
"03/10/20213:20","19.9",
"03/10/20213:30","19.8",
"03/10/20213:40","19.9",
"03/10/20213:50","19.9",
"03/10/20214:00","19.9",
"03/10/20214:10","19.8",
"03/10/20214:20","19.9",
"03/10/20214:30","19.8",
"03/10/20214:40","19.8",
"03/10/20214:50","19.7",
"03/10/20215:00","19.6",
"03/10/20215:10","19.6",
"03/10/20215:20","19.6",
"03/10/20215:30","19.6",
"03/10/20215:40","19.5",
"03/10/20215:50","19.4",
"03/10/20216:00","19.2",
"03/10/20216:10","19.1",
"03/10/20216:20","19.1",
"03/10/20216:30","19.1",
"03/10/20216:40","19.1",
"03/10/20216:50","19.1",
"03/10/20217:00","19.1",
"03/10/20217:10","19.0",
"03/10/20217:20","17.0",
"03/10/20217:30","15.4",
"03/10/20217:40","15.2",
"03/10/20217:50","15.1",
"03/10/20218:00","14.9",
"03/10/20218:10","14.6",
"03/10/20218:20","14.5",
"03/10/20218:30","14.3",
"03/10/20218:40","14.2",
"03/10/20218:50","14.1",
"03/10/20219:00","13.9",
"03/10/20219:10","13.7",
"03/10/20219:20","13.3",
"03/10/20219:30","13.0",
"03/10/20219:40","12.6",
"03/10/20219:50","12.3",
"03/10/202110:00","12.1",
"03/10/202110:10","12.0",
"03/10/202110:20","11.9",
"03/10/202110:30","11.9",
"03/10/202110:40","11.7",
"03/10/202110:50","11.6",
"03/10/202111:00","11.6",
"03/10/202111:10","11.5",
"03/10/202111:20","11.5",
"03/10/202111:30","11.5",
"03/10/202111:40","11.6",
"03/10/202111:50","11.6",
"03/10/202112:00","11.8",
"03/10/202112:10","11.7",
"03/10/202112:20","11.8",
"03/10/202112:30","11.7",
"03/10/202112:40","11.6",
"03/10/202112:50","11.7",
"03/10/202113:00","11.8",
"03/10/202113:10","11.8",
"03/10/202113:20","12.0",
"03/10/202113:30","11.9",
"03/10/202113:40","11.7",
"03/10/202113:50","11.5",
"03/10/202114:00","11.6",
"03/10/202114:10","11.8",
"03/10/202114:20","11.8",
"03/10/202114:30","11.9",
"03/10/202114:40","11.8",
"03/10/202114:50","11.9",
"03/10/202115:00","11.9",
"03/10/202115:10","12.0",
"03/10/202115:20","11.9",
"03/10/202115:30","11.9",
"03/10/202115:40","12.0",
"03/10/202115:50","11.8",
"03/10/202116:00","11.7",
"03/10/202116:10","11.5",
"03/10/202116:20","11.4",
"03/10/202116:30","11.6",
"03/10/202116:40","11.7",
"03/10/202116:50","11.6",
"03/10/202117:00","11.6",
"03/10/202117:10","11.6",
"03/10/202117:20","11.6",
"03/10/202117:30","11.3",
"03/10/202117:40","11.3",
"03/10/202117:50","11.2",
"03/10/202118:00","11.2",
"03/10/202118:10","11.0",
"03/10/202118:20","10.7",
"03/10/202118:30","10.6",
"03/10/202118:40","10.6",
"03/10/202118:50","10.7",
"03/10/202119:00","10.9",
"03/10/202119:10","11.0",
"03/10/202119:20","10.6",
"03/10/202119:30","10.5",
"03/10/202119:40","10.5",
"03/10/202119:50","10.5",
"03/10/202120:00","10.6",
"03/10/202120:10","10.6",
"03/10/202120:20","10.6",
"03/10/202120:30","10.7",
"03/10/202120:40","10.8",
"03/10/202120:50","10.8",
"03/10/202121:00","10.7",
"03/10/202121:10","10.5",
"03/10/202121:20","10.5",
"03/10/202121:30","10.5",
"03/10/202121:40","10.2",
"03/10/202121:50","10.1",
"03/10/202122:00","10.3",
"03/10/202122:10","10.3",
"03/10/202122:20","10.3",
"03/10/202122:30","10.3",
"03/10/202122:40","10.6",
"03/10/202122:50","10.6",
"03/10/202123:00","10.3",
"03/10/202123:10","10.0",
"03/10/202123:20","9.8",
"03/10/202123:30","9.6",
"03/10/202123:40","9.6",
"03/10/202123:50","9.6",
"04/10/20210:00","9.4",
"04/10/20210:10","8.9",
"04/10/20210:20","8.2",
"04/10/20210:30","8.1",
"04/10/20210:40","8.6",
"04/10/20210:50","9.0",
"04/10/20211:00","8.9",
"04/10/20211:10","8.4",
"04/10/20211:20","8.0",
"04/10/20211:30","7.6",
"04/10/20211:40","7.5",
"04/10/20211:50","7.9",
"04/10/20212:00","9.1",
"04/10/20212:10","9.3",
"04/10/20212:20","9.4",
"04/10/20212:30","9.4",
"04/10/20212:40","9.2",
"04/10/20212:50","8.9",
"04/10/20213:00","8.3",
"04/10/20213:10","8.3",
"04/10/20213:20","8.1",
"04/10/20213:30","8.2",
"04/10/20213:40","8.9",
"04/10/20213:50","9.0",
"04/10/20214:00","8.5",
"04/10/20214:10","8.0",
"04/10/20214:20","7.6",
"04/10/20214:30","8.0",
"04/10/20214:40","8.3",
"04/10/20214:50","8.6",
"04/10/20215:00","8.3",
"04/10/20215:10","7.9",
"04/10/20215:20","7.9",
"04/10/20215:30","8.2",
"04/10/20215:40","8.5",
"04/10/20215:50","8.1",
"04/10/20216:00","8.0",
"04/10/20216:10","8.2",
"04/10/20216:20","8.4",
"04/10/20216:30","8.3",
"04/10/20216:40","8.2",
"04/10/20216:50","8.5",
"04/10/20217:00","8.7",
"04/10/20217:10","8.9",
"04/10/20217:20","9.1",
"04/10/20217:30","9.5",
"04/10/20217:40","9.9",
"04/10/20217:50","10.0",
"04/10/20218:00","10.4",
"04/10/20218:10","11.0",
"04/10/20218:20","11.3",
"04/10/20218:30","11.9",
"04/10/20218:40","12.0",
"04/10/20218:50","12.3",
"04/10/20219:00","12.8",
"04/10/20219:10","12.8",
"04/10/20219:20","13.2",
"04/10/20219:30","13.4",
"04/10/20219:40","13.4",
"04/10/20219:50","13.7",
"04/10/202110:00","13.6",
"04/10/202110:10","13.8",
"04/10/202110:20","14.0",
"04/10/202110:30","14.1",
"04/10/202110:40","14.4",
"04/10/202110:50","14.2",
"04/10/202111:00","14.7",
"04/10/202111:10","14.8",
"04/10/202111:20","15.2",
"04/10/202111:30","15.0",
"04/10/202111:40","15.7",
"04/10/202111:50","16.4",
"04/10/202112:00","16.5",
"04/10/202112:10","16.3",
"04/10/202112:20","16.3",
"04/10/202112:30","16.2",
"04/10/202112:40","16.6",
"04/10/202112:50","16.7",
"04/10/202113:00","16.6",
"04/10/202113:10","16.9",
"04/10/202113:20","17.1",
"04/10/202113:30","17.4",
"04/10/202113:40","17.1",
"04/10/202113:50","17.1",
"04/10/202114:00","17.1",
"04/10/202114:10","17.2",
"04/10/202114:20","17.2",
"04/10/202114:30","17.2",
"04/10/202114:40","17.3",
"04/10/202114:50","17.3",
"04/10/202115:00","17.4",
"04/10/202115:10","17.3",
"04/10/202115:20","17.1",
"04/10/202115:30","17.0",
"04/10/202115:40","16.6",
"04/10/202115:50","16.5",
"04/10/202116:00","16.5",
"04/10/202116:10","16.3",
"04/10/202116:20","16.2",
"04/10/202116:30","16.0",
"04/10/202116:40","15.9",
"04/10/202116:50","15.7",
"04/10/202117:00","15.4",
"04/10/202117:10","15.2",
"04/10/202117:20","14.9",
"04/10/202117:30","14.6",
"04/10/202117:40","14.5",
"04/10/202117:50","14.1",
"04/10/202118:00","13.9",
"04/10/202118:10","13.6",
"04/10/202118:20","13.4",
"04/10/202118:30","13.2",
"04/10/202118:40","13.0",
"04/10/202118:50","12.5",
"04/10/202119:00","11.9",
"04/10/202119:10","11.3",
"04/10/202119:20","10.4",
"04/10/202119:30","9.8",
"04/10/202119:40","9.3",
"04/10/202119:50","9.2",
"04/10/202120:00","9.4",
"04/10/202120:10","10.0",
"04/10/202120:20","9.8",
"04/10/202120:30","9.3",
"04/10/202120:40","9.3",
"04/10/202120:50","9.3",
"04/10/202121:00","9.1",
"04/10/202121:10","8.6",
"04/10/202121:20","8.2",
"04/10/202121:30","8.2",
"04/10/202121:40","8.1",
"04/10/202121:50","8.5",
"04/10/202122:00","8.5",
"04/10/202122:10","7.7",
"04/10/202122:20","7.1",
"04/10/202122:30","6.8",
"04/10/202122:40","6.4",
"04/10/202122:50","6.4",
"04/10/202123:00","6.2",
"04/10/202123:10","6.0",
"04/10/202123:20","6.1",
"04/10/202123:30","5.8",
"04/10/202123:40","5.7",
"04/10/202123:50","5.8",
"05/10/20210:00","5.8",
"05/10/20210:10","5.9",
"05/10/20210:20","5.9",
"05/10/20210:30","5.7",
"05/10/20210:40","6.1",
"05/10/20210:50","6.2",
"05/10/20211:00","6.8",
"05/10/20211:10","7.1",
"05/10/20211:20","7.2",
"05/10/20211:30","7.3",
"05/10/20211:40","7.6",
"05/10/20211:50","7.6",
"05/10/20212:00","7.7",
"05/10/20212:10","7.9",
"05/10/20212:20","8.0",
"05/10/20212:30","8.2",
"05/10/20212:40","8.0",
"05/10/20212:50","8.1",
"05/10/20213:00","8.1",
"05/10/20213:10","8.2",
"05/10/20213:20","8.5",
"05/10/20213:30","8.8",
"05/10/20213:40","9.1",
"05/10/20213:50","9.3",
"05/10/20214:00","9.3",
"05/10/20214:10","9.4",
"05/10/20214:20","9.5",
"05/10/20214:30","9.6",
"05/10/20214:40","9.7",
"05/10/20214:50","9.9",
"05/10/20215:00","10.1",
"05/10/20215:10","10.0",
"05/10/20215:20","9.5",
"05/10/20215:30","9.4",
"05/10/20215:40","9.4",
"05/10/20215:50","9.5",
"05/10/20216:00","9.5",
"05/10/20216:10","9.7",
"05/10/20216:20","9.9",
"05/10/20216:30","10.0",
"05/10/20216:40","10.1",
"05/10/20216:50","9.9",
"05/10/20217:00","9.9",
"05/10/20217:10","9.7",
"05/10/20217:20","9.7",
"05/10/20217:30","9.7",
"05/10/20217:40","9.6",
"05/10/20217:50","9.8",
"05/10/20218:00","9.9",
"05/10/20218:10","9.9",
"05/10/20218:20","10.1",
"05/10/20218:30","10.4",
"05/10/20218:40","10.6",
"05/10/20218:50","10.7",
"05/10/20219:00","10.8",
"05/10/20219:10","10.8",
"05/10/20219:20","11.0",
"05/10/20219:30","11.4",
"05/10/20219:40","11.9",
"05/10/20219:50","12.2",
"05/10/202110:00","12.3",
"05/10/202110:10","12.4",
"05/10/202110:20","12.6",
"05/10/202110:30","12.9",
"05/10/202110:40","12.9",
"05/10/202110:50","12.7",
"05/10/202111:00","12.7",
"05/10/202111:10","12.9",
"05/10/202111:20","13.3",
"05/10/202111:30","13.7",
"05/10/202111:40","13.8",
"05/10/202111:50","13.8",
"05/10/202112:00","13.9",
"05/10/202112:10","14.0",
"05/10/202112:20","13.8",
"05/10/202112:30","13.6",
"05/10/202112:40","13.6",
"05/10/202112:50","13.6",
"05/10/202113:00","13.6",
"05/10/202113:10","13.2",
"05/10/202113:20","13.1",
"05/10/202113:30","13.0",
"05/10/202113:40","13.1",
"05/10/202113:50","13.4",
"05/10/202114:00","13.7",
"05/10/202114:10","13.9",
"05/10/202114:20","14.4",
"05/10/202114:30","15.1",
"05/10/202114:40","15.2",
"05/10/202114:50","15.2",
"05/10/202115:00","15.1",
"05/10/202115:10","14.9",
"05/10/202115:20","14.5",
"05/10/202115:30","14.1",
"05/10/202115:40","13.7",
"05/10/202115:50","13.6",
"05/10/202116:00","13.7",
"05/10/202116:10","13.7",
"05/10/202116:20","13.7",
"05/10/202116:30","13.7",
"05/10/202116:40","13.8",
"05/10/202116:50","13.8",
"05/10/202117:00","13.8",
"05/10/202117:10","13.7",
"05/10/202117:20","13.7",
"05/10/202117:30","13.7",
"05/10/202117:40","13.7",
"05/10/202117:50","13.6",
"05/10/202118:00","13.5",
"05/10/202118:10","13.6",
"05/10/202118:20","13.3",
"05/10/202118:30","13.1",
"05/10/202118:40","13.0",
"05/10/202118:50","13.0",
"05/10/202119:00","12.9",
"05/10/202119:10","12.8",
"05/10/202119:20","12.8",
"05/10/202119:30","12.8",
"05/10/202119:40","12.8",
"05/10/202119:50","12.8",
"05/10/202120:00","12.8",
"05/10/202120:10","12.6",
"05/10/202120:20","12.5",
"05/10/202120:30","12.5",
"05/10/202120:40","12.5",
"05/10/202120:50","12.5",
"05/10/202121:00","12.5",
"05/10/202121:10","12.4",
"05/10/202121:20","12.5",
"05/10/202121:30","12.4",
"05/10/202121:40","12.3",
"05/10/202121:50","12.2",
"05/10/202122:00","12.2",
"05/10/202122:10","12.2",
"05/10/202122:20","12.1",
"05/10/202122:30","12.1",
"05/10/202122:40","12.1",
"05/10/202122:50","12.1",
"05/10/202123:00","12.0",
"05/10/202123:10","12.1",
"05/10/202123:20","11.8",
"05/10/202123:30","11.8",
"05/10/202123:40","11.9",
"05/10/202123:50","11.9",
"06/10/20210:00","11.9",
"06/10/20210:10","12.0",
"06/10/20210:20","11.8",
"06/10/20210:30","11.8",
"06/10/20210:40","11.8",
"06/10/20210:50","11.8",
"06/10/20211:00","11.8",
"06/10/20211:10","11.7",
"06/10/20211:20","11.6",
"06/10/20211:30","11.5",
"06/10/20211:40","11.6",
"06/10/20211:50","11.5",
"06/10/20212:00","11.3",
"06/10/20212:10","11.0",
"06/10/20212:20","10.8",
"06/10/20212:30","10.7",
"06/10/20212:40","11.0",
"06/10/20212:50","11.2",
"06/10/20213:00","11.2",
"06/10/20213:10","11.4",
"06/10/20213:20","11.2",
"06/10/20213:30","10.9",
"06/10/20213:40","10.6",
"06/10/20213:50","10.6",
"06/10/20214:00","10.6",
"06/10/20214:10","10.7",
"06/10/20214:20","10.7",
"06/10/20214:30","10.6",
"06/10/20214:40","10.3",
"06/10/20214:50","10.1",
"06/10/20215:00","10.0",
"06/10/20215:10","9.8",
"06/10/20215:20","9.6",
"06/10/20215:30","9.3",
"06/10/20215:40","8.9",
"06/10/20215:50","8.7",
"06/10/20216:00","8.5",
"06/10/20216:10","8.3",
"06/10/20216:20","8.2",
"06/10/20216:30","8.5",
"06/10/20216:40","9.1",
"06/10/20216:50","9.6",
"06/10/20217:00","10.2",
"06/10/20217:10","10.6",
"06/10/20217:20","10.8",
"06/10/20217:30","11.1",
"06/10/20217:40","11.3",
"06/10/20217:50","11.3",
"06/10/20218:00","11.4",
"06/10/20218:10","11.9",
"06/10/20218:20","12.3",
"06/10/20218:30","12.6",
"06/10/20218:40","12.9",
"06/10/20218:50","13.1",
"06/10/20219:00","13.3",
"06/10/20219:10","13.6",
"06/10/20219:20","13.5",
"06/10/20219:30","13.9",
"06/10/20219:40","14.2",
"06/10/20219:50","14.3",
"06/10/202110:00","14.4",
"06/10/202110:10","14.6",
"06/10/202110:20","14.1",
"06/10/202110:30","14.2",
"06/10/202110:40","14.3",
"06/10/202110:50","14.1",
"06/10/202111:00","14.0",
"06/10/202111:10","14.0",
"06/10/202111:20","14.0",
"06/10/202111:30","13.9",
"06/10/202111:40","14.0",
"06/10/202111:50","14.1",
"06/10/202112:00","14.1",
"06/10/202112:10","14.5",
"06/10/202112:20","14.8",
"06/10/202112:30","15.2",
"06/10/202112:40","15.1",
"06/10/202112:50","15.6",
"06/10/202113:00","15.0",
"06/10/202113:10","15.2",
"06/10/202113:20","15.0",
"06/10/202113:30","15.6",
"06/10/202113:40","15.9",
"06/10/202113:50","15.7",
"06/10/202114:00","15.9",
"06/10/202114:10","16.0",
"06/10/202114:20","16.4",
"06/10/202114:30","16.4",
"06/10/202114:40","16.4",
"06/10/202114:50","16.0",
"06/10/202115:00","15.8",
"06/10/202115:10","16.0",
"06/10/202115:20","16.1",
"06/10/202115:30","16.0",
"06/10/202115:40","16.0",
"06/10/202115:50","15.8",
"06/10/202116:00","15.7",
"06/10/202116:10","15.6",
"06/10/202116:20","15.5",
"06/10/202116:30","15.4",
"06/10/202116:40","15.2",
"06/10/202116:50","15.1",
"06/10/202117:00","14.8",
"06/10/202117:10","14.6",
"06/10/202117:20","14.2",
"06/10/202117:30","14.0",
"06/10/202117:40","13.6",
"06/10/202117:50","13.4",
"06/10/202118:00","13.2",
"06/10/202118:10","12.9",
"06/10/202118:20","12.7",
"06/10/202118:30","12.6",
"06/10/202118:40","12.5",
"06/10/202118:50","12.2",
"06/10/202119:00","11.9",
"06/10/202119:10","11.6",
"06/10/202119:20","11.3",
"06/10/202119:30","11.2",
"06/10/202119:40","10.9",
"06/10/202119:50","10.6",
"06/10/202120:00","10.3",
"06/10/202120:10","10.1",
"06/10/202120:20","9.6",
"06/10/202120:30","9.4",
"06/10/202120:40","9.6",
"06/10/202120:50","9.5",
"06/10/202121:00","9.3",
"06/10/202121:10","9.4",
"06/10/202121:20","9.1",
"06/10/202121:30","9.4",
"06/10/202121:40","9.3",
"06/10/202121:50","9.2",
"06/10/202122:00","9.0",
"06/10/202122:10","9.4",
"06/10/202122:20","9.5",
"06/10/202122:30","9.6",
"06/10/202122:40","9.5",
"06/10/202122:50","9.2",
"06/10/202123:00","8.8",
"06/10/202123:10","8.7",
"06/10/202123:20","9.2",
"06/10/202123:30","9.5",
"06/10/202123:40","9.5",
"06/10/202123:50","9.2",
"07/10/20210:00","9.0",
"07/10/20210:10","8.7",
"07/10/20210:20","8.8",
"07/10/20210:30","9.2",
"07/10/20210:40","9.4",
"07/10/20210:50","9.3",
"07/10/20211:00","9.0",
"07/10/20211:10","8.6",
"07/10/20211:20","8.3",
"07/10/20211:30","7.9",
"07/10/20211:40","8.0",
"07/10/20211:50","8.0",
"07/10/20212:00","8.1",
"07/10/20212:10","7.9",
"07/10/20212:20","7.8",
"07/10/20212:30","7.5",
"07/10/20212:40","7.0",
"07/10/20212:50","6.9",
"07/10/20213:00","6.7",
"07/10/20213:10","6.3",
"07/10/20213:20","6.2",
"07/10/20213:30","6.2",
"07/10/20213:40","6.1",
"07/10/20213:50","5.9",
"07/10/20214:00","5.9",
"07/10/20214:10","5.7",
"07/10/20214:20","5.6",
"07/10/20214:30","5.2",
"07/10/20214:40","5.1",
"07/10/20214:50","4.8",
"07/10/20215:00","4.6",
"07/10/20215:10","4.4",
"07/10/20215:20","4.0",
"07/10/20215:30","4.3",
"07/10/20215:40","4.1",
"07/10/20215:50","3.7",
"07/10/20216:00","3.8",
"07/10/20216:10","3.9",
"07/10/20216:20","3.9",
"07/10/20216:30","3.6",
"07/10/20216:40","3.8",
"07/10/20216:50","4.2",
"07/10/20217:00","5.2",
"07/10/20217:10","5.8",
"07/10/20217:20","6.7",
"07/10/20217:30","7.3",
"07/10/20217:40","8.4",
"07/10/20217:50","8.9",
"07/10/20218:00","9.9",
"07/10/20218:10","10.9",
"07/10/20218:20","11.3",
"07/10/20218:30","11.8",
"07/10/20218:40","12.1",
"07/10/20218:50","12.7",
"07/10/20219:00","13.7",
"07/10/20219:10","14.4",
"07/10/20219:20","14.8",
"07/10/20219:30","15.4",
"07/10/20219:40","15.8",
"07/10/20219:50","16.1",
"07/10/202110:00","16.5",
"07/10/202110:10","16.8",
"07/10/202110:20","16.8",
"07/10/202110:30","17.1",
"07/10/202110:40","17.4",
"07/10/202110:50","17.6",
