98%">"FECHA","TEMPERATURA",
"03/04/202221:40","2.0",
"03/04/202221:50","1.9",
"03/04/202222:00","1.8",
"03/04/202222:10","1.7",
"03/04/202222:20","1.6",
"03/04/202222:30","1.5",
"03/04/202222:40","1.4",
"03/04/202222:50","1.2",
"03/04/202223:00","1.1",
"03/04/202223:10","0.8",
"03/04/202223:20","0.9",
"03/04/202223:30","0.7",
"03/04/202223:40","0.5",
"03/04/202223:50","0.0",
"04/04/20220:00","-0.6",
"04/04/20220:10","-0.3",
"04/04/20220:20","-0.6",
"04/04/20220:30","-0.7",
"04/04/20220:40","-1.0",
"04/04/20220:50","-1.6",
"04/04/20221:00","-2.0",
"04/04/20221:10","-2.1",
"04/04/20221:20","-2.1",
"04/04/20221:30","-2.0",
"04/04/20221:40","-1.4",
"04/04/20221:50","-0.9",
"04/04/20222:00","-0.9",
"04/04/20222:10","-1.0",
"04/04/20222:20","-1.2",
"04/04/20222:30","-1.5",
"04/04/20222:40","-1.2",
"04/04/20222:50","-1.4",
"04/04/20223:00","-1.4",
"04/04/20223:10","-1.4",
"04/04/20223:20","-1.4",
"04/04/20223:30","-1.3",
"04/04/20223:40","-1.6",
"04/04/20223:50","-2.2",
"04/04/20224:00","-3.1",
"04/04/20224:10","-3.3",
"04/04/20224:20","-3.5",
"04/04/20224:30","-3.3",
"04/04/20224:40","-3.4",
"04/04/20224:50","-3.6",
"04/04/20225:00","-3.9",
"04/04/20225:10","-4.2",
"04/04/20225:20","-4.6",
"04/04/20225:30","-4.8",
"04/04/20225:40","-4.7",
"04/04/20225:50","-4.7",
"04/04/20226:00","-4.8",
"04/04/20226:10","-4.8",
"04/04/20226:20","-4.7",
"04/04/20226:30","-4.4",
"04/04/20226:40","-3.7",
"04/04/20226:50","-3.0",
"04/04/20227:00","-2.1",
"04/04/20227:10","-1.1",
"04/04/20227:20","0.2",
"04/04/20227:30","0.7",
"04/04/20227:40","1.4",
"04/04/20227:50","1.6",
"04/04/20228:00","1.8",
"04/04/20228:10","1.8",
"04/04/20228:20","2.1",
"04/04/20228:30","2.2",
"04/04/20228:40","2.5",
"04/04/20228:50","2.8",
"04/04/20229:00","3.1",
"04/04/20229:10","3.2",
"04/04/20229:20","3.3",
"04/04/20229:30","3.5",
"04/04/20229:40","3.6",
"04/04/20229:50","3.7",
"04/04/202210:00","4.1",
"04/04/202210:10","4.1",
"04/04/202210:20","4.3",
"04/04/202210:30","4.5",
"04/04/202210:40","4.7",
"04/04/202210:50","4.9",
"04/04/202211:00","5.1",
"04/04/202211:10","4.9",
"04/04/202211:20","5.2",
"04/04/202211:30","5.4",
"04/04/202211:40","5.5",
"04/04/202211:50","5.8",
"04/04/202212:00","5.8",
"04/04/202212:10","5.9",
"04/04/202212:20","5.9",
"04/04/202212:30","6.3",
"04/04/202212:40","6.3",
"04/04/202212:50","6.3",
"04/04/202213:00","6.5",
"04/04/202213:10","6.7",
"04/04/202213:20","6.8",
"04/04/202213:30","7.0",
"04/04/202213:40","7.1",
"04/04/202213:50","6.9",
"04/04/202214:00","7.0",
"04/04/202214:10","7.2",
"04/04/202214:20","7.0",
"04/04/202214:30","6.9",
"04/04/202214:40","7.0",
"04/04/202214:50","6.9",
"04/04/202215:00","6.9",
"04/04/202215:10","6.8",
"04/04/202215:20","6.5",
"04/04/202215:30","6.6",
"04/04/202215:40","6.4",
"04/04/202215:50","6.5",
"04/04/202216:00","6.7",
"04/04/202216:10","6.7",
"04/04/202216:20","6.6",
"04/04/202216:30","6.8",
"04/04/202216:40","6.6",
"04/04/202216:50","6.4",
"04/04/202217:00","6.3",
"04/04/202217:10","6.0",
"04/04/202217:20","5.8",
"04/04/202217:30","5.6",
"04/04/202217:40","5.4",
"04/04/202217:50","5.3",
"04/04/202218:00","5.0",
"04/04/202218:10","4.7",
"04/04/202218:20","4.4",
"04/04/202218:30","4.1",
"04/04/202218:40","4.0",
"04/04/202218:50","3.8",
"04/04/202219:00","3.6",
"04/04/202219:10","3.4",
"04/04/202219:20","3.3",
"04/04/202219:30","3.0",
"04/04/202219:40","2.9",
"04/04/202219:50","2.8",
"04/04/202220:00","2.4",
"04/04/202220:10","2.4",
"04/04/202220:20","2.3",
"04/04/202220:30","2.3",
"04/04/202220:40","2.2",
"04/04/202220:50","2.1",
"04/04/202221:00","2.0",
"04/04/202221:10","2.1",
"04/04/202221:20","1.9",
"04/04/202221:30","1.7",
"04/04/202221:40","1.3",
"04/04/202221:50","0.6",
"04/04/202222:00","0.0",
"04/04/202222:10","-0.7",
"04/04/202222:20","-1.3",
"04/04/202222:30","-1.8",
"04/04/202222:40","-1.9",
"04/04/202222:50","-1.9",
"04/04/202223:00","-2.1",
"04/04/202223:10","-1.2",
"04/04/202223:20","-0.9",
"04/04/202223:30","-1.5",
"04/04/202223:40","-1.5",
"04/04/202223:50","-1.8",
"05/04/20220:00","-1.7",
"05/04/20220:10","-1.7",
"05/04/20220:20","-1.8",
"05/04/20220:30","-2.0",
"05/04/20220:40","-1.5",
"05/04/20220:50","-1.3",
"05/04/20221:00","-1.5",
"05/04/20221:10","-1.6",
"05/04/20221:20","-2.1",
"05/04/20221:30","-2.4",
"05/04/20221:40","-2.4",
"05/04/20221:50","-2.3",
"05/04/20222:00","-2.6",
"05/04/20222:10","-2.9",
"05/04/20222:20","-3.2",
"05/04/20222:30","-3.2",
"05/04/20222:40","-3.4",
"05/04/20222:50","-3.8",
"05/04/20223:00","-3.9",
"05/04/20223:10","-3.8",
"05/04/20223:20","-4.1",
"05/04/20223:30","-4.1",
"05/04/20223:40","-4.3",
"05/04/20223:50","-3.7",
"05/04/20224:00","-4.1",
"05/04/20224:10","-4.3",
"05/04/20224:20","-4.0",
"05/04/20224:30","-4.0",
"05/04/20224:40","-4.2",
"05/04/20224:50","-4.7",
"05/04/20225:00","-5.0",
"05/04/20225:10","-4.9",
"05/04/20225:20","-4.8",
"05/04/20225:30","-5.0",
"05/04/20225:40","-4.4",
"05/04/20225:50","-4.6",
"05/04/20226:00","-5.0",
"05/04/20226:10","-4.6",
"05/04/20226:20","-3.9",
"05/04/20226:30","-3.9",
"05/04/20226:40","-3.2",
"05/04/20226:50","-2.5",
"05/04/20227:00","-1.7",
"05/04/20227:10","-1.1",
"05/04/20227:20","-0.4",
"05/04/20227:30","0.4",
"05/04/20227:40","1.3",
"05/04/20227:50","2.0",
"05/04/20228:00","2.5",
"05/04/20228:10","3.2",
"05/04/20228:20","3.6",
"05/04/20228:30","3.9",
"05/04/20228:40","3.9",
"05/04/20228:50","4.4",
"05/04/20229:00","4.8",
"05/04/20229:10","5.0",
"05/04/20229:20","5.6",
"05/04/20229:30","5.9",
"05/04/20229:40","5.8",
"05/04/20229:50","6.5",
"05/04/202210:00","6.6",
"05/04/202210:10","7.2",
"05/04/202210:20","7.5",
"05/04/202210:30","7.9",
"05/04/202210:40","8.1",
"05/04/202210:50","8.4",
"05/04/202211:00","9.0",
"05/04/202211:10","9.0",
"05/04/202211:20","9.3",
"05/04/202211:30","9.5",
"05/04/202211:40","9.7",
"05/04/202211:50","9.9",
"05/04/202212:00","10.4",
"05/04/202212:10","10.7",
"05/04/202212:20","10.7",
"05/04/202212:30","11.1",
"05/04/202212:40","11.0",
"05/04/202212:50","11.0",
"05/04/202213:00","11.3",
"05/04/202213:10","11.6",
"05/04/202213:20","11.8",
"05/04/202213:30","11.9",
"05/04/202213:40","12.2",
"05/04/202213:50","12.4",
"05/04/202214:00","12.2",
"05/04/202214:10","12.3",
"05/04/202214:20","12.4",
"05/04/202214:30","12.2",
"05/04/202214:40","12.4",
"05/04/202214:50","12.4",
"05/04/202215:00","12.2",
"05/04/202215:10","12.0",
"05/04/202215:20","12.0",
"05/04/202215:30","12.1",
"05/04/202215:40","12.3",
"05/04/202215:50","12.0",
"05/04/202216:00","11.9",
"05/04/202216:10","11.8",
"05/04/202216:20","11.6",
"05/04/202216:30","11.4",
"05/04/202216:40","11.4",
"05/04/202216:50","11.2",
"05/04/202217:00","11.1",
"05/04/202217:10","10.9",
"05/04/202217:20","10.9",
"05/04/202217:30","10.6",
"05/04/202217:40","10.4",
"05/04/202217:50","10.3",
"05/04/202218:00","10.1",
"05/04/202218:10","9.9",
"05/04/202218:20","9.6",
"05/04/202218:30","9.2",
"05/04/202218:40","8.8",
"05/04/202218:50","8.4",
"05/04/202219:00","8.0",
"05/04/202219:10","7.6",
"05/04/202219:20","7.2",
"05/04/202219:30","6.8",
"05/04/202219:40","6.6",
"05/04/202219:50","6.3",
"05/04/202220:00","5.8",
"05/04/202220:10","5.2",
"05/04/202220:20","4.5",
"05/04/202220:30","3.9",
"05/04/202220:40","3.7",
"05/04/202220:50","3.6",
"05/04/202221:00","3.6",
"05/04/202221:10","3.3",
"05/04/202221:20","3.4",
"05/04/202221:30","3.3",
"05/04/202221:40","3.0",
"05/04/202221:50","2.8",
"05/04/202222:00","2.6",
"05/04/202222:10","2.4",
"05/04/202222:20","2.3",
"05/04/202222:30","3.0",
"05/04/202222:40","3.3",
"05/04/202222:50","3.1",
"05/04/202223:00","3.0",
"05/04/202223:10","3.1",
"05/04/202223:20","3.1",
"05/04/202223:30","2.7",
"05/04/202223:40","2.1",
"05/04/202223:50","1.9",
"06/04/20220:00","1.7",
"06/04/20220:10","1.7",
"06/04/20220:20","1.6",
"06/04/20220:30","1.5",
"06/04/20220:40","0.7",
"06/04/20220:50","0.6",
"06/04/20221:00","0.3",
"06/04/20221:10","-0.1",
"06/04/20221:20","-0.4",
"06/04/20221:30","-0.5",
"06/04/20221:40","-0.7",
"06/04/20221:50","-0.7",
"06/04/20222:00","-0.9",
"06/04/20222:10","-1.2",
"06/04/20222:20","-0.9",
"06/04/20222:30","-1.3",
"06/04/20222:40","-1.1",
"06/04/20222:50","-1.5",
"06/04/20223:00","-1.4",
"06/04/20223:10","-1.5",
"06/04/20223:20","-1.8",
"06/04/20223:30","-2.1",
"06/04/20223:40","-2.0",
"06/04/20223:50","-2.0",
"06/04/20224:00","-1.8",
"06/04/20224:10","-2.1",
"06/04/20224:20","-2.2",
"06/04/20224:30","-2.3",
"06/04/20224:40","-2.3",
"06/04/20224:50","-2.2",
"06/04/20225:00","-2.2",
"06/04/20225:10","-2.2",
"06/04/20225:20","-2.2",
"06/04/20225:30","-2.2",
"06/04/20225:40","-2.3",
"06/04/20225:50","-2.4",
"06/04/20226:00","-2.3",
"06/04/20226:10","-2.3",
"06/04/20226:20","-2.0",
"06/04/20226:30","-1.3",
"06/04/20226:40","-0.8",
"06/04/20226:50","-0.2",
"06/04/20227:00","0.6",
"06/04/20227:10","1.8",
"06/04/20227:20","3.1",
"06/04/20227:30","3.8",
"06/04/20227:40","4.7",
"06/04/20227:50","5.8",
"06/04/20228:00","6.6",
"06/04/20228:10","7.2",
"06/04/20228:20","7.7",
"06/04/20228:30","8.1",
"06/04/20228:40","8.6",
"06/04/20228:50","8.8",
"06/04/20229:00","9.2",
"06/04/20229:10","9.4",
"06/04/20229:20","9.4",
"06/04/20229:30","9.5",
"06/04/20229:40","9.7",
"06/04/20229:50","10.0",
"06/04/202210:00","9.4",
"06/04/202210:10","9.5",
"06/04/202210:20","9.7",
"06/04/202210:30","10.0",
"06/04/202210:40","10.0",
"06/04/202210:50","10.2",
"06/04/202211:00","10.6",
"06/04/202211:10","10.4",
"06/04/202211:20","11.1",
"06/04/202211:30","10.7",
"06/04/202211:40","10.6",
"06/04/202211:50","11.0",
"06/04/202212:00","11.4",
"06/04/202212:10","11.9",
"06/04/202212:20","12.3",
"06/04/202212:30","11.8",
"06/04/202212:40","11.4",
"06/04/202212:50","11.5",
"06/04/202213:00","11.5",
"06/04/202213:10","11.6",
"06/04/202213:20","11.6",
"06/04/202213:30","11.4",
"06/04/202213:40","11.3",
"06/04/202213:50","11.5",
"06/04/202214:00","11.1",
"06/04/202214:10","11.3",
"06/04/202214:20","11.9",
"06/04/202214:30","12.0",
"06/04/202214:40","12.1",
"06/04/202214:50","12.6",
"06/04/202215:00","12.8",
"06/04/202215:10","12.5",
"06/04/202215:20","12.2",
"06/04/202215:30","12.3",
"06/04/202215:40","11.7",
"06/04/202215:50","11.4",
"06/04/202216:00","11.2",
"06/04/202216:10","10.9",
"06/04/202216:20","11.3",
"06/04/202216:30","11.5",
"06/04/202216:40","11.5",
"06/04/202216:50","11.2",
"06/04/202217:00","11.2",
"06/04/202217:10","11.2",
"06/04/202217:20","11.4",
"06/04/202217:30","11.1",
"06/04/202217:40","10.9",
"06/04/202217:50","10.8",
"06/04/202218:00","10.6",
"06/04/202218:10","10.5",
"06/04/202218:20","10.4",
"06/04/202218:30","10.2",
"06/04/202218:40","10.0",
"06/04/202218:50","9.8",
"06/04/202219:00","9.5",
"06/04/202219:10","9.4",
"06/04/202219:20","9.1",
"06/04/202219:30","8.9",
"06/04/202219:40","8.8",
"06/04/202219:50","8.9",
"06/04/202220:00","8.8",
"06/04/202220:10","8.8",
"06/04/202220:20","8.4",
"06/04/202220:30","8.2",
"06/04/202220:40","8.7",
"06/04/202220:50","8.9",
"06/04/202221:00","9.0",
"06/04/202221:10","8.9",
"06/04/202221:20","8.8",
"06/04/202221:30","8.7",
"06/04/202221:40","8.7",
"06/04/202221:50","8.5",
"06/04/202222:00","8.4",
"06/04/202222:10","8.4",
"06/04/202222:20","7.4",
"06/04/202222:30","6.8",
"06/04/202222:40","6.2",
"06/04/202222:50","6.4",
"06/04/202223:00","6.2",
"06/04/202223:10","5.9",
"06/04/202223:20","5.3",
"06/04/202223:30","4.6",
"06/04/202223:40","4.5",
"06/04/202223:50","4.3",
"07/04/20220:00","3.5",
"07/04/20220:10","3.3",
"07/04/20220:20","3.5",
"07/04/20220:30","2.8",
"07/04/20220:40","2.1",
"07/04/20220:50","2.4",
"07/04/20221:00","3.4",
"07/04/20221:10","3.6",
"07/04/20221:20","3.6",
"07/04/20221:30","3.1",
"07/04/20221:40","2.6",
"07/04/20221:50","2.4",
"07/04/20222:00","2.7",
"07/04/20222:10","2.8",
"07/04/20222:20","2.8",
"07/04/20222:30","3.4",
"07/04/20222:40","3.5",
"07/04/20222:50","3.1",
"07/04/20223:00","2.7",
"07/04/20223:10","1.9",
"07/04/20223:20","1.7",
"07/04/20223:30","1.3",
"07/04/20223:40","0.7",
"07/04/20223:50","0.7",
"07/04/20224:00","0.5",
"07/04/20224:10","1.0",
"07/04/20224:20","0.7",
"07/04/20224:30","0.2",
"07/04/20224:40","-0.1",
"07/04/20224:50","-0.3",
"07/04/20225:00","-0.1",
"07/04/20225:10","-0.1",
"07/04/20225:20","0.2",
"07/04/20225:30","0.2",
"07/04/20225:40","-0.2",
"07/04/20225:50","0.2",
"07/04/20226:00","-0.3",
"07/04/20226:10","0.1",
"07/04/20226:20","0.6",
"07/04/20226:30","1.3",
"07/04/20226:40","1.8",
"07/04/20226:50","2.3",
"07/04/20227:00","3.2",
"07/04/20227:10","3.5",
"07/04/20227:20","4.0",
"07/04/20227:30","4.5",
