98%">"FECHA","TEMPERATURA",
"01/01/202218:30","5.2",
"01/01/202218:40","4.6",
"01/01/202218:50","4.4",
"01/01/202219:00","4.5",
"01/01/202219:10","4.5",
"01/01/202219:20","4.0",
"01/01/202219:30","3.7",
"01/01/202219:40","3.3",
"01/01/202219:50","2.9",
"01/01/202220:00","2.7",
"01/01/202220:10","2.9",
"01/01/202220:20","2.9",
"01/01/202220:30","2.8",
"01/01/202220:40","2.4",
"01/01/202220:50","2.1",
"01/01/202221:00","2.2",
"01/01/202221:10","1.8",
"01/01/202221:20","2.1",
"01/01/202221:30","1.9",
"01/01/202221:40","1.8",
"01/01/202221:50","1.7",
"01/01/202222:00","1.6",
"01/01/202222:10","1.8",
"01/01/202222:20","2.2",
"01/01/202222:30","1.8",
"01/01/202222:40","2.0",
"01/01/202222:50","1.8",
"01/01/202223:00","1.5",
"01/01/202223:10","0.8",
"01/01/202223:20","1.0",
"01/01/202223:30","0.9",
"01/01/202223:40","1.5",
"01/01/202223:50","2.3",
"02/01/20220:00","2.0",
"02/01/20220:10","1.7",
"02/01/20220:20","1.6",
"02/01/20220:30","1.6",
"02/01/20220:40","1.5",
"02/01/20220:50","1.9",
"02/01/20221:00","1.7",
"02/01/20221:10","1.9",
"02/01/20221:20","1.6",
"02/01/20221:30","1.5",
"02/01/20221:40","1.4",
"02/01/20221:50","1.1",
"02/01/20222:00","1.4",
"02/01/20222:10","1.8",
"02/01/20222:20","1.4",
"02/01/20222:30","1.3",
"02/01/20222:40","1.5",
"02/01/20222:50","2.0",
"02/01/20223:00","2.0",
"02/01/20223:10","1.9",
"02/01/20223:20","1.8",
"02/01/20223:30","2.0",
"02/01/20223:40","2.2",
"02/01/20223:50","2.5",
"02/01/20224:00","2.3",
"02/01/20224:10","2.1",
"02/01/20224:20","2.0",
"02/01/20224:30","1.8",
"02/01/20224:40","1.8",
"02/01/20224:50","2.1",
"02/01/20225:00","2.1",
"02/01/20225:10","1.9",
"02/01/20225:20","2.0",
"02/01/20225:30","2.1",
"02/01/20225:40","2.3",
"02/01/20225:50","2.2",
"02/01/20226:00","2.1",
"02/01/20226:10","1.9",
"02/01/20226:20","1.9",
"02/01/20226:30","2.2",
"02/01/20226:40","2.4",
"02/01/20226:50","2.3",
"02/01/20227:00","2.3",
"02/01/20227:10","2.4",
"02/01/20227:20","2.5",
"02/01/20227:30","2.5",
"02/01/20227:40","2.5",
"02/01/20227:50","2.4",
"02/01/20228:00","2.3",
"02/01/20228:10","2.6",
"02/01/20228:20","2.8",
"02/01/20228:30","2.8",
"02/01/20228:40","2.9",
"02/01/20228:50","3.1",
"02/01/20229:00","3.4",
"02/01/20229:10","3.6",
"02/01/20229:20","3.8",
"02/01/20229:30","3.9",
"02/01/20229:40","4.2",
"02/01/20229:50","4.3",
"02/01/202210:00","4.6",
"02/01/202210:10","4.7",
"02/01/202210:20","4.7",
"02/01/202210:30","4.9",
"02/01/202210:40","5.1",
"02/01/202210:50","5.4",
"02/01/202211:00","5.7",
"02/01/202211:10","6.2",
"02/01/202211:20","6.4",
"02/01/202211:30","6.9",
"02/01/202211:40","7.4",
"02/01/202211:50","7.5",
"02/01/202212:00","7.7",
"02/01/202212:10","8.2",
"02/01/202212:20","8.5",
"02/01/202212:30","8.9",
"02/01/202212:40","9.0",
"02/01/202212:50","9.3",
"02/01/202213:00","9.6",
"02/01/202213:10","9.8",
"02/01/202213:20","9.7",
"02/01/202213:30","9.8",
"02/01/202213:40","9.9",
"02/01/202213:50","10.1",
"02/01/202214:00","10.3",
"02/01/202214:10","10.2",
"02/01/202214:20","9.9",
"02/01/202214:30","10.2",
"02/01/202214:40","10.6",
"02/01/202214:50","10.8",
"02/01/202215:00","10.3",
"02/01/202215:10","10.2",
"02/01/202215:20","10.1",
"02/01/202215:30","9.9",
"02/01/202215:40","10.0",
"02/01/202215:50","9.8",
"02/01/202216:00","9.6",
"02/01/202216:10","9.4",
"02/01/202216:20","9.0",
"02/01/202216:30","8.6",
"02/01/202216:40","8.3",
"02/01/202216:50","7.8",
"02/01/202217:00","7.3",
"02/01/202217:10","7.2",
"02/01/202217:20","6.4",
"02/01/202217:30","6.1",
"02/01/202217:40","5.9",
"02/01/202217:50","5.9",
"02/01/202218:00","5.3",
"02/01/202218:10","5.7",
"02/01/202218:20","5.6",
"02/01/202218:30","6.0",
"02/01/202218:40","5.4",
"02/01/202218:50","5.2",
"02/01/202219:00","4.9",
"02/01/202219:10","4.7",
"02/01/202219:20","4.4",
"02/01/202219:30","4.0",
"02/01/202219:40","3.9",
"02/01/202219:50","4.0",
"02/01/202220:00","3.9",
"02/01/202220:10","4.3",
"02/01/202220:20","3.6",
"02/01/202220:30","3.7",
"02/01/202220:40","3.7",
"02/01/202220:50","3.4",
"02/01/202221:00","3.3",
"02/01/202221:10","3.0",
"02/01/202221:20","2.9",
"02/01/202221:30","2.9",
"02/01/202221:40","3.0",
"02/01/202221:50","2.6",
"02/01/202222:00","2.5",
"02/01/202222:10","2.6",
"02/01/202222:20","2.5",
"02/01/202222:30","1.9",
"02/01/202222:40","2.0",
"02/01/202222:50","2.1",
"02/01/202223:00","1.6",
"02/01/202223:10","1.4",
"02/01/202223:20","1.5",
"02/01/202223:30","1.5",
"02/01/202223:40","2.1",
"02/01/202223:50","1.7",
"03/01/20220:00","1.6",
"03/01/20220:10","1.9",
"03/01/20220:20","1.9",
"03/01/20220:30","1.4",
"03/01/20220:40","1.2",
"03/01/20220:50","0.9",
"03/01/20221:00","1.4",
"03/01/20221:10","1.5",
"03/01/20221:20","1.3",
"03/01/20221:30","1.2",
"03/01/20221:40","1.3",
"03/01/20221:50","1.3",
"03/01/20222:00","1.0",
"03/01/20222:10","0.9",
"03/01/20222:20","1.3",
"03/01/20222:30","0.8",
"03/01/20222:40","0.8",
"03/01/20222:50","1.1",
"03/01/20223:00","1.3",
"03/01/20223:10","1.1",
"03/01/20223:20","1.3",
"03/01/20223:30","1.0",
"03/01/20223:40","0.7",
"03/01/20223:50","0.7",
"03/01/20224:00","0.7",
"03/01/20224:10","1.2",
"03/01/20224:20","0.4",
"03/01/20224:30","0.5",
"03/01/20224:40","1.2",
"03/01/20224:50","1.5",
"03/01/20225:00","1.0",
"03/01/20225:10","0.5",
"03/01/20225:20","0.5",
"03/01/20225:30","-0.1",
"03/01/20225:40","-0.1",
"03/01/20225:50","0.1",
"03/01/20226:00","0.4",
"03/01/20226:10","-0.0",
"03/01/20226:20","0.1",
"03/01/20226:30","-0.4",
"03/01/20226:40","-0.2",
"03/01/20226:50","0.1",
"03/01/20227:00","0.0",
"03/01/20227:10","-0.0",
"03/01/20227:20","-0.3",
"03/01/20227:30","-0.0",
"03/01/20227:40","-0.6",
"03/01/20227:50","-0.6",
"03/01/20228:00","-0.4",
"03/01/20228:10","-0.2",
"03/01/20228:20","0.1",
"03/01/20228:30","0.3",
"03/01/20228:40","0.6",
"03/01/20228:50","0.8",
"03/01/20229:00","1.2",
"03/01/20229:10","1.4",
"03/01/20229:20","1.8",
"03/01/20229:30","2.1",
"03/01/20229:40","2.5",
"03/01/20229:50","2.8",
"03/01/202210:00","3.0",
"03/01/202210:10","3.7",
"03/01/202210:20","3.7",
"03/01/202210:30","4.0",
"03/01/202210:40","4.2",
"03/01/202210:50","4.8",
"03/01/202211:00","5.7",
"03/01/202211:10","6.2",
"03/01/202211:20","6.4",
"03/01/202211:30","7.1",
"03/01/202211:40","7.7",
"03/01/202211:50","8.1",
"03/01/202212:00","8.0",
"03/01/202212:10","8.2",
"03/01/202212:20","8.4",
"03/01/202212:30","8.6",
"03/01/202212:40","9.1",
"03/01/202212:50","9.4",
"03/01/202213:00","10.3",
"03/01/202213:10","10.2",
"03/01/202213:20","11.2",
"03/01/202213:30","11.7",
"03/01/202213:40","11.3",
"03/01/202213:50","11.6",
"03/01/202214:00","11.9",
"03/01/202214:10","11.6",
"03/01/202214:20","11.6",
"03/01/202214:30","12.0",
"03/01/202214:40","12.0",
"03/01/202214:50","12.0",
"03/01/202215:00","12.2",
"03/01/202215:10","12.4",
"03/01/202215:20","12.4",
"03/01/202215:30","12.2",
"03/01/202215:40","12.0",
"03/01/202215:50","11.9",
"03/01/202216:00","11.8",
"03/01/202216:10","11.5",
"03/01/202216:20","11.1",
"03/01/202216:30","10.8",
"03/01/202216:40","10.5",
"03/01/202216:50","10.3",
"03/01/202217:00","10.2",
"03/01/202217:10","9.9",
"03/01/202217:20","9.2",
"03/01/202217:30","8.7",
"03/01/202217:40","8.2",
"03/01/202217:50","7.8",
"03/01/202218:00","8.1",
"03/01/202218:10","7.1",
"03/01/202218:20","6.6",
"03/01/202218:30","6.3",
"03/01/202218:40","6.5",
"03/01/202218:50","6.1",
"03/01/202219:00","6.1",
"03/01/202219:10","5.9",
"03/01/202219:20","5.5",
"03/01/202219:30","5.6",
"03/01/202219:40","5.3",
"03/01/202219:50","5.4",
"03/01/202220:00","5.3",
"03/01/202220:10","5.4",
"03/01/202220:20","5.3",
"03/01/202220:30","5.4",
"03/01/202220:40","5.0",
"03/01/202220:50","4.9",
"03/01/202221:00","4.6",
"03/01/202221:10","4.6",
"03/01/202221:20","4.1",
"03/01/202221:30","4.1",
"03/01/202221:40","3.9",
"03/01/202221:50","3.9",
"03/01/202222:00","3.7",
"03/01/202222:10","3.2",
"03/01/202222:20","3.2",
"03/01/202222:30","3.1",
"03/01/202222:40","3.0",
"03/01/202222:50","3.2",
"03/01/202223:00","3.1",
"03/01/202223:10","3.0",
"03/01/202223:20","2.9",
"03/01/202223:30","2.9",
"03/01/202223:40","2.6",
"03/01/202223:50","2.5",
"04/01/20220:00","2.3",
"04/01/20220:10","2.1",
"04/01/20220:20","2.3",
"04/01/20220:30","1.9",
"04/01/20220:40","2.0",
"04/01/20220:50","1.8",
"04/01/20221:00","2.0",
"04/01/20221:10","2.2",
"04/01/20221:20","1.7",
"04/01/20221:30","1.9",
"04/01/20221:40","1.7",
"04/01/20221:50","1.4",
"04/01/20222:00","1.3",
"04/01/20222:10","1.4",
"04/01/20222:20","2.0",
"04/01/20222:30","2.7",
"04/01/20222:40","2.8",
"04/01/20222:50","2.5",
"04/01/20223:00","2.1",
"04/01/20223:10","2.2",
"04/01/20223:20","2.4",
"04/01/20223:30","2.0",
"04/01/20223:40","1.8",
"04/01/20223:50","2.2",
"04/01/20224:00","1.9",
"04/01/20224:10","1.7",
"04/01/20224:20","1.6",
"04/01/20224:30","1.5",
"04/01/20224:40","1.9",
"04/01/20224:50","2.4",
"04/01/20225:00","2.4",
"04/01/20225:10","2.5",
"04/01/20225:20","2.2",
"04/01/20225:30","1.9",
"04/01/20225:40","2.2",
"04/01/20225:50","2.0",
"04/01/20226:00","2.3",
"04/01/20226:10","2.9",
"04/01/20226:20","3.3",
"04/01/20226:30","2.9",
"04/01/20226:40","3.0",
"04/01/20226:50","2.8",
"04/01/20227:00","2.7",
"04/01/20227:10","2.4",
"04/01/20227:20","2.4",
"04/01/20227:30","1.9",
"04/01/20227:40","2.1",
"04/01/20227:50","1.9",
"04/01/20228:00","2.7",
"04/01/20228:10","2.7",
"04/01/20228:20","2.9",
"04/01/20228:30","3.0",
"04/01/20228:40","3.0",
"04/01/20228:50","3.0",
"04/01/20229:00","3.5",
"04/01/20229:10","3.9",
"04/01/20229:20","4.3",
"04/01/20229:30","4.7",
"04/01/20229:40","5.4",
"04/01/20229:50","6.1",
"04/01/202210:00","6.4",
"04/01/202210:10","6.9",
"04/01/202210:20","7.6",
"04/01/202210:30","8.4",
"04/01/202210:40","9.3",
"04/01/202210:50","10.6",
"04/01/202211:00","11.9",
"04/01/202211:10","12.4",
"04/01/202211:20","12.5",
"04/01/202211:30","12.7",
"04/01/202211:40","12.9",
"04/01/202211:50","12.8",
"04/01/202212:00","12.9",
"04/01/202212:10","13.1",
"04/01/202212:20","13.3",
"04/01/202212:30","13.6",
"04/01/202212:40","13.6",
"04/01/202212:50","13.7",
"04/01/202213:00","14.0",
"04/01/202213:10","14.3",
"04/01/202213:20","14.5",
"04/01/202213:30","14.7",
"04/01/202213:40","15.2",
"04/01/202213:50","15.8",
"04/01/202214:00","14.9",
"04/01/202214:10","14.1",
"04/01/202214:20","13.9",
"04/01/202214:30","13.6",
"04/01/202214:40","13.5",
"04/01/202214:50","13.2",
"04/01/202215:00","12.8",
"04/01/202215:10","12.4",
"04/01/202215:20","12.1",
"04/01/202215:30","11.9",
"04/01/202215:40","11.4",
"04/01/202215:50","10.9",
"04/01/202216:00","10.2",
"04/01/202216:10","9.4",
"04/01/202216:20","8.9",
"04/01/202216:30","8.5",
"04/01/202216:40","8.1",
"04/01/202216:50","7.5",
"04/01/202217:00","7.2",
"04/01/202217:10","6.9",
"04/01/202217:20","6.3",
"04/01/202217:30","5.8",
"04/01/202217:40","5.5",
"04/01/202217:50","5.2",
"04/01/202218:00","5.2",
"04/01/202218:10","5.2",
"04/01/202218:20","5.2",
"04/01/202218:30","5.2",
"04/01/202218:40","5.1",
"04/01/202218:50","5.1",
"04/01/202219:00","5.2",
"04/01/202219:10","5.2",
"04/01/202219:20","5.2",
"04/01/202219:30","5.2",
"04/01/202219:40","5.1",
"04/01/202219:50","5.1",
"04/01/202220:00","5.2",
"04/01/202220:10","5.2",
"04/01/202220:20","5.2",
"04/01/202220:30","5.3",
"04/01/202220:40","5.3",
"04/01/202220:50","5.4",
"04/01/202221:00","5.5",
"04/01/202221:10","5.4",
"04/01/202221:20","5.5",
"04/01/202221:30","5.4",
"04/01/202221:40","5.4",
"04/01/202221:50","5.3",
"04/01/202222:00","5.3",
"04/01/202222:10","5.3",
"04/01/202222:20","5.3",
"04/01/202222:30","5.3",
"04/01/202222:40","5.3",
"04/01/202222:50","5.1",
"04/01/202223:00","5.2",
"04/01/202223:10","5.3",
"04/01/202223:20","5.5",
"04/01/202223:30","5.5",
"04/01/202223:40","5.4",
"04/01/202223:50","5.1",
"05/01/20220:00","4.9",
"05/01/20220:10","5.1",
"05/01/20220:20","4.9",
"05/01/20220:30","4.9",
"05/01/20220:40","5.0",
"05/01/20220:50","4.8",
"05/01/20221:00","4.6",
"05/01/20221:10","4.7",
"05/01/20221:20","4.8",
"05/01/20221:30","4.4",
"05/01/20221:40","4.4",
"05/01/20221:50","4.3",
"05/01/20222:00","4.2",
"05/01/20222:10","4.0",
"05/01/20222:20","4.0",
"05/01/20222:30","4.0",
"05/01/20222:40","3.9",
"05/01/20222:50","3.9",
"05/01/20223:00","3.6",
"05/01/20223:10","3.4",
"05/01/20223:20","3.2",
"05/01/20223:30","2.9",
"05/01/20223:40","2.9",
"05/01/20223:50","2.9",
"05/01/20224:00","2.7",
"05/01/20224:10","2.7",
"05/01/20224:20","2.7",
"05/01/20224:30","2.7",
"05/01/20224:40","2.8",
"05/01/20224:50","3.0",
"05/01/20225:00","2.9",
"05/01/20225:10","2.7",
"05/01/20225:20","2.6",
"05/01/20225:30","2.7",
"05/01/20225:40","2.5",
"05/01/20225:50","2.3",
"05/01/20226:00","2.2",
"05/01/20226:10","2.2",
"05/01/20226:20","2.3",
"05/01/20226:30","2.1",
"05/01/20226:40","2.2",
"05/01/20226:50","2.1",
"05/01/20227:00","2.2",
"05/01/20227:10","2.2",
"05/01/20227:20","2.2",
"05/01/20227:30","2.3",
"05/01/20227:40","2.2",
"05/01/20227:50","2.0",
"05/01/20228:00","2.1",
"05/01/20228:10","2.2",
"05/01/20228:20","2.3",
"05/01/20228:30","2.6",
"05/01/20228:40","2.7",
"05/01/20228:50","2.5",
"05/01/20229:00","2.4",
"05/01/20229:10","2.3",
"05/01/20229:20","2.5",
"05/01/20229:30","2.6",
"05/01/20229:40","3.0",
"05/01/20229:50","3.3",
"05/01/202210:00","3.3",
"05/01/202210:10","3.4",
"05/01/202210:20","3.0",
"05/01/202210:30","2.9",
"05/01/202210:40","3.0",
"05/01/202210:50","3.3",
"05/01/202211:00","3.9",
"05/01/202211:10","4.2",
"05/01/202211:20","4.0",
"05/01/202211:30","4.0",
"05/01/202211:40","4.4",
"05/01/202211:50","4.7",
"05/01/202212:00","4.8",
"05/01/202212:10","4.8",
"05/01/202212:20","4.8",
"05/01/202212:30","5.0",
"05/01/202212:40","4.9",
"05/01/202212:50","4.7",
"05/01/202213:00","4.5",
"05/01/202213:10","4.1",
"05/01/202213:20","3.9",
"05/01/202213:30","4.1",
"05/01/202213:40","4.9",
"05/01/202213:50","5.5",
"05/01/202214:00","5.0",
"05/01/202214:10","4.6",
"05/01/202214:20","4.6",
"05/01/202214:30","4.7",
"05/01/202214:40","4.8",
"05/01/202214:50","4.5",
"05/01/202215:00","3.9",
"05/01/202215:10","3.4",
"05/01/202215:20","3.5",
"05/01/202215:30","3.5",
"05/01/202215:40","3.4",
"05/01/202215:50","3.4",
"05/01/202216:00","3.4",
"05/01/202216:10","3.4",
"05/01/202216:20","3.3",
"05/01/202216:30","3.2",
"05/01/202216:40","3.1",
"05/01/202216:50","2.9",
"05/01/202217:00","2.8",
"05/01/202217:10","2.7",
"05/01/202217:20","2.4",
"05/01/202217:30","2.1",
"05/01/202217:40","1.6",
"05/01/202217:50","2.0",
"05/01/202218:00","2.1",
"05/01/202218:10","1.9",
"05/01/202218:20","1.7",
"05/01/202218:30","1.5",
"05/01/202218:40","1.1",
"05/01/202218:50","0.6",
"05/01/202219:00","0.6",
"05/01/202219:10","0.9",
"05/01/202219:20","0.8",
"05/01/202219:30","0.4",
"05/01/202219:40","-0.2",
"05/01/202219:50","-0.2",
"05/01/202220:00","-0.3",
"05/01/202220:10","-0.7",
"05/01/202220:20","-0.3",
"05/01/202220:30","-0.7",
"05/01/202220:40","-0.7",
"05/01/202220:50","-1.2",
"05/01/202221:00","-1.3",
"05/01/202221:10","-1.5",
"05/01/202221:20","-1.3",
"05/01/202221:30","-0.9",
"05/01/202221:40","-0.8",
"05/01/202221:50","-1.0",
"05/01/202222:00","-1.4",
"05/01/202222:10","-1.2",
"05/01/202222:20","-1.6",
"05/01/202222:30","-1.4",
"05/01/202222:40","-1.9",
"05/01/202222:50","-1.9",
"05/01/202223:00","-1.6",
"05/01/202223:10","-1.4",
"05/01/202223:20","-0.9",
"05/01/202223:30","-0.8",
"05/01/202223:40","-0.8",
"05/01/202223:50","-0.3",
"06/01/20220:00","-0.1",
"06/01/20220:10","-0.1",
"06/01/20220:20","-0.3",
"06/01/20220:30","-0.4",
"06/01/20220:40","-0.2",
"06/01/20220:50","-0.3",
"06/01/20221:00","-0.3",
"06/01/20221:10","-0.2",
"06/01/20221:20","-0.3",
"06/01/20221:30","-0.2",
"06/01/20221:40","-0.6",
"06/01/20221:50","-0.2",
"06/01/20222:00","0.1",
"06/01/20222:10","-0.4",
"06/01/20222:20","-0.1",
"06/01/20222:30","-0.3",
"06/01/20222:40","0.2",
"06/01/20222:50","0.1",
"06/01/20223:00","0.1",
"06/01/20223:10","0.2",
"06/01/20223:20","0.3",
"06/01/20223:30","0.2",
"06/01/20223:40","0.1",
"06/01/20223:50","0.1",
"06/01/20224:00","-0.1",
"06/01/20224:10","-0.1",
"06/01/20224:20","-0.1",
"06/01/20224:30","-0.1",
"06/01/20224:40","-0.3",
"06/01/20224:50","-0.8",
"06/01/20225:00","-0.7",
"06/01/20225:10","-0.9",
"06/01/20225:20","-0.5",
"06/01/20225:30","-0.6",
"06/01/20225:40","-0.5",
"06/01/20225:50","-0.3",
"06/01/20226:00","-0.1",
"06/01/20226:10","-0.1",
"06/01/20226:20","0.1",
"06/01/20226:30","-0.3",
"06/01/20226:40","-0.6",
"06/01/20226:50","-0.6",
"06/01/20227:00","-0.5",
"06/01/20227:10","-0.4",
"06/01/20227:20","-0.9",
"06/01/20227:30","-1.1",
"06/01/20227:40","-1.1",
"06/01/20227:50","-0.8",
"06/01/20228:00","-0.9",
"06/01/20228:10","-0.9",
"06/01/20228:20","-0.5",
"06/01/20228:30","-0.2",
"06/01/20228:40","0.1",
"06/01/20228:50","0.6",
"06/01/20229:00","1.1",
"06/01/20229:10","1.5",
"06/01/20229:20","1.8",
"06/01/20229:30","1.8",
"06/01/20229:40","1.7",
"06/01/20229:50","1.9",
"06/01/202210:00","2.0",
"06/01/202210:10","2.2",
"06/01/202210:20","2.4",
"06/01/202210:30","2.6",
"06/01/202210:40","2.8",
"06/01/202210:50","3.1",
"06/01/202211:00","3.3",
"06/01/202211:10","3.2",
"06/01/202211:20","3.4",
"06/01/202211:30","3.6",
"06/01/202211:40","3.7",
"06/01/202211:50","3.8",
"06/01/202212:00","3.9",
"06/01/202212:10","4.0",
"06/01/202212:20","4.1",
"06/01/202212:30","4.2",
"06/01/202212:40","4.3",
"06/01/202212:50","4.4",
"06/01/202213:00","4.6",
"06/01/202213:10","4.7",
"06/01/202213:20","4.8",
"06/01/202213:30","4.8",
"06/01/202213:40","4.7",
"06/01/202213:50","4.6",
"06/01/202214:00","4.6",
"06/01/202214:10","4.7",
"06/01/202214:20","4.6",
"06/01/202214:30","4.5",
"06/01/202214:40","4.6",
"06/01/202214:50","4.6",
"06/01/202215:00","4.6",
"06/01/202215:10","4.4",
"06/01/202215:20","4.4",
"06/01/202215:30","4.3",
"06/01/202215:40","4.1",
"06/01/202215:50","3.9",
"06/01/202216:00","3.8",
"06/01/202216:10","3.5",
"06/01/202216:20","3.3",
"06/01/202216:30","3.2",
"06/01/202216:40","3.0",
"06/01/202216:50","2.9",
"06/01/202217:00","2.7",
"06/01/202217:10","2.7",
"06/01/202217:20","2.5",
"06/01/202217:30","2.5",
"06/01/202217:40","2.4",
"06/01/202217:50","2.3",
"06/01/202218:00","2.0",
"06/01/202218:10","1.9",
"06/01/202218:20","1.9",
"06/01/202218:30","1.8",
"06/01/202218:40","1.7",
"06/01/202218:50","1.5",
"06/01/202219:00","1.2",
"06/01/202219:10","0.7",
"06/01/202219:20","0.2",
"06/01/202219:30","0.2",
"06/01/202219:40","0.8",
"06/01/202219:50","1.2",
"06/01/202220:00","1.2",
"06/01/202220:10","1.1",
"06/01/202220:20","1.1",
"06/01/202220:30","1.0",
"06/01/202220:40","0.8",
"06/01/202220:50","0.8",
"06/01/202221:00","0.8",
"06/01/202221:10","0.9",
"06/01/202221:20","0.9",
"06/01/202221:30","0.9",
"06/01/202221:40","0.9",
"06/01/202221:50","0.9",
"06/01/202222:00","0.9",
"06/01/202222:10","0.9",
"06/01/202222:20","0.9",
"06/01/202222:30","1.0",
"06/01/202222:40","0.9",
"06/01/202222:50","0.9",
"06/01/202223:00","1.0",
"06/01/202223:10","1.0",
"06/01/202223:20","0.8",
"06/01/202223:30","0.8",
"06/01/202223:40","1.0",
"06/01/202223:50","1.1",
"07/01/20220:00","1.1",
"07/01/20220:10","1.2",
"07/01/20220:20","1.0",
"07/01/20220:30","1.2",
"07/01/20220:40","1.4",
"07/01/20220:50","1.5",
"07/01/20221:00","1.7",
"07/01/20221:10","1.8",
"07/01/20221:20","1.8",
"07/01/20221:30","1.8",
"07/01/20221:40","1.8",
"07/01/20221:50","1.8",
"07/01/20222:00","1.9",
"07/01/20222:10","1.9",
"07/01/20222:20","2.1",
"07/01/20222:30","2.2",
"07/01/20222:40","2.3",
"07/01/20222:50","2.3",
"07/01/20223:00","2.4",
"07/01/20223:10","2.6",
"07/01/20223:20","2.5",
"07/01/20223:30","2.3",
"07/01/20223:40","2.1",
"07/01/20223:50","2.2",
"07/01/20224:00","2.5",
"07/01/20224:10","3.3",
"07/01/20224:20","3.4",
"07/01/20224:30","3.2",
"07/01/20224:40","3.1",
"07/01/20224:50","3.2",
"07/01/20225:00","3.3",
"07/01/20225:10","3.5",
"07/01/20225:20","3.6",
"07/01/20225:30","3.6",
"07/01/20225:40","3.3",
"07/01/20225:50","2.7",
"07/01/20226:00","2.4",
"07/01/20226:10","2.5",
"07/01/20226:20","2.2",
"07/01/20226:30","2.2",
"07/01/20226:40","2.4",
"07/01/20226:50","2.6",
"07/01/20227:00","2.8",
"07/01/20227:10","2.7",
"07/01/20227:20","2.6",
"07/01/20227:30","2.5",
"07/01/20227:40","2.5",
"07/01/20227:50","2.5",
"07/01/20228:00","2.5",
"07/01/20228:10","2.3",
"07/01/20228:20","2.4",
"07/01/20228:30","2.7",
"07/01/20228:40","2.8",
"07/01/20228:50","3.8",
"07/01/20229:00","5.3",
"07/01/20229:10","5.4",
"07/01/20229:20","5.8",
"07/01/20229:30","6.5",
