98%">"FECHA","TEMPERATURA",
"02/09/20229:40","21.3",
"02/09/20229:50","21.2",
"02/09/202210:00","21.3",
"02/09/202210:10","21.6",
"02/09/202210:20","22.1",
"02/09/202210:30","22.2",
"02/09/202210:40","22.5",
"02/09/202210:50","23.0",
"02/09/202211:00","23.2",
"02/09/202211:10","23.1",
"02/09/202211:20","23.6",
"02/09/202211:30","24.7",
"02/09/202211:40","24.1",
"02/09/202211:50","24.4",
"02/09/202212:00","24.8",
"02/09/202212:10","24.8",
"02/09/202212:20","24.9",
"02/09/202212:30","25.2",
"02/09/202212:40","25.2",
"02/09/202212:50","24.9",
"02/09/202213:00","25.5",
"02/09/202213:10","25.3",
"02/09/202213:20","25.6",
"02/09/202213:30","25.5",
"02/09/202213:40","25.7",
"02/09/202213:50","25.9",
"02/09/202214:00","25.7",
"02/09/202214:10","25.9",
"02/09/202214:20","25.8",
"02/09/202214:30","25.6",
"02/09/202214:40","25.3",
"02/09/202214:50","25.1",
"02/09/202215:00","24.7",
"02/09/202215:10","24.4",
"02/09/202215:20","23.9",
"02/09/202215:30","23.6",
"02/09/202215:40","23.4",
"02/09/202215:50","23.0",
"02/09/202216:00","22.5",
"02/09/202216:10","22.5",
"02/09/202216:20","22.3",
"02/09/202216:30","21.9",
"02/09/202216:40","21.6",
"02/09/202216:50","21.3",
"02/09/202217:00","21.0",
"02/09/202217:10","20.5",
"02/09/202217:20","20.1",
"02/09/202217:30","19.7",
"02/09/202217:40","19.4",
"02/09/202217:50","19.0",
"02/09/202218:00","18.8",
"02/09/202218:10","18.6",
"02/09/202218:20","18.5",
"02/09/202218:30","18.4",
"02/09/202218:40","18.3",
"02/09/202218:50","18.2",
"02/09/202219:00","18.1",
"02/09/202219:10","18.1",
"02/09/202219:20","18.0",
"02/09/202219:30","17.9",
"02/09/202219:40","17.9",
"02/09/202219:50","17.7",
"02/09/202220:00","17.7",
"02/09/202220:10","17.6",
"02/09/202220:20","17.5",
"02/09/202220:30","17.5",
"02/09/202220:40","17.4",
"02/09/202220:50","17.2",
"02/09/202221:00","17.1",
"02/09/202221:10","17.2",
"02/09/202221:20","17.3",
"02/09/202221:30","17.2",
"02/09/202221:40","17.2",
"02/09/202221:50","17.1",
"02/09/202222:00","17.0",
"02/09/202222:10","16.9",
"02/09/202222:20","16.9",
"02/09/202222:30","17.0",
"02/09/202222:40","16.9",
"02/09/202222:50","17.0",
"02/09/202223:00","16.8",
"02/09/202223:10","16.7",
"02/09/202223:20","16.6",
"02/09/202223:30","16.7",
"02/09/202223:40","16.6",
"02/09/202223:50","16.5",
"03/09/20220:00","16.7",
"03/09/20220:10","16.7",
"03/09/20220:20","16.6",
"03/09/20220:30","16.5",
"03/09/20220:40","16.3",
"03/09/20220:50","15.7",
"03/09/20221:00","15.4",
"03/09/20221:10","15.6",
"03/09/20221:20","15.9",
"03/09/20221:30","15.9",
"03/09/20221:40","15.9",
"03/09/20221:50","16.0",
"03/09/20222:00","15.9",
"03/09/20222:10","15.5",
"03/09/20222:20","15.3",
"03/09/20222:30","15.4",
"03/09/20222:40","15.5",
"03/09/20222:50","15.5",
"03/09/20223:00","15.6",
"03/09/20223:10","15.5",
"03/09/20223:20","15.5",
"03/09/20223:30","15.6",
"03/09/20223:40","15.6",
"03/09/20223:50","15.6",
"03/09/20224:00","15.8",
"03/09/20224:10","15.8",
"03/09/20224:20","15.6",
"03/09/20224:30","15.5",
"03/09/20224:40","15.3",
"03/09/20224:50","14.8",
"03/09/20225:00","14.5",
"03/09/20225:10","14.1",
"03/09/20225:20","13.9",
"03/09/20225:30","13.6",
"03/09/20225:40","13.2",
"03/09/20225:50","13.1",
"03/09/20226:00","13.2",
"03/09/20226:10","13.1",
"03/09/20226:20","13.4",
"03/09/20226:30","14.1",
"03/09/20226:40","14.9",
"03/09/20226:50","15.8",
"03/09/20227:00","16.6",
"03/09/20227:10","17.1",
"03/09/20227:20","17.4",
"03/09/20227:30","17.4",
"03/09/20227:40","17.9",
"03/09/20227:50","18.3",
"03/09/20228:00","18.5",
"03/09/20228:10","18.3",
"03/09/20228:20","18.5",
"03/09/20228:30","18.6",
"03/09/20228:40","19.1",
"03/09/20228:50","19.3",
"03/09/20229:00","19.9",
"03/09/20229:10","20.0",
"03/09/20229:20","19.9",
"03/09/20229:30","20.2",
"03/09/20229:40","20.6",
"03/09/20229:50","20.9",
"03/09/202210:00","21.4",
"03/09/202210:10","21.8",
"03/09/202210:20","21.6",
"03/09/202210:30","21.8",
"03/09/202210:40","22.0",
"03/09/202210:50","22.5",
"03/09/202211:00","22.9",
"03/09/202211:10","23.2",
"03/09/202211:20","23.1",
"03/09/202211:30","23.4",
"03/09/202211:40","24.1",
"03/09/202211:50","24.8",
"03/09/202212:00","24.5",
"03/09/202212:10","25.3",
"03/09/202212:20","25.4",
"03/09/202212:30","25.8",
"03/09/202212:40","26.1",
"03/09/202212:50","25.7",
"03/09/202213:00","26.2",
"03/09/202213:10","26.2",
"03/09/202213:20","25.8",
"03/09/202213:30","25.7",
"03/09/202213:40","26.6",
"03/09/202213:50","26.6",
"03/09/202214:00","26.2",
"03/09/202214:10","25.9",
"03/09/202214:20","25.9",
"03/09/202214:30","26.2",
"03/09/202214:40","26.3",
"03/09/202214:50","26.1",
"03/09/202215:00","26.0",
"03/09/202215:10","26.2",
"03/09/202215:20","25.7",
"03/09/202215:30","25.4",
"03/09/202215:40","24.9",
"03/09/202215:50","24.8",
"03/09/202216:00","25.4",
"03/09/202216:10","25.5",
"03/09/202216:20","25.3",
"03/09/202216:30","25.0",
"03/09/202216:40","24.8",
"03/09/202216:50","24.9",
"03/09/202217:00","24.6",
"03/09/202217:10","24.5",
"03/09/202217:20","24.1",
"03/09/202217:30","24.0",
"03/09/202217:40","23.6",
"03/09/202217:50","23.2",
"03/09/202218:00","22.6",
"03/09/202218:10","22.3",
"03/09/202218:20","22.0",
"03/09/202218:30","21.6",
"03/09/202218:40","21.4",
"03/09/202218:50","21.1",
"03/09/202219:00","20.8",
"03/09/202219:10","20.6",
"03/09/202219:20","20.5",
"03/09/202219:30","20.3",
"03/09/202219:40","20.2",
"03/09/202219:50","20.0",
"03/09/202220:00","19.8",
"03/09/202220:10","19.4",
"03/09/202220:20","19.3",
"03/09/202220:30","19.1",
"03/09/202220:40","18.8",
"03/09/202220:50","18.8",
"03/09/202221:00","18.8",
"03/09/202221:10","18.8",
"03/09/202221:20","18.8",
"03/09/202221:30","18.5",
"03/09/202221:40","18.5",
"03/09/202221:50","18.4",
"03/09/202222:00","18.3",
"03/09/202222:10","18.1",
"03/09/202222:20","17.9",
"03/09/202222:30","17.6",
"03/09/202222:40","17.2",
"03/09/202222:50","17.0",
"03/09/202223:00","16.8",
"03/09/202223:10","16.4",
"03/09/202223:20","16.3",
"03/09/202223:30","16.4",
"03/09/202223:40","16.5",
"03/09/202223:50","16.4",
"04/09/20220:00","16.2",
"04/09/20220:10","15.8",
"04/09/20220:20","15.5",
"04/09/20220:30","15.3",
"04/09/20220:40","15.2",
"04/09/20220:50","15.2",
"04/09/20221:00","15.2",
"04/09/20221:10","15.4",
"04/09/20221:20","15.1",
"04/09/20221:30","15.1",
"04/09/20221:40","14.9",
"04/09/20221:50","15.0",
"04/09/20222:00","14.8",
"04/09/20222:10","14.5",
"04/09/20222:20","14.6",
"04/09/20222:30","14.4",
"04/09/20222:40","13.8",
"04/09/20222:50","13.8",
"04/09/20223:00","14.2",
"04/09/20223:10","13.8",
"04/09/20223:20","13.9",
"04/09/20223:30","13.7",
"04/09/20223:40","14.1",
"04/09/20223:50","14.3",
"04/09/20224:00","13.9",
"04/09/20224:10","13.6",
"04/09/20224:20","13.7",
"04/09/20224:30","13.3",
"04/09/20224:40","13.5",
"04/09/20224:50","13.2",
"04/09/20225:00","12.7",
"04/09/20225:10","12.8",
"04/09/20225:20","12.9",
"04/09/20225:30","12.9",
"04/09/20225:40","12.7",
"04/09/20225:50","12.4",
"04/09/20226:00","12.4",
"04/09/20226:10","12.7",
"04/09/20226:20","13.4",
"04/09/20226:30","13.9",
"04/09/20226:40","14.4",
"04/09/20226:50","14.9",
"04/09/20227:00","15.5",
"04/09/20227:10","15.9",
"04/09/20227:20","16.5",
"04/09/20227:30","16.8",
"04/09/20227:40","17.3",
"04/09/20227:50","17.8",
"04/09/20228:00","18.4",
"04/09/20228:10","18.8",
"04/09/20228:20","19.4",
"04/09/20228:30","20.5",
"04/09/20228:40","20.7",
"04/09/20228:50","21.1",
"04/09/20229:00","21.4",
"04/09/20229:10","21.9",
"04/09/20229:20","22.7",
"04/09/20229:30","22.6",
"04/09/20229:40","23.3",
"04/09/20229:50","23.5",
"04/09/202210:00","23.2",
"04/09/202210:10","23.6",
"04/09/202210:20","23.7",
"04/09/202210:30","24.3",
"04/09/202210:40","24.6",
"04/09/202210:50","25.7",
"04/09/202211:00","26.4",
"04/09/202211:10","26.6",
"04/09/202211:20","26.8",
"04/09/202211:30","27.1",
"04/09/202211:40","27.4",
"04/09/202211:50","27.0",
"04/09/202212:00","27.3",
"04/09/202212:10","27.3",
"04/09/202212:20","27.7",
"04/09/202212:30","28.3",
"04/09/202212:40","28.4",
"04/09/202212:50","28.2",
"04/09/202213:00","28.8",
"04/09/202213:10","28.8",
"04/09/202213:20","29.0",
"04/09/202213:30","28.9",
"04/09/202213:40","29.1",
"04/09/202213:50","29.2",
"04/09/202214:00","29.4",
"04/09/202214:10","29.7",
"04/09/202214:20","29.6",
"04/09/202214:30","29.8",
"04/09/202214:40","29.6",
"04/09/202214:50","29.7",
"04/09/202215:00","29.5",
"04/09/202215:10","29.8",
"04/09/202215:20","29.7",
"04/09/202215:30","29.8",
"04/09/202215:40","29.8",
"04/09/202215:50","30.0",
"04/09/202216:00","30.1",
"04/09/202216:10","30.0",
"04/09/202216:20","29.7",
"04/09/202216:30","29.8",
"04/09/202216:40","29.9",
"04/09/202216:50","29.8",
"04/09/202217:00","29.6",
"04/09/202217:10","29.7",
"04/09/202217:20","29.7",
"04/09/202217:30","29.7",
"04/09/202217:40","29.5",
"04/09/202217:50","29.3",
"04/09/202218:00","29.1",
"04/09/202218:10","28.8",
"04/09/202218:20","28.3",
"04/09/202218:30","28.0",
"04/09/202218:40","27.9",
"04/09/202218:50","27.7",
"04/09/202219:00","27.4",
"04/09/202219:10","27.5",
"04/09/202219:20","27.3",
"04/09/202219:30","27.2",
"04/09/202219:40","27.0",
"04/09/202219:50","27.0",
"04/09/202220:00","26.6",
"04/09/202220:10","26.5",
"04/09/202220:20","26.4",
"04/09/202220:30","26.5",
"04/09/202220:40","26.3",
"04/09/202220:50","26.2",
"04/09/202221:00","25.9",
"04/09/202221:10","25.9",
"04/09/202221:20","25.6",
"04/09/202221:30","25.2",
"04/09/202221:40","25.1",
"04/09/202221:50","25.4",
"04/09/202222:00","25.3",
"04/09/202222:10","25.1",
"04/09/202222:20","24.9",
"04/09/202222:30","24.7",
"04/09/202222:40","24.5",
"04/09/202222:50","24.5",
"04/09/202223:00","24.1",
"04/09/202223:10","23.9",
"04/09/202223:20","23.8",
"04/09/202223:30","23.5",
"04/09/202223:40","23.2",
"04/09/202223:50","23.2",
"05/09/20220:00","23.2",
"05/09/20220:10","23.0",
"05/09/20220:20","22.2",
"05/09/20220:30","21.7",
"05/09/20220:40","21.0",
"05/09/20220:50","20.1",
"05/09/20221:00","19.4",
"05/09/20221:10","19.4",
"05/09/20221:20","20.8",
"05/09/20221:30","21.6",
"05/09/20221:40","20.9",
"05/09/20221:50","19.9",
"05/09/20222:00","19.1",
"05/09/20222:10","19.2",
"05/09/20222:20","18.9",
"05/09/20222:30","18.6",
"05/09/20222:40","18.1",
"05/09/20222:50","17.5",
"05/09/20223:00","17.2",
"05/09/20223:10","17.5",
"05/09/20223:20","17.8",
"05/09/20223:30","17.9",
"05/09/20223:40","18.2",
"05/09/20223:50","18.2",
"05/09/20224:00","18.2",
"05/09/20224:10","18.3",
"05/09/20224:20","18.3",
"05/09/20224:30","18.5",
"05/09/20224:40","18.5",
"05/09/20224:50","18.4",
"05/09/20225:00","18.3",
"05/09/20225:10","18.3",
"05/09/20225:20","18.6",
"05/09/20225:30","18.7",
"05/09/20225:40","19.8",
"05/09/20225:50","20.1",
"05/09/20226:00","20.3",
"05/09/20226:10","20.3",
"05/09/20226:20","20.4",
"05/09/20226:30","20.6",
"05/09/20226:40","20.6",
"05/09/20226:50","20.6",
"05/09/20227:00","20.6",
"05/09/20227:10","20.6",
"05/09/20227:20","20.7",
"05/09/20227:30","21.0",
"05/09/20227:40","21.4",
"05/09/20227:50","21.5",
"05/09/20228:00","21.9",
"05/09/20228:10","22.3",
"05/09/20228:20","22.6",
"05/09/20228:30","22.9",
"05/09/20228:40","23.1",
"05/09/20228:50","23.4",
"05/09/20229:00","24.2",
"05/09/20229:10","24.6",
"05/09/20229:20","25.2",
"05/09/20229:30","25.5",
"05/09/20229:40","25.7",
"05/09/20229:50","25.9",
"05/09/202210:00","26.6",
"05/09/202210:10","26.7",
"05/09/202210:20","27.0",
"05/09/202210:30","27.2",
"05/09/202210:40","27.4",
"05/09/202210:50","27.9",
"05/09/202211:00","28.2",
"05/09/202211:10","28.3",
"05/09/202211:20","28.4",
"05/09/202211:30","28.7",
"05/09/202211:40","28.7",
"05/09/202211:50","28.8",
"05/09/202212:00","29.1",
"05/09/202212:10","28.9",
"05/09/202212:20","29.3",
"05/09/202212:30","29.4",
"05/09/202212:40","29.3",
"05/09/202212:50","29.4",
"05/09/202213:00","29.7",
"05/09/202213:10","29.8",
"05/09/202213:20","30.1",
"05/09/202213:30","29.8",
"05/09/202213:40","30.0",
"05/09/202213:50","30.3",
"05/09/202214:00","30.1",
"05/09/202214:10","30.3",
"05/09/202214:20","30.4",
"05/09/202214:30","30.5",
"05/09/202214:40","30.8",
"05/09/202214:50","30.7",
"05/09/202215:00","30.5",
"05/09/202215:10","30.8",
"05/09/202215:20","30.9",
"05/09/202215:30","31.0",
"05/09/202215:40","30.8",
"05/09/202215:50","30.9",
"05/09/202216:00","30.6",
"05/09/202216:10","31.0",
"05/09/202216:20","30.9",
"05/09/202216:30","30.8",
"05/09/202216:40","30.7",
"05/09/202216:50","30.8",
"05/09/202217:00","30.7",
"05/09/202217:10","30.6",
"05/09/202217:20","30.5",
"05/09/202217:30","30.4",
"05/09/202217:40","30.2",
"05/09/202217:50","30.1",
"05/09/202218:00","29.9",
"05/09/202218:10","29.6",
"05/09/202218:20","29.3",
"05/09/202218:30","28.8",
"05/09/202218:40","28.6",
"05/09/202218:50","28.4",
"05/09/202219:00","27.9",
"05/09/202219:10","27.3",
"05/09/202219:20","26.5",
"05/09/202219:30","26.6",
"05/09/202219:40","26.0",
"05/09/202219:50","25.2",
"05/09/202220:00","24.4",
"05/09/202220:10","23.6",
"05/09/202220:20","22.3",
"05/09/202220:30","21.5",
"05/09/202220:40","21.5",
"05/09/202220:50","21.8",
"05/09/202221:00","20.9",
"05/09/202221:10","19.9",
"05/09/202221:20","19.3",
"05/09/202221:30","18.5",
"05/09/202221:40","18.6",
"05/09/202221:50","18.2",
"05/09/202222:00","17.5",
"05/09/202222:10","17.4",
"05/09/202222:20","19.3",
"05/09/202222:30","19.0",
"05/09/202222:40","17.8",
"05/09/202222:50","16.8",
"05/09/202223:00","15.9",
"05/09/202223:10","16.2",
"05/09/202223:20","16.9",
"05/09/202223:30","16.8",
"05/09/202223:40","17.8",
"05/09/202223:50","18.0",
"06/09/20220:00","17.4",
"06/09/20220:10","17.1",
"06/09/20220:20","17.0",
"06/09/20220:30","16.4",
"06/09/20220:40","15.9",
"06/09/20220:50","15.5",
"06/09/20221:00","14.8",
"06/09/20221:10","14.1",
"06/09/20221:20","13.9",
"06/09/20221:30","13.9",
"06/09/20221:40","14.1",
"06/09/20221:50","13.8",
"06/09/20222:00","13.7",
"06/09/20222:10","13.2",
"06/09/20222:20","13.1",
"06/09/20222:30","13.4",
"06/09/20222:40","12.8",
"06/09/20222:50","12.7",
"06/09/20223:00","12.9",
"06/09/20223:10","13.1",
"06/09/20223:20","13.2",
"06/09/20223:30","13.3",
"06/09/20223:40","12.8",
"06/09/20223:50","12.3",
"06/09/20224:00","13.1",
"06/09/20224:10","13.2",
"06/09/20224:20","12.9",
"06/09/20224:30","12.3",
"06/09/20224:40","11.9",
"06/09/20224:50","11.8",
"06/09/20225:00","11.6",
"06/09/20225:10","11.5",
"06/09/20225:20","11.5",
"06/09/20225:30","11.4",
"06/09/20225:40","11.5",
"06/09/20225:50","11.3",
"06/09/20226:00","11.3",
"06/09/20226:10","11.7",
"06/09/20226:20","12.4",
"06/09/20226:30","12.9",
"06/09/20226:40","14.1",
"06/09/20226:50","15.2",
"06/09/20227:00","15.4",
"06/09/20227:10","15.5",
"06/09/20227:20","16.4",
"06/09/20227:30","17.2",
"06/09/20227:40","17.7",
"06/09/20227:50","18.3",
"06/09/20228:00","18.6",
"06/09/20228:10","19.0",
"06/09/20228:20","19.4",
"06/09/20228:30","20.0",
"06/09/20228:40","20.5",
"06/09/20228:50","21.4",
"06/09/20229:00","22.4",
"06/09/20229:10","23.4",
"06/09/20229:20","23.6",
"06/09/20229:30","23.8",
"06/09/20229:40","24.4",
"06/09/20229:50","24.8",
"06/09/202210:00","24.9",
"06/09/202210:10","24.7",
"06/09/202210:20","24.9",
"06/09/202210:30","25.1",
"06/09/202210:40","25.8",
"06/09/202210:50","26.0",
"06/09/202211:00","26.2",
"06/09/202211:10","26.2",
"06/09/202211:20","26.4",
"06/09/202211:30","26.5",
"06/09/202211:40","26.6",
"06/09/202211:50","26.9",
"06/09/202212:00","26.9",
"06/09/202212:10","27.1",
"06/09/202212:20","27.1",
"06/09/202212:30","27.3",
"06/09/202212:40","27.7",
"06/09/202212:50","27.7",
"06/09/202213:00","28.0",
"06/09/202213:10","28.2",
"06/09/202213:20","28.3",
"06/09/202213:30","28.8",
"06/09/202213:40","28.3",
"06/09/202213:50","28.9",
"06/09/202214:00","29.0",
"06/09/202214:10","28.4",
"06/09/202214:20","28.6",
"06/09/202214:30","28.9",
"06/09/202214:40","29.0",
"06/09/202214:50","29.2",
"06/09/202215:00","29.1",
"06/09/202215:10","29.1",
"06/09/202215:20","29.1",
"06/09/202215:30","29.3",
"06/09/202215:40","29.1",
"06/09/202215:50","29.1",
"06/09/202216:00","29.1",
"06/09/202216:10","29.2",
"06/09/202216:20","28.3",
"06/09/202216:30","28.2",
"06/09/202216:40","28.3",
"06/09/202216:50","28.0",
"06/09/202217:00","27.9",
"06/09/202217:10","26.6",
"06/09/202217:20","26.2",
"06/09/202217:30","25.5",
"06/09/202217:40","25.0",
"06/09/202217:50","24.8",
"06/09/202218:00","24.2",
"06/09/202218:10","23.6",
"06/09/202218:20","22.8",
"06/09/202218:30","22.2",
"06/09/202218:40","21.7",
"06/09/202218:50","21.5",
"06/09/202219:00","21.2",
"06/09/202219:10","20.9",
"06/09/202219:20","20.6",
"06/09/202219:30","20.2",
"06/09/202219:40","19.8",
"06/09/202219:50","19.6",
"06/09/202220:00","19.4",
"06/09/202220:10","19.2",
"06/09/202220:20","19.0",
"06/09/202220:30","18.7",
"06/09/202220:40","18.5",
"06/09/202220:50","18.2",
"06/09/202221:00","18.1",
"06/09/202221:10","17.9",
"06/09/202221:20","17.8",
"06/09/202221:30","17.7",
"06/09/202221:40","17.7",
"06/09/202221:50","17.5",
"06/09/202222:00","17.5",
"06/09/202222:10","17.5",
"06/09/202222:20","17.5",
"06/09/202222:30","17.3",
"06/09/202222:40","17.2",
"06/09/202222:50","17.0",
"06/09/202223:00","17.0",
"06/09/202223:10","16.7",
"06/09/202223:20","16.3",
"06/09/202223:30","15.8",
"06/09/202223:40","15.7",
"06/09/202223:50","15.7",
"07/09/20220:00","15.7",
"07/09/20220:10","15.7",
"07/09/20220:20","15.6",
"07/09/20220:30","15.5",
"07/09/20220:40","15.7",
"07/09/20220:50","15.7",
"07/09/20221:00","15.4",
"07/09/20221:10","15.0",
"07/09/20221:20","14.3",
"07/09/20221:30","14.0",
"07/09/20221:40","14.1",
"07/09/20221:50","14.6",
"07/09/20222:00","14.1",
"07/09/20222:10","13.5",
"07/09/20222:20","13.2",
"07/09/20222:30","12.9",
"07/09/20222:40","13.3",
"07/09/20222:50","13.3",
"07/09/20223:00","13.0",
"07/09/20223:10","12.5",
"07/09/20223:20","12.4",
"07/09/20223:30","11.8",
"07/09/20223:40","11.6",
"07/09/20223:50","12.0",
"07/09/20224:00","12.2",
"07/09/20224:10","12.2",
"07/09/20224:20","11.8",
"07/09/20224:30","11.8",
"07/09/20224:40","12.2",
"07/09/20224:50","12.2",
"07/09/20225:00","12.4",
"07/09/20225:10","12.2",
"07/09/20225:20","12.2",
"07/09/20225:30","12.2",
"07/09/20225:40","11.9",
"07/09/20225:50","12.3",
"07/09/20226:00","12.5",
"07/09/20226:10","12.7",
"07/09/20226:20","12.7",
"07/09/20226:30","13.0",
"07/09/20226:40","13.3",
"07/09/20226:50","13.7",
"07/09/20227:00","14.0",
"07/09/20227:10","14.1",
"07/09/20227:20","14.3",
"07/09/20227:30","14.6",
"07/09/20227:40","14.9",
"07/09/20227:50","15.2",
"07/09/20228:00","15.4",
"07/09/20228:10","15.6",
"07/09/20228:20","15.9",
"07/09/20228:30","16.2",
"07/09/20228:40","16.7",
"07/09/20228:50","16.7",
"07/09/20229:00","16.8",
"07/09/20229:10","17.0",
"07/09/20229:20","17.3",
"07/09/20229:30","18.2",
"07/09/20229:40","18.7",
"07/09/20229:50","19.1",
"07/09/202210:00","19.3",
"07/09/202210:10","19.9",
"07/09/202210:20","20.5",
"07/09/202210:30","20.6",
"07/09/202210:40","20.9",
"07/09/202210:50","21.2",
