98%">"FECHA","TEMPERATURA",
"","  C",
"07/06/20229:50","19.4",
"07/06/202210:00","19.5",
"07/06/202210:10","19.5",
"07/06/202210:20","20.0",
"07/06/202210:30","19.9",
"07/06/202210:40","20.3",
"07/06/202210:50","20.3",
"07/06/202211:00","20.9",
"07/06/202211:10","21.2",
"07/06/202211:20","21.3",
"07/06/202211:30","21.3",
"07/06/202211:40","21.6",
"07/06/202211:50","21.8",
"07/06/202212:00","21.8",
"07/06/202212:10","21.7",
"07/06/202212:20","21.9",
"07/06/202212:30","22.3",
"07/06/202212:40","22.5",
"07/06/202212:50","22.8",
"07/06/202213:00","22.9",
"07/06/202213:10","22.9",
"07/06/202213:20","23.1",
"07/06/202213:30","23.2",
"07/06/202213:40","23.5",
"07/06/202213:50","23.3",
"07/06/202214:00","23.4",
"07/06/202214:10","23.6",
"07/06/202214:20","23.4",
"07/06/202214:30","23.3",
"07/06/202214:40","23.2",
"07/06/202214:50","23.1",
"07/06/202215:00","23.6",
"07/06/202215:10","23.3",
"07/06/202215:20","23.7",
"07/06/202215:30","23.4",
"07/06/202215:40","23.4",
"07/06/202215:50","23.4",
"07/06/202216:00","23.4",
"07/06/202216:10","23.4",
"07/06/202216:20","23.6",
"07/06/202216:30","23.5",
"07/06/202216:40","23.3",
"07/06/202216:50","23.1",
"07/06/202217:00","23.3",
"07/06/202217:10","23.3",
"07/06/202217:20","23.3",
"07/06/202217:30","23.0",
"07/06/202217:40","23.0",
"07/06/202217:50","23.0",
"07/06/202218:00","22.5",
"07/06/202218:10","22.3",
"07/06/202218:20","21.8",
"07/06/202218:30","21.5",
"07/06/202218:40","21.5",
"07/06/202218:50","21.4",
"07/06/202219:00","21.2",
"07/06/202219:10","20.8",
"07/06/202219:20","20.5",
"07/06/202219:30","20.2",
"07/06/202219:40","20.0",
"07/06/202219:50","19.6",
"07/06/202220:00","19.5",
"07/06/202220:10","19.3",
"07/06/202220:20","18.8",
"07/06/202220:30","17.8",
"07/06/202220:40","17.0",
"07/06/202220:50","17.6",
"07/06/202221:00","17.3",
"07/06/202221:10","16.7",
"07/06/202221:20","16.7",
"07/06/202221:30","17.0",
"07/06/202221:40","17.4",
"07/06/202221:50","17.2",
"07/06/202222:00","16.2",
"07/06/202222:10","15.5",
"07/06/202222:20","15.6",
"07/06/202222:30","15.6",
"07/06/202222:40","15.0",
"07/06/202222:50","14.2",
"07/06/202223:00","14.0",
"07/06/202223:10","13.8",
"07/06/202223:20","14.3",
"07/06/202223:30","14.0",
"07/06/202223:40","13.7",
"07/06/202223:50","13.4",
"08/06/20220:00","13.5",
"08/06/20220:10","13.3",
"08/06/20220:20","12.8",
"08/06/20220:30","12.5",
"08/06/20220:40","12.4",
"08/06/20220:50","12.8",
"08/06/20221:00","13.1",
"08/06/20221:10","13.0",
"08/06/20221:20","13.3",
"08/06/20221:30","13.3",
"08/06/20221:40","12.8",
"08/06/20221:50","12.5",
"08/06/20222:00","12.7",
"08/06/20222:10","13.0",
"08/06/20222:20","13.6",
"08/06/20222:30","13.6",
"08/06/20222:40","13.4",
"08/06/20222:50","13.2",
"08/06/20223:00","13.2",
"08/06/20223:10","13.2",
"08/06/20223:20","13.2",
"08/06/20223:30","13.4",
"08/06/20223:40","13.2",
"08/06/20223:50","13.2",
"08/06/20224:00","13.3",
"08/06/20224:10","13.3",
"08/06/20224:20","13.3",
"08/06/20224:30","13.4",
"08/06/20224:40","13.5",
"08/06/20224:50","13.4",
"08/06/20225:00","13.7",
"08/06/20225:10","14.0",
"08/06/20225:20","14.2",
"08/06/20225:30","14.3",
"08/06/20225:40","14.3",
"08/06/20225:50","14.4",
"08/06/20226:00","14.7",
"08/06/20226:10","15.0",
"08/06/20226:20","15.0",
"08/06/20226:30","15.1",
"08/06/20226:40","15.5",
"08/06/20226:50","16.0",
"08/06/20227:00","16.5",
"08/06/20227:10","16.8",
"08/06/20227:20","16.7",
"08/06/20227:30","17.0",
"08/06/20227:40","17.2",
"08/06/20227:50","17.4",
"08/06/20228:00","17.8",
"08/06/20228:10","17.9",
"08/06/20228:20","18.1",
"08/06/20228:30","18.5",
"08/06/20228:40","19.1",
"08/06/20228:50","19.1",
"08/06/20229:00","19.5",
"08/06/20229:10","19.9",
"08/06/20229:20","20.3",
"08/06/20229:30","20.3",
"08/06/20229:40","19.9",
"08/06/20229:50","20.1",
"08/06/202210:00","20.9",
"08/06/202210:10","21.3",
"08/06/202210:20","21.2",
"08/06/202210:30","21.3",
"08/06/202210:40","21.0",
"08/06/202210:50","21.2",
"08/06/202211:00","21.1",
"08/06/202211:10","20.9",
"08/06/202211:20","20.1",
"08/06/202211:30","19.6",
"08/06/202211:40","19.1",
"08/06/202211:50","18.9",
"08/06/202212:00","18.7",
"08/06/202212:10","18.4",
"08/06/202212:20","18.5",
"08/06/202212:30","18.5",
"08/06/202212:40","18.7",
"08/06/202212:50","18.8",
"08/06/202213:00","19.0",
"08/06/202213:10","19.4",
"08/06/202213:20","19.6",
"08/06/202213:30","19.7",
"08/06/202213:40","19.7",
"08/06/202213:50","19.6",
"08/06/202214:00","19.5",
"08/06/202214:10","19.3",
"08/06/202214:20","19.1",
"08/06/202214:30","18.9",
"08/06/202214:40","18.6",
"08/06/202214:50","18.6",
"08/06/202215:00","18.6",
"08/06/202215:10","18.8",
"08/06/202215:20","18.9",
"08/06/202215:30","19.0",
"08/06/202215:40","19.0",
"08/06/202215:50","18.9",
"08/06/202216:00","18.7",
"08/06/202216:10","18.6",
"08/06/202216:20","18.6",
"08/06/202216:30","18.5",
"08/06/202216:40","18.4",
"08/06/202216:50","18.1",
"08/06/202217:00","17.8",
"08/06/202217:10","17.6",
"08/06/202217:20","17.5",
"08/06/202217:30","17.5",
"08/06/202217:40","17.4",
"08/06/202217:50","17.5",
"08/06/202218:00","17.5",
"08/06/202218:10","17.4",
"08/06/202218:20","17.4",
"08/06/202218:30","17.4",
"08/06/202218:40","17.2",
"08/06/202218:50","17.1",
"08/06/202219:00","17.2",
"08/06/202219:10","17.1",
"08/06/202219:20","17.1",
"08/06/202219:30","17.1",
"08/06/202219:40","17.0",
"08/06/202219:50","16.9",
"08/06/202220:00","16.9",
"08/06/202220:10","16.9",
"08/06/202220:20","16.9",
"08/06/202220:30","16.8",
"08/06/202220:40","16.8",
"08/06/202220:50","16.8",
"08/06/202221:00","16.7",
"08/06/202221:10","16.6",
"08/06/202221:20","16.6",
"08/06/202221:30","16.5",
"08/06/202221:40","16.5",
"08/06/202221:50","16.5",
"08/06/202222:00","16.4",
"08/06/202222:10","16.2",
"08/06/202222:20","16.1",
"08/06/202222:30","16.1",
"08/06/202222:40","16.1",
"08/06/202222:50","16.0",
"08/06/202223:00","15.8",
"08/06/202223:10","15.7",
"08/06/202223:20","15.7",
"08/06/202223:30","15.7",
"08/06/202223:40","15.5",
"08/06/202223:50","15.4",
"09/06/20220:00","15.4",
"09/06/20220:10","15.3",
"09/06/20220:20","15.3",
"09/06/20220:30","15.2",
"09/06/20220:40","15.1",
"09/06/20220:50","15.0",
"09/06/20221:00","14.9",
"09/06/20221:10","14.9",
"09/06/20221:20","14.8",
"09/06/20221:30","14.7",
"09/06/20221:40","14.7",
"09/06/20221:50","14.5",
"09/06/20222:00","14.4",
"09/06/20222:10","14.4",
"09/06/20222:20","14.3",
"09/06/20222:30","14.2",
"09/06/20222:40","14.3",
"09/06/20222:50","14.2",
"09/06/20223:00","14.3",
"09/06/20223:10","14.3",
"09/06/20223:20","14.3",
"09/06/20223:30","14.3",
"09/06/20223:40","14.3",
"09/06/20223:50","14.4",
"09/06/20224:00","14.3",
"09/06/20224:10","14.3",
"09/06/20224:20","14.3",
"09/06/20224:30","14.0",
"09/06/20224:40","14.1",
"09/06/20224:50","14.2",
"09/06/20225:00","14.3",
"09/06/20225:10","14.3",
"09/06/20225:20","14.4",
"09/06/20225:30","14.5",
"09/06/20225:40","14.5",
"09/06/20225:50","14.6",
"09/06/20226:00","14.7",
"09/06/20226:10","14.9",
"09/06/20226:20","14.7",
"09/06/20226:30","14.7",
"09/06/20226:40","15.0",
"09/06/20226:50","15.3",
"09/06/20227:00","15.2",
"09/06/20227:10","15.3",
"09/06/20227:20","15.4",
"09/06/20227:30","15.3",
"09/06/20227:40","15.5",
"09/06/20227:50","15.9",
"09/06/20228:00","16.4",
"09/06/20228:10","16.7",
"09/06/20228:20","16.7",
"09/06/20228:30","16.9",
"09/06/20228:40","17.3",
"09/06/20228:50","18.0",
"09/06/20229:00","18.3",
"09/06/20229:10","17.5",
"09/06/20229:20","17.0",
"09/06/20229:30","17.2",
"09/06/20229:40","18.1",
"09/06/20229:50","18.2",
"09/06/202210:00","19.1",
"09/06/202210:10","19.2",
"09/06/202210:20","19.0",
"09/06/202210:30","19.2",
"09/06/202210:40","19.5",
"09/06/202210:50","19.5",
"09/06/202211:00","19.5",
"09/06/202211:10","19.7",
"09/06/202211:20","19.9",
"09/06/202211:30","20.2",
"09/06/202211:40","19.7",
"09/06/202211:50","19.9",
"09/06/202212:00","20.3",
"09/06/202212:10","20.5",
"09/06/202212:20","20.6",
"09/06/202212:30","20.4",
"09/06/202212:40","20.7",
"09/06/202212:50","20.9",
"09/06/202213:00","21.1",
"09/06/202213:10","21.1",
"09/06/202213:20","21.2",
"09/06/202213:30","21.4",
"09/06/202213:40","21.5",
"09/06/202213:50","21.2",
"09/06/202214:00","21.2",
"09/06/202214:10","21.3",
"09/06/202214:20","21.3",
"09/06/202214:30","21.5",
"09/06/202214:40","21.6",
"09/06/202214:50","21.3",
"09/06/202215:00","21.3",
"09/06/202215:10","21.2",
"09/06/202215:20","21.1",
"09/06/202215:30","21.2",
"09/06/202215:40","21.1",
"09/06/202215:50","21.2",
"09/06/202216:00","21.0",
"09/06/202216:10","21.1",
"09/06/202216:20","21.1",
"09/06/202216:30","21.2",
"09/06/202216:40","21.0",
"09/06/202216:50","21.0",
"09/06/202217:00","20.6",
"09/06/202217:10","20.5",
"09/06/202217:20","20.5",
"09/06/202217:30","20.3",
"09/06/202217:40","20.3",
"09/06/202217:50","20.1",
"09/06/202218:00","19.9",
"09/06/202218:10","19.6",
"09/06/202218:20","19.4",
"09/06/202218:30","19.3",
"09/06/202218:40","18.9",
"09/06/202218:50","18.6",
"09/06/202219:00","18.3",
"09/06/202219:10","18.1",
"09/06/202219:20","17.8",
"09/06/202219:30","17.6",
"09/06/202219:40","17.2",
"09/06/202219:50","17.0",
"09/06/202220:00","16.8",
"09/06/202220:10","16.7",
"09/06/202220:20","16.5",
"09/06/202220:30","16.3",
"09/06/202220:40","16.2",
"09/06/202220:50","16.2",
"09/06/202221:00","16.1",
"09/06/202221:10","15.8",
"09/06/202221:20","15.7",
"09/06/202221:30","15.5",
"09/06/202221:40","15.4",
"09/06/202221:50","15.1",
"09/06/202222:00","14.1",
"09/06/202222:10","13.0",
"09/06/202222:20","12.0",
"09/06/202222:30","12.0",
"09/06/202222:40","11.5",
"09/06/202222:50","10.8",
"09/06/202223:00","10.4",
"09/06/202223:10","10.4",
"09/06/202223:20","10.5",
"09/06/202223:30","10.2",
"09/06/202223:40","10.3",
"09/06/202223:50","10.2",
"10/06/20220:00","11.0",
"10/06/20220:10","11.6",
"10/06/20220:20","11.2",
"10/06/20220:30","12.7",
"10/06/20220:40","13.6",
"10/06/20220:50","12.4",
"10/06/20221:00","11.1",
"10/06/20221:10","10.5",
"10/06/20221:20","10.0",
"10/06/20221:30","9.7",
"10/06/20221:40","9.3",
"10/06/20221:50","9.1",
"10/06/20222:00","9.0",
"10/06/20222:10","8.8",
"10/06/20222:20","8.7",
"10/06/20222:30","8.4",
"10/06/20222:40","8.4",
"10/06/20222:50","8.6",
"10/06/20223:00","8.2",
"10/06/20223:10","7.8",
"10/06/20223:20","7.6",
"10/06/20223:30","7.5",
"10/06/20223:40","7.4",
"10/06/20223:50","7.1",
"10/06/20224:00","6.8",
"10/06/20224:10","6.6",
"10/06/20224:20","6.7",
"10/06/20224:30","6.6",
"10/06/20224:40","6.3",
"10/06/20224:50","6.2",
"10/06/20225:00","6.4",
"10/06/20225:10","7.3",
"10/06/20225:20","8.1",
"10/06/20225:30","9.1",
"10/06/20225:40","11.1",
"10/06/20225:50","11.8",
"10/06/20226:00","13.1",
"10/06/20226:10","13.4",
"10/06/20226:20","14.2",
"10/06/20226:30","15.0",
"10/06/20226:40","15.7",
"10/06/20226:50","16.9",
"10/06/20227:00","17.3",
"10/06/20227:10","17.5",
"10/06/20227:20","17.5",
"10/06/20227:30","17.5",
"10/06/20227:40","17.6",
"10/06/20227:50","17.9",
"10/06/20228:00","18.0",
"10/06/20228:10","18.5",
"10/06/20228:20","19.0",
"10/06/20228:30","19.7",
"10/06/20228:40","20.0",
"10/06/20228:50","21.1",
"10/06/20229:00","21.5",
"10/06/20229:10","21.8",
"10/06/20229:20","22.6",
"10/06/20229:30","22.6",
"10/06/20229:40","23.2",
"10/06/20229:50","23.9",
"10/06/202210:00","24.6",
"10/06/202210:10","25.2",
"10/06/202210:20","25.7",
"10/06/202210:30","26.1",
"10/06/202210:40","26.5",
"10/06/202210:50","27.2",
"10/06/202211:00","27.7",
"10/06/202211:10","27.7",
"10/06/202211:20","28.2",
"10/06/202211:30","28.1",
"10/06/202211:40","28.0",
"10/06/202211:50","27.7",
"10/06/202212:00","27.7",
"10/06/202212:10","27.6",
"10/06/202212:20","27.8",
"10/06/202212:30","27.6",
"10/06/202212:40","27.7",
"10/06/202212:50","27.9",
"10/06/202213:00","28.2",
"10/06/202213:10","28.8",
"10/06/202213:20","28.8",
"10/06/202213:30","28.6",
"10/06/202213:40","28.7",
"10/06/202213:50","28.8",
"10/06/202214:00","29.0",
"10/06/202214:10","29.1",
"10/06/202214:20","28.7",
"10/06/202214:30","28.6",
"10/06/202214:40","27.9",
"10/06/202214:50","27.0",
"10/06/202215:00","26.9",
"10/06/202215:10","27.1",
"10/06/202215:20","27.2",
"10/06/202215:30","27.0",
"10/06/202215:40","26.6",
"10/06/202215:50","26.6",
"10/06/202216:00","26.3",
"10/06/202216:10","26.2",
"10/06/202216:20","26.4",
"10/06/202216:30","26.4",
"10/06/202216:40","26.1",
"10/06/202216:50","26.3",
"10/06/202217:00","27.1",
"10/06/202217:10","27.1",
"10/06/202217:20","27.1",
"10/06/202217:30","26.9",
"10/06/202217:40","26.7",
"10/06/202217:50","26.6",
"10/06/202218:00","26.2",
"10/06/202218:10","25.8",
"10/06/202218:20","25.2",
"10/06/202218:30","24.5",
"10/06/202218:40","24.1",
"10/06/202218:50","24.1",
"10/06/202219:00","23.6",
"10/06/202219:10","23.3",
"10/06/202219:20","23.0",
"10/06/202219:30","22.5",
"10/06/202219:40","22.0",
"10/06/202219:50","21.6",
"10/06/202220:00","21.3",
"10/06/202220:10","21.0",
"10/06/202220:20","20.8",
"10/06/202220:30","20.6",
"10/06/202220:40","20.4",
"10/06/202220:50","20.3",
"10/06/202221:00","20.1",
"10/06/202221:10","19.9",
"10/06/202221:20","19.8",
"10/06/202221:30","19.6",
"10/06/202221:40","19.3",
"10/06/202221:50","19.1",
"10/06/202222:00","18.9",
"10/06/202222:10","18.9",
"10/06/202222:20","18.8",
"10/06/202222:30","18.6",
"10/06/202222:40","18.5",
"10/06/202222:50","18.4",
"10/06/202223:00","18.3",
"10/06/202223:10","18.2",
"10/06/202223:20","18.1",
"10/06/202223:30","18.0",
"10/06/202223:40","18.1",
"10/06/202223:50","17.9",
"11/06/20220:00","17.5",
"11/06/20220:10","17.1",
"11/06/20220:20","16.6",
"11/06/20220:30","16.3",
"11/06/20220:40","16.1",
"11/06/20220:50","15.5",
"11/06/20221:00","15.1",
"11/06/20221:10","14.7",
"11/06/20221:20","14.3",
"11/06/20221:30","14.4",
"11/06/20221:40","13.9",
"11/06/20221:50","13.7",
"11/06/20222:00","13.3",
"11/06/20222:10","13.2",
"11/06/20222:20","12.9",
"11/06/20222:30","12.9",
"11/06/20222:40","12.7",
"11/06/20222:50","12.3",
"11/06/20223:00","12.0",
"11/06/20223:10","11.9",
"11/06/20223:20","12.2",
"11/06/20223:30","12.4",
"11/06/20223:40","12.4",
"11/06/20223:50","12.5",
"11/06/20224:00","12.8",
"11/06/20224:10","12.7",
"11/06/20224:20","12.5",
"11/06/20224:30","12.4",
"11/06/20224:40","12.5",
"11/06/20224:50","12.7",
"11/06/20225:00","12.8",
"11/06/20225:10","13.0",
"11/06/20225:20","13.6",
"11/06/20225:30","13.5",
"11/06/20225:40","14.0",
"11/06/20225:50","14.4",
"11/06/20226:00","15.2",
"11/06/20226:10","16.0",
"11/06/20226:20","15.9",
"11/06/20226:30","15.8",
"11/06/20226:40","16.1",
"11/06/20226:50","17.1",
"11/06/20227:00","17.8",
"11/06/20227:10","17.8",
"11/06/20227:20","17.9",
"11/06/20227:30","18.2",
"11/06/20227:40","18.3",
"11/06/20227:50","18.7",
"11/06/20228:00","19.4",
"11/06/20228:10","19.5",
"11/06/20228:20","19.5",
"11/06/20228:30","19.8",
"11/06/20228:40","20.2",
"11/06/20228:50","20.0",
"11/06/20229:00","20.4",
"11/06/20229:10","20.7",
"11/06/20229:20","21.0",
"11/06/20229:30","21.4",
"11/06/20229:40","21.6",
"11/06/20229:50","22.1",
"11/06/202210:00","22.6",
"11/06/202210:10","22.7",
"11/06/202210:20","23.1",
"11/06/202210:30","23.4",
"11/06/202210:40","24.0",
"11/06/202210:50","25.0",
"11/06/202211:00","25.6",
"11/06/202211:10","25.9",
"11/06/202211:20","26.0",
"11/06/202211:30","26.7",
"11/06/202211:40","27.0",
"11/06/202211:50","27.2",
"11/06/202212:00","27.8",
"11/06/202212:10","27.8",
"11/06/202212:20","28.1",
"11/06/202212:30","28.4",
"11/06/202212:40","28.7",
"11/06/202212:50","29.1",
"11/06/202213:00","29.0",
"11/06/202213:10","29.4",
"11/06/202213:20","29.8",
"11/06/202213:30","30.0",
"11/06/202213:40","30.4",
"11/06/202213:50","30.8",
"11/06/202214:00","30.8",
"11/06/202214:10","30.9",
"11/06/202214:20","29.7",
"11/06/202214:30","26.2",
"11/06/202214:40","24.3",
"11/06/202214:50","23.3",
"11/06/202215:00","22.6",
"11/06/202215:10","22.4",
"11/06/202215:20","22.4",
"11/06/202215:30","22.4",
"11/06/202215:40","22.0",
"11/06/202215:50","21.8",
"11/06/202216:00","21.9",
"11/06/202216:10","22.1",
"11/06/202216:20","22.1",
"11/06/202216:30","22.3",
"11/06/202216:40","22.2",
"11/06/202216:50","22.1",
"11/06/202217:00","21.7",
"11/06/202217:10","21.5",
"11/06/202217:20","21.3",
"11/06/202217:30","21.1",
"11/06/202217:40","19.5",
"11/06/202217:50","18.9",
"11/06/202218:00","18.7",
"11/06/202218:10","18.5",
"11/06/202218:20","18.6",
"11/06/202218:30","18.8",
"11/06/202218:40","18.9",
"11/06/202218:50","18.9",
"11/06/202219:00","18.8",
"11/06/202219:10","18.6",
"11/06/202219:20","18.6",
"11/06/202219:30","18.4",
"11/06/202219:40","18.4",
"11/06/202219:50","18.5",
"11/06/202220:00","18.4",
"11/06/202220:10","18.2",
"11/06/202220:20","18.2",
"11/06/202220:30","18.0",
"11/06/202220:40","17.7",
"11/06/202220:50","17.5",
"11/06/202221:00","17.4",
"11/06/202221:10","17.7",
"11/06/202221:20","17.7",
"11/06/202221:30","17.6",
"11/06/202221:40","17.4",
"11/06/202221:50","17.5",
"11/06/202222:00","17.7",
"11/06/202222:10","17.6",
"11/06/202222:20","17.6",
"11/06/202222:30","17.4",
"11/06/202222:40","17.3",
"11/06/202222:50","17.1",
"11/06/202223:00","16.8",
"11/06/202223:10","16.6",
"11/06/202223:20","16.4",
"11/06/202223:30","16.3",
"11/06/202223:40","16.3",
"11/06/202223:50","16.4",
"12/06/20220:00","16.5",
"12/06/20220:10","16.3",
"12/06/20220:20","16.3",
"12/06/20220:30","16.6",
"12/06/20220:40","16.6",
"12/06/20220:50","16.5",
"12/06/20221:00","16.7",
"12/06/20221:10","16.7",
"12/06/20221:20","16.5",
"12/06/20221:30","16.3",
"12/06/20221:40","16.4",
"12/06/20221:50","16.4",
"12/06/20222:00","16.5",
"12/06/20222:10","16.8",
"12/06/20222:20","16.7",
"12/06/20222:30","16.9",
"12/06/20222:40","16.7",
"12/06/20222:50","16.7",
"12/06/20223:00","16.7",
"12/06/20223:10","16.7",
"12/06/20223:20","16.3",
"12/06/20223:30","16.0",
"12/06/20223:40","15.7",
"12/06/20223:50","15.5",
"12/06/20224:00","15.1",
"12/06/20224:10","14.8",
"12/06/20224:20","14.6",
"12/06/20224:30","14.5",
"12/06/20224:40","14.4",
"12/06/20224:50","14.4",
"12/06/20225:00","14.3",
"12/06/20225:10","14.5",
"12/06/20225:20","14.7",
"12/06/20225:30","15.3",
"12/06/20225:40","15.8",
"12/06/20225:50","16.1",
"12/06/20226:00","16.5",
"12/06/20226:10","16.8",
"12/06/20226:20","17.0",
"12/06/20226:30","17.2",
"12/06/20226:40","16.9",
"12/06/20226:50","16.8",
"12/06/20227:00","16.7",
"12/06/20227:10","16.7",
"12/06/20227:20","16.8",
"12/06/20227:30","16.7",
"12/06/20227:40","16.4",
"12/06/20227:50","16.5",
"12/06/20228:00","16.8",
"12/06/20228:10","17.6",
"12/06/20228:20","18.1",
"12/06/20228:30","18.4",
"12/06/20228:40","18.8",
"12/06/20228:50","19.6",
"12/06/20229:00","20.3",
"12/06/20229:10","20.5",
"12/06/20229:20","21.3",
"12/06/20229:30","21.8",
"12/06/20229:40","21.9",
"12/06/20229:50","22.5",
"12/06/202210:00","22.8",
"12/06/202210:10","23.4",
"12/06/202210:20","23.7",
"12/06/202210:30","24.3",
"12/06/202210:40","24.5",
"12/06/202210:50","25.1",
"12/06/202211:00","25.6",
"12/06/202211:10","26.1",
"12/06/202211:20","26.5",
"12/06/202211:30","26.8",
"12/06/202211:40","27.3",
"12/06/202211:50","27.7",
"12/06/202212:00","28.0",
"12/06/202212:10","28.1",
"12/06/202212:20","27.8",
"12/06/202212:30","28.5",
"12/06/202212:40","28.7",
"12/06/202212:50","28.1",
"12/06/202213:00","27.5",
"12/06/202213:10","27.1",
"12/06/202213:20","26.7",
"12/06/202213:30","26.3",
"12/06/202213:40","24.8",
"12/06/202213:50","23.8",
"12/06/202214:00","24.3",
"12/06/202214:10","25.4",
"12/06/202214:20","27.0",
"12/06/202214:30","27.9",
"12/06/202214:40","28.7",
"12/06/202214:50","29.2",
"12/06/202215:00","29.6",
"12/06/202215:10","29.7",
"12/06/202215:20","29.8",
"12/06/202215:30","30.2",
"12/06/202215:40","29.8",
"12/06/202215:50","30.4",
"12/06/202216:00","30.6",
"12/06/202216:10","30.3",
"12/06/202216:20","30.6",
"12/06/202216:30","31.4",
"12/06/202216:40","31.3",
"12/06/202216:50","30.8",
"12/06/202217:00","30.9",
"12/06/202217:10","30.4",
"12/06/202217:20","30.8",
"12/06/202217:30","31.9",
"12/06/202217:40","31.3",
"12/06/202217:50","30.8",
"12/06/202218:00","28.9",
"12/06/202218:10","25.9",
"12/06/202218:20","25.1",
"12/06/202218:30","23.5",
"12/06/202218:40","23.1",
"12/06/202218:50","22.3",
"12/06/202219:00","21.6",
"12/06/202219:10","20.9",
"12/06/202219:20","20.5",
"12/06/202219:30","20.0",
"12/06/202219:40","19.5",
"12/06/202219:50","19.2",
"12/06/202220:00","18.9",
"12/06/202220:10","18.8",
"12/06/202220:20","18.7",
"12/06/202220:30","18.4",
"12/06/202220:40","18.2",
"12/06/202220:50","18.0",
"12/06/202221:00","17.9",
"12/06/202221:10","17.8",
"12/06/202221:20","17.5",
"12/06/202221:30","17.2",
"12/06/202221:40","17.1",
"12/06/202221:50","16.6",
"12/06/202222:00","16.6",
"12/06/202222:10","16.4",
"12/06/202222:20","16.2",
"12/06/202222:30","16.4",
"12/06/202222:40","17.0",
"12/06/202222:50","17.3",
"12/06/202223:00","17.3",
"12/06/202223:10","17.2",
"12/06/202223:20","17.2",
"12/06/202223:30","17.1",
"12/06/202223:40","17.1",
"12/06/202223:50","17.0",
"13/06/20220:00","17.0",
"13/06/20220:10","17.0",
"13/06/20220:20","17.0",
"13/06/20220:30","17.0",
"13/06/20220:40","17.0",
"13/06/20220:50","17.1",
"13/06/20221:00","17.1",
"13/06/20221:10","17.2",
"13/06/20221:20","17.0",
"13/06/20221:30","16.9",
"13/06/20221:40","16.8",
"13/06/20221:50","16.6",
"13/06/20222:00","16.4",
"13/06/20222:10","16.0",
"13/06/20222:20","15.7",
"13/06/20222:30","15.5",
"13/06/20222:40","15.4",
"13/06/20222:50","15.3",
"13/06/20223:00","15.2",
"13/06/20223:10","14.9",
"13/06/20223:20","14.5",
"13/06/20223:30","14.4",
"13/06/20223:40","14.2",
"13/06/20223:50","13.9",
"13/06/20224:00","13.9",
"13/06/20224:10","13.7",
"13/06/20224:20","13.7",
"13/06/20224:30","13.7",
"13/06/20224:40","13.5",
"13/06/20224:50","13.5",
"13/06/20225:00","14.1",
"13/06/20225:10","14.5",
"13/06/20225:20","14.7",
"13/06/20225:30","15.1",
"13/06/20225:40","15.5",
"13/06/20225:50","15.6",
"13/06/20226:00","15.8",
"13/06/20226:10","16.1",
"13/06/20226:20","16.3",
"13/06/20226:30","16.5",
"13/06/20226:40","16.7",
"13/06/20226:50","16.9",
"13/06/20227:00","17.3",
"13/06/20227:10","17.4",
"13/06/20227:20","17.6",
"13/06/20227:30","17.8",
"13/06/20227:40","17.9",
"13/06/20227:50","18.1",
"13/06/20228:00","18.4",
"13/06/20228:10","18.8",
"13/06/20228:20","19.1",
"13/06/20228:30","19.2",
"13/06/20228:40","19.6",
"13/06/20228:50","20.2",
"13/06/20229:00","20.5",
"13/06/20229:10","21.0",
"13/06/20229:20","21.0",
"13/06/20229:30","21.3",
"13/06/20229:40","21.7",
"13/06/20229:50","22.0",
"13/06/202210:00","22.2",
"13/06/202210:10","22.5",
"13/06/202210:20","23.0",
"13/06/202210:30","23.1",
"13/06/202210:40","23.2",
"13/06/202210:50","23.5",
"13/06/202211:00","23.9",
"13/06/202211:10","24.3",
"13/06/202211:20","24.7",
"13/06/202211:30","25.3",
"13/06/202211:40","25.2",
"13/06/202211:50","25.7",
"13/06/202212:00","26.2",
"13/06/202212:10","26.4",
"13/06/202212:20","26.7",
"13/06/202212:30","27.0",
"13/06/202212:40","27.3",
"13/06/202212:50","27.6",
"13/06/202213:00","28.0",
"13/06/202213:10","28.4",
"13/06/202213:20","28.7",
"13/06/202213:30","28.5",
"13/06/202213:40","28.6",
"13/06/202213:50","28.6",
"13/06/202214:00","28.5",
"13/06/202214:10","28.9",
"13/06/202214:20","28.9",
"13/06/202214:30","29.2",
"13/06/202214:40","29.1",
"13/06/202214:50","29.4",
"13/06/202215:00","29.5",
"13/06/202215:10","29.5",
"13/06/202215:20","29.3",
"13/06/202215:30","29.4",
"13/06/202215:40","29.3",
"13/06/202215:50","29.2",
"13/06/202216:00","29.0",
"13/06/202216:10","28.6",
"13/06/202216:20","28.7",
"13/06/202216:30","28.5",
"13/06/202216:40","28.0",
"13/06/202216:50","27.7",
"13/06/202217:00","27.5",
"13/06/202217:10","27.4",
"13/06/202217:20","27.4",
"13/06/202217:30","27.3",
"13/06/202217:40","27.1",
"13/06/202217:50","27.1",
"13/06/202218:00","27.0",
"13/06/202218:10","26.5",
"13/06/202218:20","26.2",
"13/06/202218:30","25.9",
"13/06/202218:40","25.6",
"13/06/202218:50","25.3",
"13/06/202219:00","25.0",
"13/06/202219:10","24.7",
"13/06/202219:20","24.2",
"13/06/202219:30","23.9",
"13/06/202219:40","23.5",
"13/06/202219:50","23.2",
"13/06/202220:00","22.8",
"13/06/202220:10","22.4",
"13/06/202220:20","22.2",
"13/06/202220:30","22.0",
"13/06/202220:40","21.9",
"13/06/202220:50","21.8",
